threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.16,0.85248715,0.8142,0.908264033,0.699,0.790009042,0.0706
3.17,0.85248715,0.8138,0.90880667,0.6976,0.78931885,0.07
3.18,0.8490566,0.8136,0.909613375,0.6964,0.788853647,0.0692
3.19,0.84562606,0.8132,0.909947644,0.6952,0.788208617,0.0688
3.2,0.8421955,0.8125,0.909997376,0.6936,0.787197821,0.0686
3.21,0.8421955,0.8122,0.910357518,0.6926,0.786687869,0.0682
3.22,0.83190393,0.8111,0.910097548,0.6904,0.785170022,0.0682
3.23,0.8301887,0.8104,0.909931326,0.689,0.78420214,0.0682
3.24,0.82675815,0.8098,0.90978836,0.6878,0.783371298,0.0682
3.25,0.81989706,0.8094,0.90990991,0.6868,0.782767267,0.068
3.26,0.81989706,0.8091,0.910055718,0.686,0.782301289,0.0678
3.27,0.81989706,0.8086,0.909936238,0.685,0.781606572,0.0678
3.28,0.813036,0.8082,0.910058542,0.684,0.781000228,0.0676
3.29,0.813036,0.8078,0.910181237,0.683,0.780393053,0.0674
3.3,0.8096055,0.8074,0.910304325,0.682,0.779785045,0.0672
3.31,0.80789024,0.8071,0.910891089,0.6808,0.779214833,0.0666
3.32,0.7993139,0.8064,0.910944206,0.6792,0.778185151,0.0664
3.34,0.79588336,0.8062,0.912446121,0.6774,0.777548209,0.065
3.33,0.79588336,0.806,0.911511565,0.6778,0.777471897,0.0658
3.35,0.7890223,0.806,0.912398922,0.677,0.777267509,0.065
3.36,0.7855918,0.8055,0.912503376,0.6758,0.776513846,0.0648
3.37,0.78216124,0.8051,0.91285521,0.6746,0.775848189,0.0644
3.38,0.7787307,0.8048,0.913232104,0.6736,0.775322284,0.064
3.39,0.7787307,0.8044,0.913362303,0.6726,0.774706289,0.0638
3.4,0.77701545,0.804,0.91326808,0.6718,0.774141507,0.0638
3.41,0.7735849,0.804,0.913943355,0.6712,0.77398524,0.0632
3.42,0.77186966,0.8039,0.914597544,0.6704,0.773687248,0.0626
3.43,0.75814754,0.8027,0.91477117,0.6676,0.771881142,0.0622
3.44,0.75814754,0.8027,0.914998629,0.6674,0.77182838,0.062
3.45,0.754717,0.8015,0.914718019,0.665,0.770121598,0.062
3.46,0.75128645,0.8005,0.914482759,0.663,0.768695652,0.062
3.47,0.7478559,0.7999,0.914340978,0.6618,0.767838496,0.062
3.48,0.74442536,0.7997,0.91521197,0.6606,0.767336508,0.0612
3.49,0.74442536,0.7994,0.915141431,0.66,0.766906809,0.0612
3.5,0.74442536,0.799,0.915739711,0.6586,0.766170312,0.0606
3.51,0.7375643,0.7985,0.915622389,0.6576,0.765452217,0.0606
3.52,0.7375643,0.7981,0.915760112,0.6566,0.764822365,0.0604
3.53,0.728988,0.7973,0.915804196,0.6548,0.76361516,0.0602
3.55,0.7238422,0.7972,0.916713404,0.6538,0.763250058,0.0594
3.54,0.7238422,0.7969,0.915709885,0.654,0.763038152,0.0602
3.56,0.72041166,0.7969,0.916643278,0.6532,0.76281677,0.0594
3.57,0.7135506,0.7964,0.91722973,0.6516,0.761927035,0.0588
3.58,0.69982845,0.7956,0.917278374,0.6498,0.760711777,0.0586
3.59,0.69639796,0.795,0.917138009,0.6486,0.759840675,0.0586
3.6,0.6929674,0.7947,0.91730388,0.6478,0.759348259,0.0584
