threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
1.59,0.70780563,0.7588,0.757052046,0.7622,0.759617301,0.2446,,,,,,,,
1.64,0.7019766,0.7606,0.763019782,0.756,0.759493671,0.2348,,,,,,,,
1.61,0.7058979,0.7592,0.758889333,0.7598,0.759344393,0.2414,,,,,,,,
1.65,0.70017487,0.7605,0.763717352,0.7544,0.759030084,0.2334,,,,,,,,
1.66,0.699698,0.7605,0.764897295,0.7522,0.758495513,0.2312,,,,,,,,
1.67,0.69906205,0.7606,0.765701468,0.751,0.758279483,0.2298,,,,,,,,
1.68,0.6987971,0.761,0.767199017,0.7494,0.758195063,0.2274,,,,,,,,
1.69,0.6986911,0.7611,0.768014781,0.7482,0.757977915,0.226,,,,,,,,
1.7,0.69853216,0.7608,0.768423219,0.7466,0.757354433,0.225,,,,,,,,
1.71,0.6984261,0.7609,0.769135548,0.7456,0.757184929,0.2238,,,,,,,,
1.72,0.6981082,0.7609,0.77002691,0.744,0.756789747,0.2222,,,,,,,,
1.73,0.69593555,0.7606,0.770668882,0.742,0.756062767,0.2208,,,,,,,,
1.74,0.69593555,0.7607,0.771279917,0.7412,0.755940847,0.2198,,,,,,,,
1.76,0.6953527,0.7613,0.773612565,0.7388,0.755805627,0.2162,,,,,,,,
1.75,0.69593555,0.761,0.772670288,0.7396,0.755773554,0.2176,,,,,,,,
1.77,0.6951407,0.7611,0.774091959,0.7374,0.755300625,0.2152,,,,,,,,
1.78,0.69307405,0.7606,0.774546987,0.7352,0.754360763,0.214,,,,,,,,
1.79,0.69111335,0.7605,0.775311773,0.7336,0.753879355,0.2126,,,,,,,,
1.8,0.6894706,0.7605,0.775778107,0.7328,0.753676849,0.2118,,,,,,,,
1.81,0.6877749,0.76,0.776008493,0.731,0.752832132,0.211,,,,,,,,
1.83,0.6839065,0.7605,0.778490485,0.7282,0.752505942,0.2072,,,,,,,,
1.82,0.68698,0.7598,0.776382979,0.7298,0.752371134,0.2102,,,,,,,,
1.84,0.6829527,0.7597,0.778588286,0.7258,0.751267985,0.2064,,,,,,,,
1.85,0.6814689,0.7598,0.779956897,0.7238,0.750829876,0.2042,,,,,,,,
1.87,0.6806211,0.7597,0.782098631,0.72,0.749765698,0.2006,,,,,,,,
1.86,0.681098,0.7592,0.780398096,0.7214,0.749740179,0.203,,,,,,,,
1.88,0.6797202,0.7597,0.782835983,0.7188,0.749452612,0.1994,,,,,,,,
1.89,0.6773356,0.7592,0.783340621,0.7166,0.748485482,0.1982,,,,,,,,
1.91,0.6760108,0.7595,0.785981926,0.7132,0.747824263,0.1942,,,,,,,,
1.9,0.67611676,0.7588,0.784021071,0.7144,0.747593135,0.1968,,,,,,,,
1.92,0.67526895,0.7596,0.787041132,0.7118,0.747532031,0.1926,,,,,,,,
1.95,0.6736792,0.7602,0.790401786,0.7082,0.747046414,0.1878,,,,,,,,
1.93,0.67410314,0.7593,0.787281188,0.7106,0.74697782,0.192,,,,,,,,
1.94,0.67405015,0.7595,0.78865406,0.709,0.746708794,0.19,,,,,,,,
1.96,0.6719835,0.7599,0.791171857,0.7062,0.746274966,0.1864,,,,,,,,
1.97,0.6704467,0.7598,0.791910112,0.7048,0.745820106,0.1852,,,,,,,,
1.98,0.6700758,0.7597,0.792916761,0.703,0.745256016,0.1836,,,,,,,,
2,0.6663664,0.7592,0.795350957,0.698,0.743502343,0.1796,,,,,,,,
2,0.6663664,0.7592,0.795350957,0.698,0.743502343,0.1796,,,,,,,,
1.99,0.6666843,0.7584,0.793369664,0.6988,0.743088048,0.182,,,,,,,,
2.01,0.66112024,0.7581,0.795647194,0.6946,0.741697811,0.1784,,,,,,,,
2.02,0.6600074,0.7575,0.79577303,0.6928,0.740724901,0.1778,,,,,,,,
2.04,0.6568279,0.7576,0.798148148,0.6896,0.739914163,0.1744,,,,,,,,
2.03,0.65746385,0.757,0.796492847,0.6904,0.739661453,0.1764,,,,,,,,
2.05,0.6560861,0.7575,0.798931971,0.6882,0.73944343,0.1732,,,,,,,,
2.06,0.6545493,0.7569,0.79948706,0.6858,0.738292604,0.172,,,,,,,,
2.07,0.6544433,0.7569,0.800890138,0.6838,0.73772791,0.17,,,,,,,,
2.09,0.65073395,0.7558,0.802078413,0.6792,0.73554256,0.1676,,,,,,,,
2.08,0.6508399,0.7554,0.80075365,0.68,0.735453169,0.1692,,,,,,,,
2.1,0.6497801,0.7556,0.802556818,0.678,0.735039029,0.1668,,,,,,,,
2.11,0.6482433,0.755,0.803138374,0.6756,0.733869216,0.1656,,,,,,,,
2.12,0.64803135,0.7548,0.803767287,0.6742,0.733304329,0.1646,,,,,,,,
2.13,0.6461237,0.7532,0.803306181,0.6706,0.730978853,0.1642,,,,,,,,
2.14,0.644216,0.7527,0.80379899,0.6686,0.729992357,0.1632,,,,,,,,
2.15,0.6421493,0.7519,0.804447667,0.6656,0.728466674,0.1618,,,,,,,,
2.16,0.6418314,0.7521,0.805575758,0.6646,0.728328767,0.1604,,,,,,,,
2.17,0.63965875,0.7509,0.805751889,0.6612,0.726353949,0.1594,,,,,,,,
2.18,0.6375391,0.7511,0.80719354,0.6598,0.72609222,0.1576,,,,,,,,
2.19,0.6361613,0.7508,0.807805596,0.6582,0.725369187,0.1566,,,,,,,,
2.2,0.6343066,0.7499,0.807531381,0.6562,0.724042811,0.1564,,,,,,,,
2.21,0.63292885,0.7494,0.807901235,0.6544,0.723093923,0.1556,,,,,,,,
2.22,0.6312331,0.7488,0.808225966,0.6524,0.722000885,0.1548,,,,,,,,
2.23,0.63102114,0.7488,0.808838133,0.6516,0.721754541,0.154,,,,,,,,
2.24,0.62911344,0.7488,0.810069791,0.65,0.721260542,0.1524,,,,,,,,
2.25,0.62863654,0.7486,0.810129741,0.6494,0.720914742,0.1522,,,,,,,,
2.26,0.62789464,0.7481,0.810047488,0.6482,0.720142206,0.152,,,,,,,,
2.27,0.6275767,0.7473,0.810288582,0.6458,0.718753478,0.1512,,,,,,,,
2.28,0.62656987,0.7476,0.812310797,0.644,0.718429273,0.1488,,,,,,,,
2.29,0.6248742,0.7472,0.813546423,0.6414,0.717289197,0.147,,,,,,,,
2.3,0.6243442,0.7473,0.814711122,0.6402,0.716989584,0.1456,,,,,,,,
2.31,0.6243442,0.747,0.815533981,0.6384,0.716176801,0.1444,,,,,,,,
2.32,0.6217477,0.7463,0.815850218,0.6362,0.714911788,0.1436,,,,,,,,
2.33,0.6215357,0.7462,0.816615226,0.635,0.714446445,0.1426,,,,,,,,
2.34,0.61994594,0.7459,0.817782373,0.6328,0.713496448,0.141,,,,,,,,
2.35,0.6165545,0.7455,0.818914004,0.6304,0.712396881,0.1394,,,,,,,,
2.36,0.6160246,0.7456,0.820292123,0.629,0.712021734,0.1378,,,,,,,,
2.37,0.61560065,0.7447,0.820204135,0.6268,0.710577032,0.1374,,,,,,,,
2.38,0.6149648,0.7439,0.820162772,0.6248,0.709274606,0.137,,,,,,,,
2.39,0.61475277,0.743,0.819736842,0.623,0.707954545,0.137,,,,,,,,
2.4,0.61395794,0.7425,0.819836455,0.6216,0.707086793,0.1366,,,,,,,,
2.41,0.61311007,0.7418,0.81984127,0.6198,0.705922551,0.1362,,,,,,,,
2.42,0.6121032,0.7413,0.820111435,0.6182,0.704983464,0.1356,,,,,,,,
2.43,0.6110964,0.7411,0.820356099,0.6174,0.704553235,0.1352,,,,,,,,
2.44,0.61008954,0.7407,0.820335374,0.6164,0.703894028,0.135,,,,,,,,
2.45,0.6094537,0.7408,0.821753073,0.615,0.703500343,0.1334,,,,,,,,
2.46,0.60770494,0.7403,0.821859095,0.6136,0.702622237,0.133,,,,,,,,
2.47,0.60574424,0.7397,0.822264049,0.6116,0.701456589,0.1322,,,,,,,,
2.48,0.60452545,0.7395,0.822515486,0.6108,0.701021462,0.1318,,,,,,,,
2.49,0.6036246,0.7391,0.822672065,0.6096,0.700287191,0.1314,,,,,,,,
2.5,0.60335964,0.7388,0.822528363,0.609,0.699839117,0.1314,,,,,,,,
2.51,0.6026178,0.7387,0.82300406,0.6082,0.699482461,0.1308,,,,,,,,
2.53,0.601028,0.739,0.825258574,0.6064,0.699100761,0.1284,,,,,,,,
2.52,0.601452,0.7386,0.82383279,0.607,0.698986642,0.1298,,,,,,,,
2.54,0.59901434,0.7388,0.825873362,0.6052,0.698522622,0.1276,,,,,,,,
2.55,0.5979545,0.7389,0.826455316,0.6048,0.698464026,0.127,,,,,,,,
2.57,0.5970007,0.739,0.827756445,0.6036,0.698126301,0.1256,,,,,,,,
2.56,0.59726566,0.7388,0.82694414,0.604,0.698104485,0.1264,,,,,,,,
2.58,0.5959939,0.7388,0.828382838,0.6024,0.69754516,0.1248,,,,,,,,
2.59,0.5955699,0.7386,0.82919426,0.601,0.696892393,0.1238,,,,,,,,
2.6,0.59482807,0.7385,0.829875519,0.6,0.696459663,0.123,,,,,,,,
2.62,0.59339726,0.738,0.830923248,0.5976,0.695207073,0.1216,,,,,,,,
2.61,0.59366226,0.7378,0.830277778,0.5978,0.695116279,0.1222,,,,,,,,
2.63,0.5931323,0.7383,0.832542562,0.5966,0.695094955,0.12,,,,,,,,
2.64,0.59217846,0.7381,0.833193395,0.5954,0.694506007,0.1192,,,,,,,,
2.65,0.59058875,0.738,0.833707235,0.5946,0.694139622,0.1186,,,,,,,,
2.66,0.588893,0.7376,0.83408324,0.5932,0.693314633,0.118,,,,,,,,
2.67,0.58740926,0.7369,0.834132581,0.5914,0.692100644,0.1176,,,,,,,,
2.68,0.5857665,0.7365,0.834322872,0.5902,0.691343563,0.1172,,,,,,,,
2.69,0.58385885,0.7368,0.836172629,0.589,0.691152312,0.1154,,,,,,,,
2.7,0.582799,0.736,0.835799659,0.5874,0.689922481,0.1154,,,,,,,,
2.71,0.5789836,0.7353,0.836238925,0.5852,0.688551594,0.1146,,,,,,,,
2.72,0.57797676,0.7354,0.836863194,0.5848,0.68848599,0.114,,,,,,,,
2.73,0.57675797,0.7353,0.837396042,0.584,0.688111229,0.1134,,,,,,,,
2.74,0.5758041,0.735,0.837256028,0.5834,0.687647336,0.1134,,,,,,,,
2.75,0.5743204,0.7352,0.838319908,0.5828,0.687588485,0.1124,,,,,,,,
2.76,0.57241267,0.7348,0.838523645,0.5816,0.686820973,0.112,,,,,,,,
2.77,0.5688093,0.7343,0.8386817,0.5802,0.685896678,0.1116,,,,,,,,
2.78,0.5666896,0.7335,0.838700319,0.5782,0.684503374,0.1112,,,,,,,,
2.79,0.56605375,0.7331,0.838512925,0.5774,0.683880137,0.1112,,,,,,,,
2.81,0.56462294,0.7328,0.839754816,0.5754,0.682886304,0.1098,,,,,,,,
2.82,0.56414604,0.7328,0.840350877,0.5748,0.682660333,0.1092,,,,,,,,
2.8,0.564676,0.7323,0.838333819,0.5756,0.682556623,0.111,,,,,,,,
2.83,0.56329817,0.7328,0.841549296,0.5736,0.682207422,0.108,,,,,,,,
2.84,0.5623443,0.7327,0.842105263,0.5728,0.681823592,0.1074,,,,,,,,
2.85,0.56096655,0.7327,0.842508095,0.5724,0.681672026,0.107,,,,,,,,
2.86,0.5591649,0.7326,0.843067847,0.5716,0.681287247,0.1064,,,,,,,,
2.87,0.5586879,0.7328,0.844378698,0.5708,0.681145585,0.1052,,,,,,,,
2.91,0.5545546,0.7333,0.847275975,0.5692,0.680942696,0.1026,,,,,,,,
2.88,0.5570982,0.7328,0.844991108,0.5702,0.680917124,0.1046,,,,,,,,
2.92,0.55386573,0.7334,0.848150358,0.5686,0.680795019,0.1018,,,,,,,,
2.9,0.5548726,0.7329,0.846268213,0.5692,0.680617003,0.1034,,,,,,,,
