threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.65,0.6957164,0.7903,0.917697842,0.6378,0.752566372,0.0572
3.66,0.6942393,0.7896,0.917772649,0.6362,0.751476494,0.057
3.67,0.6912851,0.7894,0.918449971,0.6352,0.751004966,0.0564
3.68,0.6883309,0.7886,0.918989547,0.633,0.749644718,0.0558
3.69,0.6883309,0.7883,0.920139901,0.6314,0.748902858,0.0548
3.71,0.68537664,0.7879,0.921522694,0.6294,0.747950089,0.0536
3.7,0.68537664,0.7877,0.920491084,0.6298,0.747892174,0.0544
3.72,0.68242246,0.7874,0.922150411,0.6278,0.747025226,0.053
3.73,0.68094534,0.787,0.92230724,0.6268,0.746368183,0.0528
3.74,0.6706056,0.7855,0.922462267,0.6234,0.744002864,0.0524
3.75,0.6706056,0.7852,0.922643746,0.6226,0.74349176,0.0522
3.76,0.6676514,0.7849,0.923076923,0.6216,0.742918609,0.0518
3.77,0.6676514,0.7849,0.92332838,0.6214,0.742857143,0.0516
3.78,0.6646972,0.784,0.923375075,0.6194,0.741441226,0.0514
3.79,0.6632201,0.7839,0.923604894,0.619,0.741228595,0.0512
3.8,0.6632201,0.7835,0.924020341,0.6178,0.740501019,0.0508
3.81,0.66026586,0.7832,0.924206111,0.617,0.739985608,0.0506
3.82,0.6587888,0.7831,0.924947463,0.6162,0.739647101,0.05
3.83,0.6587888,0.7825,0.92506771,0.6148,0.738675958,0.0498
3.84,0.6587888,0.7816,0.925120773,0.6128,0.737247353,0.0496
3.85,0.65435743,0.7805,0.925386715,0.6102,0.735446547,0.0492
3.86,0.64844906,0.7793,0.925373134,0.6076,0.733550646,0.049
3.87,0.64844906,0.7792,0.926129426,0.6068,0.733204447,0.0484
3.88,0.64844906,0.7792,0.926650367,0.6064,0.733075435,0.048
3.89,0.6454948,0.779,0.926866585,0.6058,0.732704403,0.0478
3.9,0.6454948,0.7785,0.927016253,0.6046,0.731872655,0.0476
3.91,0.6395864,0.778,0.927166564,0.6034,0.731039496,0.0474
3.92,0.6395864,0.7774,0.927295132,0.602,0.730050934,0.0472
3.93,0.6351551,0.7771,0.927491515,0.6012,0.729523116,0.047
3.94,0.62924665,0.7769,0.92797527,0.6004,0.729083182,0.0466
3.95,0.62924665,0.7762,0.928349876,0.5986,0.72786965,0.0462
3.96,0.62629247,0.7753,0.928949829,0.5962,0.726276038,0.0456
3.97,0.62038404,0.7751,0.929709466,0.5952,0.725765151,0.045
3.98,0.62038404,0.7744,0.929555416,0.5938,0.724676593,0.045
3.99,0.6144756,0.7739,0.930254477,0.5922,0.723695466,0.0444
4,0.6115214,0.7734,0.93068683,0.5908,0.722779545,0.044
