threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.5,0.7820983,0.8051,0.913302628,0.6742,0.775745024,0.064
3.51,0.7816092,0.8049,0.913255625,0.6738,0.775463229,0.064
3.52,0.78112006,0.8047,0.913208571,0.6734,0.775181305,0.064
3.53,0.7791636,0.8036,0.912948857,0.6712,0.7736284,0.064
3.54,0.7779408,0.8035,0.913600436,0.6704,0.773330257,0.0634
3.55,0.77647346,0.8028,0.913435281,0.669,0.772338952,0.0634
3.56,0.77598435,0.8026,0.913840263,0.6682,0.771950092,0.063
3.57,0.77476156,0.8022,0.913972603,0.6672,0.77132948,0.0628
3.58,0.77256054,0.8016,0.914285714,0.6656,0.77037037,0.0624
3.59,0.77011496,0.801,0.914144194,0.6644,0.769515868,0.0624
3.61,0.7681585,0.8005,0.915399502,0.6622,0.76848091,0.0612
