threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.65,0.40989938,0.8002,0.900694074,0.6748,0.77155271,0.0744
3.66,0.40927058,0.7999,0.900828655,0.674,0.771078824,0.0742
3.67,0.40855193,0.7999,0.901472557,0.6734,0.77092158,0.0736
3.69,0.40801293,0.7998,0.902740462,0.672,0.77046549,0.0724
3.68,0.40810278,0.7996,0.901608579,0.6726,0.770446735,0.0734
3.7,0.40684512,0.7994,0.903069467,0.6708,0.769795731,0.072
3.71,0.4064858,0.799,0.903182309,0.6698,0.769177768,0.0718
3.72,0.405318,0.7989,0.903591682,0.6692,0.768930254,0.0714
3.73,0.40486884,0.7987,0.903757772,0.6686,0.768594091,0.0712
3.74,0.4033417,0.7975,0.903663501,0.666,0.766839378,0.071
3.76,0.4024434,0.7977,0.90525456,0.665,0.766747377,0.0696
3.75,0.40289256,0.7975,0.904102146,0.6656,0.766731943,0.0706
3.77,0.4015451,0.7975,0.905202942,0.6646,0.766462922,0.0696
3.79,0.4001078,0.7973,0.906258541,0.6632,0.765908303,0.0686
3.8,0.39965865,0.7973,0.907148726,0.6624,0.765691828,0.0678
3.78,0.40028745,0.797,0.905516111,0.6632,0.765643039,0.0692
3.81,0.39902982,0.7972,0.90756994,0.6618,0.765440666,0.0674
3.82,0.398401,0.7969,0.90771766,0.661,0.76495776,0.0672
3.83,0.39795184,0.7968,0.908140814,0.6604,0.764705882,0.0668
3.84,0.3972332,0.7965,0.908740006,0.6592,0.76411267,0.0662
3.86,0.39597556,0.7966,0.909442297,0.6588,0.764091858,0.0656
3.85,0.39678404,0.7965,0.908965517,0.659,0.764057971,0.066
3.87,0.39534676,0.7966,0.909668508,0.6586,0.764037123,0.0654
3.89,0.39274165,0.7959,0.910858095,0.656,0.762702011,0.0642
3.88,0.39363995,0.7956,0.909872435,0.6562,0.762491285,0.065
3.91,0.39220265,0.7956,0.911469933,0.6548,0.762104283,0.0636
3.92,0.39148402,0.7956,0.912158394,0.6542,0.761938039,0.063
3.9,0.39220265,0.7953,0.910709318,0.6548,0.761838278,0.0642
3.93,0.3911247,0.7953,0.912776069,0.653,0.761338463,0.0624
3.94,0.39031622,0.7951,0.913421126,0.652,0.76088225,0.0618
3.95,0.3885196,0.7947,0.913788262,0.6508,0.760191566,0.0614
3.96,0.38780093,0.7947,0.914486639,0.6502,0.760023378,0.0608
3.97,0.3871721,0.7944,0.914647887,0.6494,0.759532164,0.0606
3.99,0.38645348,0.7943,0.915795422,0.6482,0.759105282,0.0596
3.98,0.38672295,0.7941,0.914809591,0.6486,0.759040374,0.0604
4,0.3848365,0.7936,0.915864023,0.6466,0.758030481,0.0594
