threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
2.5,0.395579,0.8173,0.850452839,0.77,0.808229243,0.1354
2.49,0.39640382,0.8171,0.849459996,0.7708,0.808220614,0.1366
2.54,0.39376444,0.8177,0.852608213,0.7682,0.808206207,0.1328
2.43,0.400033,0.8163,0.84568306,0.7738,0.808146214,0.1412
2.58,0.39129,0.8182,0.855610192,0.7656,0.808106396,0.1292
2.57,0.39227977,0.818,0.854594112,0.7664,0.808097849,0.1304
2.73,0.38205212,0.8205,0.868306137,0.7556,0.808041921,0.1146
2.48,0.39689872,0.8168,0.848745046,0.771,0.808006707,0.1374
2.4,0.40201253,0.8158,0.843709186,0.7752,0.808005003,0.1436
2.56,0.39293963,0.8178,0.854055258,0.7666,0.80796796,0.131
2.55,0.39343452,0.8176,0.853045798,0.7674,0.80795957,0.1322
3.06,0.35367864,0.8253,0.896997803,0.735,0.807958668,0.0844
2.6,0.38947544,0.8183,0.856758574,0.7644,0.80794842,0.1278
3.05,0.3551633,0.8251,0.895980512,0.7356,0.807907743,0.0854
2.59,0.38980535,0.8182,0.85640681,0.7646,0.807903635,0.1282
2.65,0.38617617,0.8191,0.861381653,0.7606,0.807859798,0.1224
2.61,0.38815573,0.8182,0.857367475,0.7634,0.807659755,0.127
2.62,0.38733092,0.8183,0.858042745,0.7628,0.807623081,0.1262
2.42,0.4013527,0.8156,0.844391096,0.7738,0.807555834,0.1426
2.41,0.40151766,0.8154,0.843872656,0.774,0.807427498,0.1432
2.64,0.38634115,0.8183,0.859174001,0.7614,0.807337504,0.1248
2.63,0.38667107,0.818,0.858269491,0.7618,0.807162534,0.1258
3.07,0.35252392,0.8247,0.897235136,0.7334,0.807087047,0.084
3.08,0.35120422,0.8244,0.897354238,0.7326,0.806650518,0.0838
3.09,0.3487298,0.8241,0.898450947,0.7308,0.805999779,0.0826
3.1,0.34724513,0.824,0.898818316,0.7302,0.805782388,0.0822
3.11,0.3455955,0.8238,0.899161736,0.7294,0.805432862,0.0818
3.12,0.3442758,0.8237,0.89953098,0.7288,0.805214893,0.0814
3.13,0.34295613,0.8237,0.899728328,0.7286,0.805171842,0.0812
3.14,0.34064665,0.8231,0.899975241,0.727,0.80429251,0.0808
3.15,0.3396569,0.823,0.899950471,0.7268,0.804160212,0.0808
3.16,0.33850214,0.8231,0.90076904,0.7262,0.804119145,0.08
3.17,0.33701748,0.8229,0.901118012,0.7254,0.803767313,0.0796
3.18,0.33619267,0.8227,0.901268341,0.7248,0.803458597,0.0794
3.19,0.33536786,0.8225,0.901219209,0.7244,0.803193259,0.0794
