self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.01,192,0.8245,0.7757946625871154,0.9128,0.8387393182027014,0.2638,0.9566908018235452
0.01,193,0.8272,0.7795625427204375,0.9124,0.8407666789531884,0.258,0.9558862965942612
0.01,194,0.8272,0.7795625427204375,0.9124,0.8407666789531884,0.258,0.9558862965942612
0.01,195,0.8272,0.7795625427204375,0.9124,0.8407666789531884,0.258,0.9558862965942612
0.01,196,0.8276,0.7800957592339262,0.9124,0.8410766961651919,0.2572,0.9558862965942612
0.01,197,0.8276,0.7800957592339262,0.9124,0.8410766961651919,0.2572,0.9558862965942612
0.01,198,0.8276,0.7800957592339262,0.9124,0.8410766961651919,0.2572,0.9558862965942612
0.01,199,0.8276,0.7800957592339262,0.9124,0.8410766961651919,0.2572,0.9558862965942612
0.01,200,0.8278,0.7803626411221348,0.9124,0.8412317905218514,0.2568,0.9558862965942612
0.02,1,0.5012,0.500600720865038,1.0,0.6672004270082733,0.9976,1.0
0.02,2,0.5012,0.500600720865038,1.0,0.6672004270082733,0.9976,1.0
0.02,3,0.539,0.5202913631633714,1.0,0.6844626967830253,0.922,1.0
0.02,4,0.5642,0.5343022013250694,1.0,0.6964758322886196,0.8716,1.0
0.02,5,0.5738,0.5398402072986396,1.0,0.7011639321273314,0.8524,1.0
0.02,6,0.5763,0.5413012882970661,1.0,0.7023951675212475,0.8474,1.0
0.02,7,0.5875,0.5479662317728319,0.9996,0.7078818780539622,0.8246,0.999195494770716
0.02,8,0.6423,0.5830318590267243,0.9992,0.7363844056304812,0.7146,0.9986591579511933
0.02,9,0.6423,0.5830318590267243,0.9992,0.7363844056304812,0.7146,0.9986591579511933
0.02,10,0.6756,0.6066051481301603,0.9992,0.7549108491991539,0.648,0.9986591579511933
0.02,11,0.6859,0.6142874707979835,0.9992,0.7608314931851062,0.6274,0.9986591579511933
0.02,12,0.6882,0.6160295930949445,0.9992,0.7621662852784133,0.6228,0.9986591579511933
0.02,13,0.7028,0.6273229532898041,0.9992,0.7707497685899415,0.5936,0.9986591579511933
0.02,14,0.7086,0.6319919007846115,0.9988,0.7741435436366455,0.5816,0.998390989541432
0.02,15,0.7345,0.6534886765283414,0.9984,0.7899359126513174,0.5294,0.9977205685170287
0.02,16,0.7363,0.6550321480120719,0.9984,0.7910625148561921,0.5258,0.9977205685170287
0.02,17,0.7426,0.6604921937020376,0.9984,0.7950310559006211,0.5132,0.9977205685170287
0.02,18,0.7465,0.6639180742119962,0.9984,0.7975077881619939,0.5054,0.9977205685170287
0.02,19,0.7469,0.6642714570858284,0.9984,0.7977626847782661,0.5046,0.9977205685170287
0.02,20,0.7475,0.6648022373152217,0.9984,0.7981453353585417,0.5034,0.9977205685170287
0.02,21,0.7529,0.6696177062374246,0.9984,0.8016057808109194,0.4926,0.9977205685170287
0.02,22,0.7529,0.6696177062374246,0.9984,0.8016057808109194,0.4926,0.9977205685170287
0.02,23,0.7586,0.6747769667477697,0.9984,0.8052911759961284,0.4812,0.9977205685170287
0.02,24,0.7595,0.6755988631749898,0.9984,0.8058761804826863,0.4794,0.9977205685170287
0.02,25,0.7604,0.6764227642276422,0.9984,0.8064620355411953,0.4776,0.9977205685170287
0.02,26,0.7606,0.6766061263214963,0.9984,0.806592341250606,0.4772,0.9977205685170287
0.02,27,0.7663,0.6821726638391025,0.9972,0.8101389227394589,0.4646,0.996379726468222
0.02,28,0.7658,0.6821046862154014,0.9956,0.809562530492763,0.464,0.9936980423706088
0.02,29,0.7658,0.6821046862154014,0.9956,0.809562530492763,0.464,0.9936980423706088
0.02,30,0.7663,0.6825723296311531,0.9956,0.8098918083462133,0.463,0.9936980423706088
0.02,31,0.7673,0.6835095427708362,0.9956,0.8105511682813644,0.461,0.9936980423706088
0.02,32,0.7673,0.6835095427708362,0.9956,0.8105511682813644,0.461,0.9936980423706088
0.02,33,0.7673,0.6835095427708362,0.9956,0.8105511682813644,0.461,0.9936980423706088
0.02,34,0.7674,0.6836034056577863,0.9956,0.8106171633284482,0.4608,0.9936980423706088
0.02,35,0.7677,0.6838851490589367,0.9956,0.8108152129652252,0.4602,0.9936980423706088
0.02,36,0.7678,0.6839791151415224,0.9956,0.8108812510180812,0.46,0.9936980423706088
0.02,37,0.7691,0.685203028217481,0.9956,0.8117407256420709,0.4574,0.9934298739608474
0.02,38,0.7754,0.6911968897528464,0.9956,0.8159318144566464,0.4448,0.9934298739608474
0.02,39,0.7754,0.6911968897528464,0.9956,0.8159318144566464,0.4448,0.9934298739608474
0.02,40,0.779,0.6946692715601451,0.9956,0.818346210751274,0.4376,0.9934298739608474
0.02,41,0.7793,0.6949602122015915,0.9956,0.8185480555783935,0.437,0.9934298739608474
0.02,42,0.7788,0.6948560246016214,0.9942,0.8180023037683067,0.4366,0.9916867792973988
0.02,43,0.7843,0.7002394703479363,0.9942,0.8217208033721797,0.4256,0.9916867792973988
0.02,44,0.7892,0.7053393922181198,0.9934,0.8249460222554393,0.415,0.9910163582729954
0.02,45,0.795,0.7114998566102667,0.9924,0.8287957240688157,0.4024,0.9894073478144274
0.02,46,0.795,0.7114998566102667,0.9924,0.8287957240688157,0.4024,0.9894073478144274
0.02,47,0.7983,0.7148825817605532,0.9924,0.8310861736872958,0.3958,0.9894073478144274
0.02,48,0.7983,0.7148825817605532,0.9924,0.8310861736872958,0.3958,0.9894073478144274
0.02,49,0.7952,0.7149723274104282,0.9818,0.8274060340468564,0.3914,0.9894073478144274
0.02,50,0.7952,0.7149723274104282,0.9818,0.8274060340468564,0.3914,0.9894073478144274
0.02,51,0.7952,0.7149723274104282,0.9818,0.8274060340468564,0.3914,0.9894073478144274
0.02,52,0.7961,0.7164790174002047,0.98,0.8277726159303995,0.3878,0.9891391794046661
0.02,53,0.7971,0.7175281886074095,0.98,0.8284723983430553,0.3858,0.9891391794046661
0.02,54,0.7971,0.7175281886074095,0.98,0.8284723983430553,0.3858,0.9891391794046661
0.02,55,0.7971,0.7175281886074095,0.98,0.8284723983430553,0.3858,0.9891391794046661
0.02,56,0.7971,0.7175281886074095,0.98,0.8284723983430553,0.3858,0.9891391794046661
0.02,57,0.8,0.7205882352941176,0.98,0.8305084745762712,0.38,0.9891391794046661
0.02,58,0.8031,0.7247515942458846,0.9774,0.8323256408072895,0.3712,0.9857870742826496
0.02,59,0.8031,0.7247515942458846,0.9774,0.8323256408072895,0.3712,0.9857870742826496
0.02,60,0.8034,0.7250741839762611,0.9774,0.8325383304940375,0.3706,0.9857870742826496
0.02,61,0.8034,0.7250741839762611,0.9774,0.8325383304940375,0.3706,0.9857870742826496
0.02,62,0.8042,0.7259358288770054,0.9774,0.8331060347766792,0.369,0.9855189058728882
0.02,63,0.8042,0.7259358288770054,0.9774,0.8331060347766792,0.369,0.9855189058728882
0.02,64,0.8053,0.7271239398898973,0.9774,0.8338878935244433,0.3668,0.9855189058728882
0.02,65,0.8053,0.7271239398898973,0.9774,0.8338878935244433,0.3668,0.9855189058728882
0.02,66,0.8056,0.7274486454301875,0.9774,0.8341013824884792,0.3662,0.9855189058728882
0.02,67,0.8067,0.7286417176084687,0.9774,0.834885111471769,0.364,0.9855189058728882
0.02,68,0.8067,0.7286417176084687,0.9774,0.834885111471769,0.364,0.9855189058728882
0.02,69,0.8067,0.7286417176084687,0.9774,0.834885111471769,0.364,0.9855189058728882
0.02,70,0.7912,0.7222900763358778,0.9462,0.8192207792207792,0.3638,0.967953875033521
0.02,71,0.7937,0.7255413914913224,0.9448,0.8207801233602641,0.3574,0.966344864574953
0.02,72,0.7942,0.7260989855517983,0.9448,0.8211367981922476,0.3564,0.966344864574953
0.02,73,0.7942,0.7260989855517983,0.9448,0.8211367981922476,0.3564,0.966344864574953
0.02,74,0.7942,0.7260989855517983,0.9448,0.8211367981922476,0.3564,0.966344864574953
0.02,75,0.7942,0.7260989855517983,0.9448,0.8211367981922476,0.3564,0.966344864574953
0.02,76,0.7953,0.7275389120049314,0.9442,0.8218295761162852,0.3536,0.966344864574953
0.02,77,0.7953,0.7275389120049314,0.9442,0.8218295761162852,0.3536,0.9662107803700724
0.02,78,0.794,0.7296875,0.934,0.8192982456140352,0.346,0.9662107803700724
0.02,79,0.7859,0.7315729791025434,0.9032,0.8083773382260808,0.3314,0.9635290962724591
0.02,80,0.7859,0.7315729791025434,0.9032,0.8083773382260808,0.3314,0.9635290962724591
0.02,81,0.7859,0.7315729791025434,0.9032,0.8083773382260808,0.3314,0.9635290962724591
0.02,82,0.7859,0.7315729791025434,0.9032,0.8083773382260808,0.3314,0.9635290962724591
0.02,83,0.7859,0.7315729791025434,0.9032,0.8083773382260808,0.3314,0.9635290962724591
0.02,84,0.7859,0.7315729791025434,0.9032,0.8083773382260808,0.3314,0.9635290962724591
0.02,85,0.7859,0.7315729791025434,0.9032,0.8083773382260808,0.3314,0.9635290962724591
0.02,86,0.7859,0.7315729791025434,0.9032,0.8083773382260808,0.3314,0.9635290962724591
0.02,87,0.7859,0.7315729791025434,0.9032,0.8083773382260808,0.3314,0.9635290962724591
0.02,88,0.801,0.7518406961178046,0.8986,0.8186953352769679,0.2966,0.9546795387503352
0.02,89,0.801,0.7518406961178046,0.8986,0.8186953352769679,0.2966,0.9546795387503352
0.02,90,0.8037,0.7552529836947386,0.8986,0.8207142204767558,0.2912,0.9546795387503352
0.02,91,0.8037,0.7552529836947386,0.8986,0.8207142204767558,0.2912,0.9546795387503352
0.02,92,0.8037,0.7552529836947386,0.8986,0.8207142204767558,0.2912,0.9546795387503352
0.02,93,0.8037,0.7552529836947386,0.8986,0.8207142204767558,0.2912,0.9546795387503352
0.02,94,0.8037,0.7552529836947386,0.8986,0.8207142204767558,0.2912,0.9546795387503352
0.02,95,0.8037,0.7552529836947386,0.8986,0.8207142204767558,0.2912,0.9546795387503352
0.02,96,0.8044,0.7564016172506739,0.898,0.8211411850768106,0.2892,0.9546795387503352
