self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,,,
0.24,82,0.003179261,0.5293,0.977198697,0.06,0.113058225,0.0014,,,,,,,,,,
0.39,54,0.000733676,0.5289,0.964630225,0.06,0.112973075,0.0022,,,,,,,,,,
0.35,100,0.000733676,0.5299,1,0.0598,0.112851481,0,,,,,,,,,,
0.51,15,0,0.5299,1,0.0598,0.112851481,0,,,,,,,,,,
0.56,36,0,0.5299,1,0.0598,0.112851481,0,,,,,,,,,,
0.75,2,0.000244559,0.5299,1,0.0598,0.112851481,0,,,,,,,,,,
0.24,98,0.002934703,0.5291,0.973941368,0.0598,0.112681364,0.0016,,,,,,,,,,
0.35,66,0.000489117,0.5289,0.96763754,0.0598,0.112638915,0.002,,,,,,,,,,
0.46,6,0.002690144,0.5284,0.952229299,0.0598,0.112532932,0.003,,,,,,,,,,
0.28,78,0.002690144,0.5295,0.993311037,0.0594,0.112096622,0.0004,,,,,,,,,,
0.47,12,0.000244559,0.5295,0.993311037,0.0594,0.112096622,0.0004,,,,,,,,,,
0.24,72,0.003912937,0.5265,0.900302115,0.0596,0.111798912,0.0066,,,,,,,,,,
0.39,56,0.000244559,0.5293,0.993265993,0.059,0.111383802,0.0004,,,,,,,,,,
0.32,90,0.00171191,0.5294,1,0.0588,0.111069135,0,,,,,,,,,,
0.45,67,0.000244559,0.5294,1,0.0588,0.111069135,0,,,,,,,,,,
0.55,44,0,0.5294,1,0.0588,0.111069135,0,,,,,,,,,,
0.6,37,0.000489117,0.5294,1,0.0588,0.111069135,0,,,,,,,,,,
0.39,58,0.00171191,0.5293,1,0.0586,0.110712261,0,,,,,,,,,,
0.52,10,0.000244559,0.5293,1,0.0586,0.110712261,0,,,,,,,,,,
0.52,24,0,0.5293,1,0.0586,0.110712261,0,,,,,,,,,,
0.36,51,0.002690144,0.5291,0.993220339,0.0586,0.110670444,0.0004,,,,,,,,,,
0.29,75,0.000978234,0.5288,0.983221477,0.0586,0.110607777,0.001,,,,,,,,,,
0.36,69,0.002201027,0.5292,1,0.0584,0.110355253,0,,,,,,,,,,
0.48,41,0,0.5291,1,0.0582,0.10999811,0,,,,,,,,,,
0.45,16,0.000489117,0.529,1,0.058,0.109640832,0,,,,,,,,,,
0.53,22,0,0.5289,1,0.0578,0.109283418,0,,,,,,,,,,
0.3,79,0.001956469,0.5288,0.996551724,0.0578,0.10926276,0.0002,,,,,,,,,,
0.47,7,0.000489117,0.5285,0.986348123,0.0578,0.109200831,0.0008,,,,,,,,,,
0.39,27,0.000489117,0.5186,0.73019802,0.059,0.109178386,0.0218,,,,,,,,,,
0.44,24,0.000244559,0.5287,0.996539792,0.0576,0.108905275,0.0002,,,,,,,,,,
0.43,12,0.001467351,0.5281,0.976271186,0.0576,0.10878187,0.0014,,,,,,,,,,
0.44,68,0.000978234,0.5287,1,0.0574,0.108568186,0,,,,,,,,,,
0.61,11,0,0.5285,1,0.057,0.107852412,0,,,,,,,,,,
0.37,81,0.000489117,0.5284,1,0.0568,0.107494322,0,,,,,,,,,,
0.43,59,0.000733676,0.5284,1,0.0568,0.107494322,0,,,,,,,,,,
0.61,15,0,0.5283,1,0.0566,0.107136097,0,,,,,,,,,,
0.4,58,0.002201027,0.5281,1,0.0562,0.106419239,0,,,,,,,,,,
0.41,24,0.000244559,0.5281,1,0.0562,0.106419239,0,,,,,,,,,,
0.41,50,0.001222793,0.528,1,0.056,0.106060606,0,,,,,,,,,,
0.45,50,0.000244559,0.528,1,0.056,0.106060606,0,,,,,,,,,,
0.58,11,0,0.5279,1,0.0558,0.105701837,0,,,,,,,,,,
0.33,63,0.000733676,0.5277,0.992882562,0.0558,0.105661806,0.0004,,,,,,,,,,
0.27,75,0.002690144,0.5276,0.989361702,0.0558,0.105641802,0.0006,,,,,,,,,,
0.28,96,0.002934703,0.5276,0.989361702,0.0558,0.105641802,0.0006,,,,,,,,,,
0.41,22,0.000978234,0.5278,1,0.0556,0.105342933,0,,,,,,,,,,
0.52,29,0.000978234,0.5278,1,0.0556,0.105342933,0,,,,,,,,,,
0.35,40,0.00171191,0.5272,0.978873239,0.0556,0.105223316,0.0012,,,,,,,,,,
0.25,92,0.002201027,0.5269,0.968641115,0.0556,0.105163609,0.0018,,,,,,,,,,
0.56,48,0.000733676,0.5276,1,0.0552,0.104624716,0,,,,,,,,,,
0.52,36,0.000244559,0.5275,1,0.055,0.104265403,0,,,,,,,,,,
0.52,48,0.000244559,0.5274,1,0.0548,0.103905954,0,,,,,,,,,,
0.37,19,0.000978234,0.5271,0.989169675,0.0548,0.103846883,0.0006,,,,,,,,,,
0.33,77,0.002445586,0.5273,1,0.0546,0.103546368,0,,,,,,,,,,
0.21,93,0.004157496,0.5192,0.76519337,0.0554,0.103319657,0.017,,,,,,,,,,
0.41,35,0.001467351,0.5272,1,0.0544,0.103186646,0,,,,,,,,,,
0.46,47,0.000244559,0.5272,1,0.0544,0.103186646,0,,,,,,,,,,
0.24,90,0.002445586,0.5238,0.886363636,0.0546,0.102863602,0.007,,,,,,,,,,
0.41,27,0.00171191,0.527,1,0.054,0.102466793,0,,,,,,,,,,
0.36,33,0.001467351,0.5269,0.996309963,0.054,0.102447353,0.0002,,,,,,,,,,
0.43,52,0.000244559,0.5269,1,0.0538,0.102106662,0,,,,,,,,,,
0.49,16,0.000244559,0.5269,1,0.0538,0.102106662,0,,,,,,,,,,
0.54,39,0.000244559,0.5269,1,0.0538,0.102106662,0,,,,,,,,,,
0.38,70,0.000244559,0.5267,1,0.0534,0.101385988,0,,,,,,,,,,
0.17,85,0.005624847,0.5135,0.663438257,0.0548,0.101237761,0.0278,,,,,,,,,,
0.46,30,0.000244559,0.5266,1,0.0532,0.101025446,0,,,,,,,,,,
0.5,10,0.000978234,0.515,0.69035533,0.0544,0.100852799,0.0244,,,,,,,,,,
0.36,26,0.001956469,0.5256,0.963768116,0.0532,0.100833965,0.002,,,,,,,,,,
0.3,74,0.000978234,0.5265,1,0.053,0.100664767,0,,,,,,,,,,
0.41,32,0.001467351,0.5265,1,0.053,0.100664767,0,,,,,,,,,,
0.52,8,0.000978234,0.5264,1,0.0528,0.100303951,0,,,,,,,,,,
0.33,59,0.000733676,0.5246,0.936170213,0.0528,0.099962136,0.0036,,,,,,,,,,
0.36,61,0.000489117,0.5263,1,0.0526,0.099942998,0,,,,,,,,,,
0.49,45,0,0.5263,1,0.0526,0.099942998,0,,,,,,,,,,
0.24,94,0.002934703,0.5244,0.932624113,0.0526,0.099583491,0.0038,,,,,,,,,,
0.32,80,0.002934703,0.5256,0.97761194,0.0524,0.099468489,0.0012,,,,,,,,,,
0.4,27,0.000978234,0.5244,0.935714286,0.0524,0.099242424,0.0036,,,,,,,,,,
0.58,8,0.000244559,0.526,1,0.052,0.098859316,0,,,,,,,,,,
0.35,55,0.002201027,0.5257,0.992337165,0.0518,0.098460369,0.0004,,,,,,,,,,
0.28,72,0.00342382,0.5237,0.918727915,0.052,0.098428923,0.0046,,,,,,,,,,
0.37,23,0.000244559,0.5257,0.996138996,0.0516,0.098117513,0.0002,,,,,,,,,,
0.45,48,0.000244559,0.5257,1,0.0514,0.097774396,0,,,,,,,,,,
0.46,39,0.000489117,0.5257,1,0.0514,0.097774396,0,,,,,,,,,,
0.48,54,0.000489117,0.5257,1,0.0514,0.097774396,0,,,,,,,,,,
0.44,19,0.000489117,0.525,0.977099237,0.0512,0.097301406,0.0012,,,,,,,,,,
0.44,43,0.000244559,0.5255,1,0.051,0.097050428,0,,,,,,,,,,
0.46,70,0.000244559,0.5255,1,0.051,0.097050428,0,,,,,,,,,,
0.54,35,0,0.5255,1,0.051,0.097050428,0,,,,,,,,,,
0.39,41,0.001222793,0.5254,0.99609375,0.051,0.097031963,0.0002,,,,,,,,,,
0.35,34,0.00171191,0.5251,0.984555985,0.051,0.096976612,0.0008,,,,,,,,,,
0.4,66,0.000978234,0.5254,1,0.0508,0.096688238,0,,,,,,,,,,
0.54,40,0,0.5254,1,0.0508,0.096688238,0,,,,,,,,,,
0.27,87,0.002201027,0.5253,1,0.0506,0.096325909,0,,,,,,,,,,
0.39,45,0.001222793,0.5214,0.861486486,0.051,0.096299094,0.0082,,,,,,,,,,
0.24,74,0.003179261,0.5236,0.940298507,0.0504,0.095671982,0.0032,,,,,,,,,,
0.43,25,0.000733676,0.5147,0.701369863,0.0512,0.095433364,0.0218,,,,,,,,,,
0.7,3,0,0.516,0.728571429,0.051,0.095327103,0.019,,,,,,,,,,
0.31,67,0.00171191,0.525,1,0.05,0.095238095,0,,,,,,,,,,
0.43,27,0.000244559,0.525,1,0.05,0.095238095,0,,,,,,,,,,
0.37,62,0.002934703,0.5248,0.996,0.0498,0.094857143,0.0002,,,,,,,,,,
0.31,69,0.003179261,0.5246,0.988095238,0.0498,0.094821021,0.0006,,,,,,,,,,
0.39,63,0.000489117,0.5248,1,0.0496,0.094512195,0,,,,,,,,,,
0.35,51,0.001467351,0.5215,0.879858657,0.0498,0.094264622,0.0068,,,,,,,,,,
0.36,68,0.001222793,0.5246,1,0.0492,0.093785742,0,,,,,,,,,,
0.28,95,0.00342382,0.5244,0.991935484,0.0492,0.09375,0.0004,,,,,,,,,,
0.48,50,0.000244559,0.5227,0.928301887,0.0492,0.093447293,0.0038,,,,,,,,,,
0.51,35,0,0.5245,1,0.049,0.093422307,0,,,,,,,,,,
0.51,44,0.000489117,0.5245,1,0.049,0.093422307,0,,,,,,,,,,
0.41,34,0.000733676,0.5244,0.995934959,0.049,0.093404499,0.0002,,,,,,,,,,
0.43,20,0.000978234,0.5244,1,0.0488,0.093058734,0,,,,,,,,,,
0.35,22,0.002445586,0.5242,0.991869919,0.0488,0.093023256,0.0004,,,,,,,,,,
0.24,100,0.003668379,0.5239,0.979919679,0.0488,0.09297009,0.001,,,,,,,,,,
0.38,38,0.000978234,0.5242,1,0.0484,0.092331171,0,,,,,,,,,,
0.42,28,0.001467351,0.5242,1,0.0484,0.092331171,0,,,,,,,,,,
0.53,35,0,0.5241,1,0.0482,0.091967182,0,,,,,,,,,,
0.46,14,0.000733676,0.5236,0.979674797,0.0482,0.091879527,0.001,,,,,,,,,,
0.26,91,0.00342382,0.524,1,0.048,0.091603053,0,,,,,,,,,,
0.45,27,0.001467351,0.524,1,0.048,0.091603053,0,,,,,,,,,,
0.5,20,0.000244559,0.524,1,0.048,0.091603053,0,,,,,,,,,,
0.28,84,0.002690144,0.5228,0.952380952,0.048,0.091393755,0.0024,,,,,,,,,,
0.43,65,0.00171191,0.5239,1,0.0478,0.091238786,0,,,,,,,,,,
0.47,27,0.000978234,0.5239,1,0.0478,0.091238786,0,,,,,,,,,,
0.38,36,0.000733676,0.5237,1,0.0474,0.090509834,0,,,,,,,,,,
0.71,2,0.000244559,0.5237,1,0.0474,0.090509834,0,,,,,,,,,,
0.45,8,0.000244559,0.5236,1,0.0472,0.090145149,0,,,,,,,,,,
0.56,16,0,0.5236,1,0.0472,0.090145149,0,,,,,,,,,,
0.32,77,0.002445586,0.5235,1,0.047,0.089780325,0,,,,,,,,,,
0.43,38,0.000489117,0.5235,1,0.047,0.089780325,0,,,,,,,,,,
0.51,48,0,0.5235,1,0.047,0.089780325,0,,,,,,,,,,
0.44,11,0.001222793,0.5229,0.975103734,0.047,0.089677542,0.0012,,,,,,,,,,
0.26,81,0.00342382,0.5229,0.983122363,0.0466,0.088982242,0.0008,,,,,,,,,,
0.27,80,0.00342382,0.5191,0.844765343,0.0468,0.088686754,0.0086,,,,,,,,,,
0.68,13,0,0.5225,0.970711297,0.0464,0.08856652,0.0014,,,,,,,,,,
0.42,44,0.001467351,0.5231,1,0.0462,0.088319633,0,,,,,,,,,,
0.44,72,0.000244559,0.5231,1,0.0462,0.088319633,0,,,,,,,,,,
0.48,25,0,0.5231,1,0.0462,0.088319633,0,,,,,,,,,,
0.3,80,0.001467351,0.5229,0.991416309,0.0462,0.088285878,0.0004,,,,,,,,,,
0.45,44,0.000244559,0.523,1,0.046,0.087954111,0,,,,,,,,,,
0.46,69,0.000978234,0.523,1,0.046,0.087954111,0,,,,,,,,,,
0.34,66,0.001956469,0.5227,0.987124464,0.046,0.087903688,0.0006,,,,,,,,,,
0.6,22,0,0.5229,1,0.0458,0.087588449,0,,,,,,,,,,
0.27,83,0.002690144,0.5225,0.987012987,0.0456,0.087172625,0.0006,,,,,,,,,,
0.3,78,0.002445586,0.5224,0.986956522,0.0454,0.086806883,0.0006,,,,,,,,,,
0.25,85,0.002934703,0.5223,0.982683983,0.0454,0.086790289,0.0008,,,,,,,,,,
0.32,100,0.001467351,0.5226,1,0.0452,0.086490624,0,,,,,,,,,,
0.47,62,0.000733676,0.5224,1,0.0448,0.08575804,0,,,,,,,,,,
0.48,68,0.000244559,0.5224,1,0.0448,0.08575804,0,,,,,,,,,,
0.28,75,0.003179261,0.5219,0.978165939,0.0448,0.085676037,0.001,,,,,,,,,,
0.5,47,0,0.5223,1,0.0446,0.085391537,0,,,,,,,,,,
0.37,38,0.001222793,0.522,0.986725664,0.0446,0.085342518,0.0006,,,,,,,,,,
0.42,29,0.000244559,0.5222,1,0.0444,0.085024895,0,,,,,,,,,,
0.43,23,0.000489117,0.522,1,0.044,0.084291188,0,,,,,,,,,,
0.44,47,0.000489117,0.5219,1,0.0438,0.083924123,0,,,,,,,,,,
0.45,59,0.000244559,0.5219,1,0.0438,0.083924123,0,,,,,,,,,,
0.46,34,0.000244559,0.5219,1,0.0438,0.083924123,0,,,,,,,,,,
0.39,42,0.000733676,0.5187,0.869565217,0.044,0.08376166,0.0066,,,,,,,,,,
0.43,57,0.001467351,0.5218,1,0.0436,0.083556918,0,,,,,,,,,,
0.49,6,0.000733676,0.5213,0.977578475,0.0436,0.083476929,0.001,,,,,,,,,,
0.32,79,0.000978234,0.5217,1,0.0434,0.083189573,0,,,,,,,,,,
0.3,100,0.000978234,0.5216,1,0.0432,0.082822086,0,,,,,,,,,,
0.44,18,0.000489117,0.5216,1,0.0432,0.082822086,0,,,,,,,,,,
0.33,58,0.000733676,0.5214,0.99537037,0.043,0.08243865,0.0002,,,,,,,,,,
0.27,97,0.002690144,0.5211,0.98173516,0.043,0.082391263,0.0008,,,,,,,,,,
0.31,73,0.001467351,0.5201,0.938864629,0.043,0.082233697,0.0028,,,,,,,,,,
0.51,66,0.000244559,0.5214,1,0.0428,0.08208669,0,,,,,,,,,,
0.34,59,0.001222793,0.5209,0.98156682,0.0426,0.081656124,0.0008,,,,,,,,,,
0.3,76,0.001956469,0.5208,0.97706422,0.0426,0.081640475,0.001,,,,,,,,,,
0.4,28,0.000978234,0.5208,0.97706422,0.0426,0.081640475,0.001,,,,,,,,,,
0.46,31,0.000733676,0.5212,1,0.0424,0.081350729,0,,,,,,,,,,
0.46,50,0,0.5212,1,0.0424,0.081350729,0,,,,,,,,,,
0.49,53,0,0.5212,1,0.0424,0.081350729,0,,,,,,,,,,
0.53,55,0.000489117,0.5212,1,0.0424,0.081350729,0,,,,,,,,,,
0.72,13,0,0.5212,1,0.0424,0.081350729,0,,,,,,,,,,
0.47,51,0.000978234,0.5211,1,0.0422,0.080982537,0,,,,,,,,,,
0.3,89,0.000978234,0.5197,0.937777778,0.0422,0.08076555,0.0028,,,,,,,,,,
0.53,51,0,0.521,1,0.042,0.080614203,0,,,,,,,,,,
0.36,53,0.001467351,0.5204,0.972222222,0.042,0.080521472,0.0012,,,,,,,,,,
0.5,16,0,0.5209,1,0.0418,0.080245729,0,,,,,,,,,,
0.36,35,0.001467351,0.5208,0.995238095,0.0418,0.080230326,0.0002,,,,,,,,,,
0.43,66,0.000244559,0.5208,1,0.0416,0.079877112,0,,,,,,,,,,
0.46,8,0.002690144,0.5203,0.976525822,0.0416,0.079800499,0.001,,,,,,,,,,
0.41,29,0.000733676,0.5195,0.941176471,0.0416,0.079678223,0.0026,,,,,,,,,,
0.49,32,0,0.5207,1,0.0414,0.079508354,0,,,,,,,,,,
0.22,80,0.003179261,0.5186,0.907894737,0.0414,0.079188982,0.0042,,,,,,,,,,
0.39,43,0.000244559,0.5206,1,0.0412,0.079139454,0,,,,,,,,,,
0.53,50,0,0.5206,1,0.0412,0.079139454,0,,,,,,,,,,
0.51,17,0.000244559,0.5205,1,0.041,0.078770413,0,,,,,,,,,,
0.26,84,0.002445586,0.5203,0.990338164,0.041,0.078740157,0.0004,,,,,,,,,,
0.27,82,0.001956469,0.5202,0.990291262,0.0408,0.07837111,0.0004,,,,,,,,,,
0.53,11,0,0.52,0.980769231,0.0408,0.078341014,0.0008,,,,,,,,,,
0.67,1,0.001467351,0.5187,0.923076923,0.0408,0.078145949,0.0034,,,,,,,,,,
0.41,47,0.000489117,0.5202,0.995098039,0.0406,0.07801691,0.0002,,,,,,,,,,
0.28,85,0.002201027,0.5199,0.980676329,0.0406,0.077971961,0.0008,,,,,,,,,,
0.47,69,0.000978234,0.5202,1,0.0404,0.077662438,0,,,,,,,,,,
0.52,16,0,0.5202,1,0.0404,0.077662438,0,,,,,,,,,,
0.28,81,0.001467351,0.5199,0.985365854,0.0404,0.077617675,0.0006,,,,,,,,,,
0.29,81,0.00342382,0.5197,0.975845411,0.0404,0.077587862,0.001,,,,,,,,,,
0.35,78,0.000733676,0.52,1,0.04,0.076923077,0,,,,,,,,,,
0.44,67,0.000244559,0.52,1,0.04,0.076923077,0,,,,,,,,,,
0.51,40,0.000489117,0.52,1,0.04,0.076923077,0,,,,,,,,,,
0.39,48,0.000978234,0.5199,0.995024876,0.04,0.076908287,0.0002,,,,,,,,,,
0.34,74,0.001467351,0.5199,1,0.0398,0.076553183,0,,,,,,,,,,
0.3,97,0.002201027,0.5192,0.966019417,0.0398,0.07645025,0.0014,,,,,,,,,,
0.31,86,0.001467351,0.5196,0.994949495,0.0394,0.075798384,0.0002,,,,,,,,,,
0.21,100,0.003668379,0.5174,0.899082569,0.0392,0.075124569,0.0044,,,,,,,,,,
0.4,33,0.001956469,0.5195,1,0.039,0.075072185,0,,,,,,,,,,
0.76,2,0,0.5194,0.994897959,0.039,0.075057737,0.0002,,,,,,,,,,
0.37,69,0.000733676,0.5189,0.974874372,0.0388,0.074629736,0.001,,,,,,,,,,
0.51,41,0.000489117,0.5193,1,0.0386,0.07433083,0,,,,,,,,,,
0.31,99,0.001222793,0.5191,0.98974359,0.0386,0.074302214,0.0004,,,,,,,,,,
0.29,77,0.003179261,0.519,0.984693878,0.0386,0.074287914,0.0006,,,,,,,,,,
0.26,87,0.00171191,0.5189,0.979695431,0.0386,0.074273619,0.0008,,,,,,,,,,
0.29,82,0.001956469,0.5189,0.984615385,0.0384,0.073917228,0.0006,,,,,,,,,,
0.4,70,0,0.5162,0.861607143,0.0386,0.07388974,0.0062,,,,,,,,,,
0.45,37,0.000489117,0.5191,1,0.0382,0.073588904,0,,,,,,,,,,
0.38,74,0.000978234,0.519,1,0.038,0.073217726,0,,,,,,,,,,
0.43,56,0.000244559,0.519,1,0.038,0.073217726,0,,,,,,,,,,
0.45,31,0.000244559,0.519,1,0.038,0.073217726,0,,,,,,,,,,
0.47,59,0.000489117,0.519,1,0.038,0.073217726,0,,,,,,,,,,
0.28,88,0.001956469,0.5183,0.969230769,0.0378,0.072762271,0.0012,,,,,,,,,,
0.3,98,0.002690144,0.5186,0.989473684,0.0376,0.072447013,0.0004,,,,,,,,,,
0.37,34,0.002201027,0.5174,0.930693069,0.0376,0.072279892,0.0028,,,,,,,,,,
0.39,65,0.00171191,0.5187,1,0.0374,0.072103335,0,,,,,,,,,,
0.41,63,0.000733676,0.5187,1,0.0374,0.072103335,0,,,,,,,,,,
0.4,51,0.00171191,0.5181,0.968911917,0.0374,0.072020027,0.0012,,,,,,,,,,
0.48,29,0.000244559,0.5186,1,0.0372,0.071731585,0,,,,,,,,,,
0.48,37,0,0.5185,1,0.037,0.071359691,0,,,,,,,,,,
0.35,29,0.00342382,0.518,0.973684211,0.037,0.071290944,0.001,,,,,,,,,,
0.42,53,0.000244559,0.5184,1,0.0368,0.070987654,0,,,,,,,,,,
0.31,100,0.002445586,0.5183,0.994594595,0.0368,0.070973963,0.0002,,,,,,,,,,
0.38,35,0.000733676,0.5183,1,0.0366,0.070615474,0,,,,,,,,,,
0.44,26,0.001222793,0.5183,1,0.0366,0.070615474,0,,,,,,,,,,
0.35,57,0.000733676,0.5182,0.994565217,0.0366,0.070601852,0.0002,,,,,,,,,,
0.41,46,0.000978234,0.5176,0.963157895,0.0366,0.070520231,0.0014,,,,,,,,,,
0.47,54,0,0.5182,1,0.0364,0.070243149,0,,,,,,,,,,
0.49,43,0.000244559,0.5182,1,0.0364,0.070243149,0,,,,,,,,,,
0.28,82,0.00171191,0.5177,0.973262032,0.0364,0.070175439,0.001,,,,,,,,,,
0.29,95,0.001956469,0.5177,0.978378378,0.0362,0.069816779,0.0008,,,,,,,,,,
0.25,75,0.002201027,0.5167,0.932642487,0.036,0.06932409,0.0026,,,,,,,,,,
0.39,38,0.001222793,0.5178,1,0.0356,0.068752414,0,,,,,,,,,,
0.65,43,0,0.5178,1,0.0356,0.068752414,0,,,,,,,,,,
0.28,92,0.00342382,0.5177,0.994413408,0.0356,0.068739139,0.0002,,,,,,,,,,
0.34,65,0.002445586,0.5177,1,0.0354,0.06837937,0,,,,,,,,,,
0.48,19,0.000978234,0.5177,1,0.0354,0.06837937,0,,,,,,,,,,
0.48,55,0,0.5177,1,0.0354,0.06837937,0,,,,,,,,,,
0.34,34,0.000733676,0.5165,0.936507937,0.0354,0.068221237,0.0024,,,,,,,,,,
0.46,59,0.000733676,0.5176,1,0.0352,0.068006182,0,,,,,,,,,,
0.4,46,0.000489117,0.5174,1,0.0348,0.067259374,0,,,,,,,,,,
0.68,8,0,0.5173,1,0.0346,0.066885753,0,,,,,,,,,,
0.31,98,0.001956469,0.5172,1,0.0344,0.066511988,0,,,,,,,,,,
0.27,99,0.00171191,0.5169,0.982857143,0.0344,0.06647343,0.0006,,,,,,,,,,
0.31,89,0.002201027,0.517,0.994186047,0.0342,0.06612529,0.0002,,,,,,,,,,
0.41,19,0.00171191,0.517,1,0.034,0.065764023,0,,,,,,,,,,
0.51,65,0,0.5169,1,0.0338,0.065389824,0,,,,,,,,,,
0.55,11,0,0.5169,1,0.0338,0.065389824,0,,,,,,,,,,
0.47,33,0.000733676,0.5166,1,0.0332,0.064266357,0,,,,,,,,,,
0.43,43,0.000978234,0.5164,1,0.0328,0.063516654,0,,,,,,,,,,
0.48,6,0.001222793,0.5163,1,0.0326,0.063141584,0,,,,,,,,,,
0.54,41,0,0.5163,1,0.0326,0.063141584,0,,,,,,,,,,
0.31,82,0.00171191,0.516,1,0.032,0.062015504,0,,,,,,,,,,
0.39,33,0.000244559,0.516,1,0.032,0.062015504,0,,,,,,,,,,
0.59,35,0.000244559,0.516,1,0.032,0.062015504,0,,,,,,,,,,
0.39,36,0.001467351,0.5158,1,0.0316,0.061264056,0,,,,,,,,,,
0.41,75,0.000733676,0.5158,1,0.0316,0.061264056,0,,,,,,,,,,
0.37,50,0.000489117,0.5155,0.987421384,0.0314,0.060864509,0.0004,,,,,,,,,,
0.49,71,0,0.5156,1,0.0312,0.060512025,0,,,,,,,,,,
0.32,76,0.002201027,0.5132,0.866666667,0.0312,0.06023166,0.0048,,,,,,,,,,
0.52,35,0.000244559,0.5155,1,0.031,0.06013579,0,,,,,,,,,,
0.37,74,0.000489117,0.5154,1,0.0308,0.05975941,0,,,,,,,,,,
0.26,88,0.002690144,0.5151,0.98089172,0.0308,0.059724646,0.0006,,,,,,,,,,
0.43,54,0,0.5153,1,0.0306,0.059382884,0,,,,,,,,,,
0.27,88,0.003179261,0.5145,0.950310559,0.0306,0.059290835,0.0016,,,,,,,,,,
0.38,46,0.001467351,0.5151,1,0.0302,0.058629392,0,,,,,,,,,,
0.35,73,0.001222793,0.515,1,0.03,0.058252427,0,,,,,,,,,,
0.45,46,0.000733676,0.515,1,0.03,0.058252427,0,,,,,,,,,,
0.5,12,0.000244559,0.515,1,0.03,0.058252427,0,,,,,,,,,,
0.51,10,0.00855955,0.515,1,0.03,0.058252427,0,,,,,,,,,,
0.53,46,0.000244559,0.515,1,0.03,0.058252427,0,,,,,,,,,,
0.55,21,0,0.515,1,0.03,0.058252427,0,,,,,,,,,,
0.76,3,0,0.515,1,0.03,0.058252427,0,,,,,,,,,,
0.27,90,0.002934703,0.5149,0.993377483,0.03,0.058241118,0.0002,,,,,,,,,,
0.22,87,0.003668379,0.5141,0.943396226,0.03,0.058150804,0.0018,,,,,,,,,,
0.47,63,0,0.5148,1,0.0296,0.057498057,0,,,,,,,,,,
0.55,19,0,0.5148,1,0.0296,0.057498057,0,,,,,,,,,,
0.36,21,0.002445586,0.5147,1,0.0294,0.057120653,0,,,,,,,,,,
0.55,17,0.000244559,0.5147,1,0.0294,0.057120653,0,,,,,,,,,,
0.26,96,0.002201027,0.5146,0.993243243,0.0294,0.057109557,0.0002,,,,,,,,,,
0.25,89,0.002445586,0.5142,0.967105263,0.0294,0.057065217,0.001,,,,,,,,,,
0.31,93,0.00171191,0.5145,1,0.029,0.056365403,0,,,,,,,,,,
0.38,19,0.000733676,0.5144,0.993150685,0.029,0.05635445,0.0002,,,,,,,,,,
0.23,85,0.002690144,0.5132,0.917721519,0.029,0.056223342,0.0026,,,,,,,,,,
0.31,76,0.001222793,0.5143,1,0.0286,0.055609566,0,,,,,,,,,,
0.23,88,0.003668379,0.5129,0.910828025,0.0286,0.0554586,0.0028,,,,,,,,,,
0.46,27,0.000489117,0.5142,1,0.0284,0.055231427,0,,,,,,,,,,
0.3,85,0.002445586,0.5139,0.979310345,0.0284,0.055199223,0.0006,,,,,,,,,,
0.28,91,0.003179261,0.514,0.992957746,0.0282,0.054842474,0.0002,,,,,,,,,,
0.5,59,0,0.514,1,0.028,0.054474708,0,,,,,,,,,,
0.41,17,0.000733676,0.5138,1,0.0276,0.0537174,0,,,,,,,,,,
0.25,80,0.00513573,0.5126,0.925675676,0.0274,0.053224553,0.0022,,,,,,,,,,
0.8,3,0.000489117,0.5136,1,0.0272,0.052959502,0,,,,,,,,,,
0.29,89,0.000978234,0.5131,0.964539007,0.0272,0.052907995,0.001,,,,,,,,,,
0.32,42,0.001467351,0.513,0.964285714,0.027,0.052529183,0.001,,,,,,,,,,
0.5,64,0.001222793,0.5134,1,0.0268,0.052201013,0,,,,,,,,,,
0.34,78,0.000489117,0.5133,1,0.0266,0.051821547,0,,,,,,,,,,
0.58,14,0.000489117,0.5127,0.956834532,0.0266,0.051761043,0.0012,,,,,,,,,,
0.37,72,0.000733676,0.5132,1,0.0264,0.051441933,0,,,,,,,,,,
0.38,55,0.00171191,0.5129,0.984962406,0.0262,0.051042275,0.0004,,,,,,,,,,
0.83,14,0,0.513,1,0.026,0.050682261,0,,,,,,,,,,
0.21,80,0.003179261,0.5119,0.921985816,0.026,0.050573818,0.0022,,,,,,,,,,
0.49,50,0,0.5128,1,0.0256,0.049921997,0,,,,,,,,,,
0.7,11,0,0.5128,1,0.0256,0.049921997,0,,,,,,,,,,
0.31,83,0.001956469,0.5127,1,0.0254,0.049541642,0,,,,,,,,,,
0.4,38,0.000978234,0.5127,1,0.0254,0.049541642,0,,,,,,,,,,
0.61,3,0,0.5127,1,0.0254,0.049541642,0,,,,,,,,,,
0.39,77,0.000489117,0.5126,1,0.0252,0.049161139,0,,,,,,,,,,
0.25,79,0.00342382,0.5122,0.969230769,0.0252,0.049122807,0.0008,,,,,,,,,,
0.25,96,0.00342382,0.5121,0.968992248,0.025,0.048742445,0.0008,,,,,,,,,,
0.2,91,0.006358523,0.5108,0.88028169,0.025,0.048619214,0.0034,,,,,,,,,,
0.42,51,0.000489117,0.5124,1,0.0248,0.048399688,0,,,,,,,,,,
