self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,,
0.27,10,0.031746032,0.675,0.822640118,0.4462,0.578578838,0.0962,,,,,,,,,
0.03,62,0.052910053,0.5237,0.518830447,0.653,0.578234304,0.6056,,,,,,,,,
0.05,52,0.05026455,0.5501,0.544391281,0.6144,0.577280842,0.5142,,,,,,,,,
0.43,1,0.044973545,0.5874,0.591806723,0.5634,0.577254098,0.3886,,,,,,,,,
0.04,32,0.058201058,0.5165,0.512836471,0.6592,0.576879321,0.6262,,,,,,,,,
0.02,55,0.060846561,0.4995,0.4996337,0.682,0.576744186,0.683,,,,,,,,,
0.04,72,0.044973545,0.5454,0.539574616,0.619,0.576564829,0.5282,,,,,,,,,
0.07,48,0.087301587,0.5592,0.554713494,0.6002,0.576560999,0.4818,,,,,,,,,
0.09,28,0.169312169,0.5274,0.522283669,0.6422,0.576067456,0.5874,,,,,,,,,
0.07,19,0.134920635,0.5066,0.504972875,0.6702,0.575971124,0.657,,,,,,,,,
0.04,40,0.208994709,0.4981,0.498608059,0.6806,0.575560254,0.6844,,,,,,,,,
0.03,38,0.047619048,0.5081,0.50615408,0.6662,0.575252569,0.65,,,,,,,,,
0.05,43,0.058201058,0.4948,0.496224223,0.6834,0.57496214,0.6938,,,,,,,,,
0.06,16,0.293650794,0.4957,0.496857185,0.6798,0.574106917,0.6884,,,,,,,,,
0.01,58,0.076719577,0.5238,0.519255663,0.6418,0.574060823,0.5942,,,,,,,,,
0.22,10,0.026455026,0.6552,0.750808016,0.4646,0.574005436,0.1542,,,,,,,,,
0.02,79,0.05026455,0.5397,0.534289169,0.6186,0.573361757,0.5392,,,,,,,,,
0.11,22,0.208994709,0.5453,0.540109793,0.61,0.572931342,0.5194,,,,,,,,,
0.09,27,0.185185185,0.5202,0.516222294,0.6428,0.572599323,0.6024,,,,,,,,,
0.02,48,0.119047619,0.4922,0.494323144,0.6792,0.572198821,0.6948,,,,,,,,,
0.06,28,0.068783069,0.5273,0.522573177,0.632,0.572101023,0.5774,,,,,,,,,
0.06,22,0.087301587,0.5206,0.516650501,0.6392,0.571428571,0.598,,,,,,,,,
0.02,60,0.134920635,0.4894,0.492327736,0.6802,0.57121263,0.7014,,,,,,,,,
0.05,34,0.034391534,0.5126,0.50990566,0.6486,0.570950704,0.6234,,,,,,,,,
0.04,99,0.05026455,0.5793,0.58251821,0.5598,0.570933197,0.4012,,,,,,,,,
0.23,9,0.031746032,0.6761,0.845700824,0.4308,0.570822844,0.0786,,,,,,,,,
0.27,9,0.010582011,0.6807,0.87135224,0.424,0.570429167,0.0626,,,,,,,,,
0.05,75,0.021164021,0.5765,0.578817226,0.5618,0.570181671,0.4088,,,,,,,,,
0.18,7,0.058201058,0.6028,0.621226415,0.5268,0.57012987,0.3212,,,,,,,,,
0.05,46,0.05026455,0.5242,0.519953826,0.6306,0.569956616,0.5822,,,,,,,,,
0.07,67,0.013227513,0.5806,0.584806397,0.5558,0.569934372,0.3946,,,,,,,,,
0.02,46,0.063492063,0.4941,0.49563674,0.6702,0.569849503,0.682,,,,,,,,,
0.14,28,0.074074074,0.5901,0.599514027,0.5428,0.569749134,0.3626,,,,,,,,,
0.07,50,0.092592593,0.5372,0.532325339,0.6126,0.569648503,0.5382,,,,,,,,,
0.13,24,0.044973545,0.6466,0.728776529,0.467,0.56923452,0.1738,,,,,,,,,
0.4,2,0.026455026,0.6641,0.793350018,0.4438,0.569193279,0.1156,,,,,,,,,
0.07,29,0.058201058,0.5175,0.514119735,0.6372,0.569081004,0.6022,,,,,,,,,
0.04,37,0.037037037,0.5317,0.527117194,0.6162,0.568188105,0.5528,,,,,,,,,
0.07,17,0.082010582,0.5217,0.517865964,0.629,0.568048406,0.5856,,,,,,,,,
0.27,7,0.018518519,0.664,0.795602019,0.4414,0.567790069,0.1134,,,,,,,,,
0.19,12,0.002645503,0.6705,0.825009531,0.4328,0.567755477,0.0918,,,,,,,,,
0.12,29,0.201058201,0.5196,0.516028786,0.631,0.567752384,0.5918,,,,,,,,,
0.03,37,0.058201058,0.4968,0.497588182,0.6602,0.567474643,0.6666,,,,,,,,,
0.02,70,0.047619048,0.5533,0.550046948,0.5858,0.567360775,0.4792,,,,,,,,,
0.29,5,0.002645503,0.6759,0.853071056,0.425,0.567347484,0.0732,,,,,,,,,
0.12,23,0.013227513,0.5692,0.569983819,0.5636,0.566773934,0.4252,,,,,,,,,
0.02,66,0.097883598,0.4944,0.495802099,0.6614,0.566752356,0.6726,,,,,,,,,
0.02,85,0.060846561,0.5395,0.535136097,0.6016,0.566425007,0.5226,,,,,,,,,
0.12,25,0.023809524,0.6235,0.66830199,0.4904,0.565693852,0.2434,,,,,,,,,
0.1,17,0.063492063,0.5165,0.513464991,0.6292,0.565471376,0.5962,,,,,,,,,
0.03,70,0.03968254,0.5435,0.539509537,0.594,0.565445026,0.507,,,,,,,,,
0.07,36,0.002645503,0.5673,0.568048534,0.5618,0.564906988,0.4272,,,,,,,,,
0.04,22,0.108465608,0.4741,0.481701286,0.6818,0.564544175,0.7336,,,,,,,,,
0.09,42,0.037037037,0.5832,0.591068301,0.54,0.564381271,0.3736,,,,,,,,,
0.32,5,0.018518519,0.6837,0.906595839,0.4096,0.56426505,0.0422,,,,,,,,,
0.37,2,0.171957672,0.5985,0.617066793,0.5192,0.563918757,0.3222,,,,,,,,,
0.04,44,0.08994709,0.4881,0.491168176,0.6618,0.563857885,0.6856,,,,,,,,,
0.14,24,0.052910053,0.6219,0.666393666,0.4882,0.563546116,0.2444,,,,,,,,,
0.05,49,0.047619048,0.5061,0.504832832,0.6372,0.563345416,0.625,,,,,,,,,
0.07,35,0.042328042,0.5655,0.566201738,0.5602,0.56318488,0.4292,,,,,,,,,
0.06,50,0.134920635,0.5129,0.510537494,0.625,0.56199982,0.5992,,,,,,,,,
0.03,40,0.097883598,0.4954,0.496466974,0.6464,0.56159861,0.6556,,,,,,,,,
0.06,60,0.066137566,0.5239,0.520395972,0.6098,0.561561838,0.562,,,,,,,,,
0.04,62,0.044973545,0.5264,0.522758621,0.6064,0.561481481,0.5536,,,,,,,,,
0.06,42,0.015873016,0.5466,0.543879473,0.5776,0.560232784,0.4844,,,,,,,,,
0.04,61,0.055555556,0.5398,0.536460242,0.5856,0.559954102,0.506,,,,,,,,,
0.1,28,0.08994709,0.5664,0.568425392,0.5516,0.559886317,0.4188,,,,,,,,,
0.08,51,0.042328042,0.5292,0.525632022,0.5988,0.559835453,0.5404,,,,,,,,,
0.14,18,0.010582011,0.6025,0.627582773,0.5042,0.55916602,0.2992,,,,,,,,,
0.06,97,0,0.6063,0.635276152,0.4992,0.559077164,0.2866,,,,,,,,,
0.15,23,0.047619048,0.6281,0.686571512,0.4714,0.558994427,0.2152,,,,,,,,,
0.05,39,0.058201058,0.5013,0.50103191,0.6312,0.558633507,0.6286,,,,,,,,,
0.24,5,0.026455026,0.6559,0.779290577,0.435,0.558336542,0.1232,,,,,,,,,
0.1,16,0.058201058,0.5421,0.539235788,0.5786,0.558224795,0.4944,,,,,,,,,
0.05,54,0.052910053,0.5101,0.508304555,0.6182,0.557891887,0.598,,,,,,,,,
0.26,11,0.034391534,0.6598,0.796585004,0.4292,0.557837276,0.1096,,,,,,,,,
0.13,16,0.084656085,0.5862,0.598898577,0.522,0.557811498,0.3496,,,,,,,,,
0.07,55,0.029100529,0.5527,0.551575651,0.5636,0.557522999,0.4582,,,,,,,,,
0.14,16,0.021164021,0.5957,0.616168973,0.5076,0.556639982,0.3162,,,,,,,,,
0.04,55,0.031746032,0.5038,0.503071452,0.6224,0.556409798,0.6148,,,,,,,,,
0.05,55,0.05026455,0.5162,0.513714866,0.6068,0.556390977,0.5744,,,,,,,,,
0.1,51,0.005291005,0.6064,0.637396694,0.4936,0.556357078,0.2808,,,,,,,,,
0.06,64,0.12962963,0.5369,0.533934155,0.5806,0.556290122,0.5068,,,,,,,,,
0.06,38,0.029100529,0.5233,0.520292632,0.5974,0.556186575,0.5508,,,,,,,,,
0.02,90,0.156084656,0.5119,0.509921627,0.6116,0.556151678,0.5878,,,,,,,,,
0.01,79,0.063492063,0.5131,0.510973362,0.61,0.556112681,0.5838,,,,,,,,,
0.09,33,0.058201058,0.5344,0.531352534,0.583,0.555979401,0.5142,,,,,,,,,
0.05,41,0.023809524,0.502,0.501609788,0.6232,0.555833036,0.6192,,,,,,,,,
0.12,26,0.005291005,0.606,0.636950904,0.493,0.555806088,0.281,,,,,,,,,
0.06,54,0.013227513,0.5196,0.516879091,0.6002,0.555432167,0.561,,,,,,,,,
0.17,29,0.023809524,0.5987,0.622608696,0.5012,0.55534626,0.3038,,,,,,,,,
0.08,50,0.034391534,0.5922,0.610657705,0.5088,0.555094916,0.3244,,,,,,,,,
0.01,91,0.007936508,0.5117,0.509803922,0.6084,0.554755175,0.585,,,,,,,,,
0.02,61,0.037037037,0.4886,0.49120913,0.637,0.554684779,0.6598,,,,,,,,,
0.42,4,0.023809524,0.6773,0.894877506,0.4018,0.554589372,0.0472,,,,,,,,,
0.15,29,0.010582011,0.6369,0.717785555,0.4512,0.554095542,0.1774,,,,,,,,,
0.07,34,0,0.5503,0.549478654,0.5586,0.554001785,0.458,,,,,,,,,
0.02,86,0.068783069,0.5353,0.532570585,0.5772,0.553987907,0.5066,,,,,,,,,
0.34,4,0,0.6772,0.89659803,0.4006,0.553773846,0.0462,,,,,,,,,
0.08,38,0.029100529,0.5385,0.536082474,0.572,0.553459119,0.495,,,,,,,,,
0.04,70,0.060846561,0.549,0.548171451,0.5576,0.552845528,0.4596,,,,,,,,,
0.63,3,0.005291005,0.6832,0.944228904,0.3894,0.551401869,0.023,,,,,,,,,
0.02,68,0.058201058,0.5238,0.521204562,0.585,0.551262721,0.5374,,,,,,,,,
0.06,33,0.05026455,0.542,0.540384615,0.562,0.550980392,0.478,,,,,,,,,
0.05,40,0.031746032,0.528,0.525408348,0.579,0.550903901,0.523,,,,,,,,,
0.04,67,0.037037037,0.4924,0.493935525,0.619,0.549440795,0.6342,,,,,,,,,
0.03,34,0.082010582,0.4868,0.489671362,0.6258,0.549429324,0.6522,,,,,,,,,
0.08,72,0.007936508,0.6174,0.668194842,0.4664,0.549352179,0.2316,,,,,,,,,
0.07,44,0.060846561,0.508,0.506770481,0.5988,0.548954895,0.5828,,,,,,,,,
0.05,70,0.037037037,0.5454,0.544843935,0.5516,0.548201153,0.4608,,,,,,,,,
0.05,56,0.063492063,0.5147,0.512816042,0.5882,0.54792734,0.5588,,,,,,,,,
0.21,12,0.03968254,0.6163,0.666857963,0.4648,0.547790218,0.2322,,,,,,,,,
0.03,61,0.042328042,0.4944,0.495460441,0.6112,0.547277937,0.6224,,,,,,,,,
0.01,90,0.092592593,0.5019,0.501586771,0.6006,0.546646036,0.5968,,,,,,,,,
0.1,62,0.002645503,0.6103,0.654698457,0.4668,0.545008757,0.2462,,,,,,,,,
0.02,81,0.023809524,0.5368,0.535686579,0.5524,0.543914927,0.4788,,,,,,,,,
0.06,36,0.03968254,0.5262,0.524358498,0.564,0.543457314,0.5116,,,,,,,,,
0.23,12,0.029100529,0.6566,0.811703822,0.4078,0.54286475,0.0946,,,,,,,,,
0.09,54,0.023809524,0.5574,0.561351005,0.5252,0.542674106,0.4104,,,,,,,,,
0.16,19,0.010582011,0.6241,0.692761727,0.446,0.542645091,0.1978,,,,,,,,,
0.04,43,0.076719577,0.47,0.47723133,0.6288,0.542630307,0.6888,,,,,,,,,
0.16,20,0.018518519,0.6019,0.637591142,0.4722,0.542571527,0.2684,,,,,,,,,
0.08,52,0.058201058,0.5432,0.5433213,0.5418,0.542559583,0.4554,,,,,,,,,
0.05,48,0.023809524,0.4988,0.498990239,0.593,0.541948455,0.5954,,,,,,,,,
0.04,51,0.010582011,0.4892,0.491219512,0.6042,0.541883408,0.6258,,,,,,,,,
0.07,40,0.052910053,0.5397,0.539330295,0.5444,0.54185329,0.465,,,,,,,,,
0.07,51,0.047619048,0.5529,0.555813463,0.5268,0.540917959,0.421,,,,,,,,,
0.06,37,0.044973545,0.5085,0.507452218,0.5788,0.540782958,0.5618,,,,,,,,,
0.22,8,0,0.6549,0.808688721,0.4058,0.540418165,0.096,,,,,,,,,
0.07,81,0.058201058,0.5622,0.568774878,0.5144,0.540222642,0.39,,,,,,,,,
0.06,34,0.058201058,0.501,0.500854701,0.586,0.540092166,0.584,,,,,,,,,
0.37,14,0.002645503,0.6767,0.935436175,0.3796,0.540048371,0.0262,,,,,,,,,
0.01,96,0.018518519,0.5298,0.528533129,0.552,0.540011739,0.4924,,,,,,,,,
0.29,8,0.031746032,0.6595,0.832985386,0.399,0.539553753,0.08,,,,,,,,,
0.06,23,0.060846561,0.5108,0.50961881,0.5722,0.539099303,0.5506,,,,,,,,,
0.04,34,0.023809524,0.5071,0.506242307,0.5758,0.53878544,0.5616,,,,,,,,,
0.07,32,0.023809524,0.5459,0.547368421,0.5304,0.538750635,0.4386,,,,,,,,,
0.01,85,0.068783069,0.5171,0.51563929,0.5638,0.538645266,0.5296,,,,,,,,,
0.08,34,0.015873016,0.542,0.542648253,0.5344,0.538492543,0.4504,,,,,,,,,
0.02,84,0.052910053,0.5466,0.548320199,0.5288,0.538383221,0.4356,,,,,,,,,
0.09,61,0.029100529,0.599,0.634437806,0.4672,0.538124856,0.2692,,,,,,,,,
0.24,6,0.018518519,0.6464,0.7760181,0.4116,0.537898589,0.1188,,,,,,,,,
0.06,30,0.010582011,0.5416,0.542293615,0.5334,0.537810042,0.4502,,,,,,,,,
0.21,13,0,0.6371,0.74044195,0.4222,0.53776589,0.148,,,,,,,,,
0.46,1,0,0.6585,0.832285115,0.397,0.537576168,0.08,,,,,,,,,
0.02,74,0.066137566,0.5204,0.51900149,0.5572,0.53742284,0.5164,,,,,,,,,
0.03,76,0,0.5426,0.543611794,0.531,0.53723189,0.4458,,,,,,,,,
0.06,86,0.018518519,0.5341,0.533662389,0.5406,0.537108793,0.4724,,,,,,,,,
0.09,43,0.047619048,0.5022,0.501916376,0.5762,0.536499069,0.5718,,,,,,,,,
0.05,74,0.03968254,0.5491,0.552001695,0.5212,0.536158831,0.423,,,,,,,,,
0.06,48,0.05026455,0.5258,0.524750576,0.547,0.53564434,0.4954,,,,,,,,,
0.04,36,0.058201058,0.4756,0.480604134,0.6046,0.535518158,0.6534,,,,,,,,,
0.28,5,0.018518519,0.669,0.897460019,0.3816,0.535503789,0.0436,,,,,,,,,
0.08,65,0.034391534,0.568,0.579069767,0.498,0.535483871,0.362,,,,,,,,,
0.07,59,0.005291005,0.5341,0.533903361,0.537,0.535447203,0.4688,,,,,,,,,
0.04,64,0.031746032,0.5572,0.563162544,0.51,0.535264484,0.3956,,,,,,,,,
0.06,62,0.007936508,0.5363,0.536482412,0.5338,0.535137845,0.4612,,,,,,,,,
0.08,35,0.023809524,0.5136,0.512449652,0.5598,0.535079335,0.5326,,,,,,,,,
0.04,47,0.023809524,0.4772,0.481677917,0.5994,0.534129389,0.645,,,,,,,,,
0.03,66,0.05026455,0.472,0.477855109,0.6042,0.533651298,0.6602,,,,,,,,,
0.04,58,0.031746032,0.501,0.500877501,0.5708,0.533557674,0.5688,,,,,,,,,
0.18,25,0,0.6112,0.666966967,0.4442,0.533253301,0.2218,,,,,,,,,
0.06,46,0.023809524,0.518,0.516923656,0.5498,0.532855204,0.5138,,,,,,,,,
0.06,56,0.047619048,0.5441,0.546352743,0.5198,0.532745721,0.4316,,,,,,,,,
0.12,22,0.042328042,0.5523,0.557083606,0.5104,0.53272101,0.4058,,,,,,,,,
0.08,37,0.029100529,0.5357,0.536243655,0.5282,0.532191436,0.4568,,,,,,,,,
0.11,58,0.029100529,0.613,0.67310049,0.4394,0.531703775,0.2134,,,,,,,,,
0.43,2,0.002645503,0.6628,0.87,0.3828,0.531666667,0.0572,,,,,,,,,
0.22,26,0,0.6524,0.81461602,0.3946,0.531662625,0.0898,,,,,,,,,
0.04,79,0.058201058,0.5367,0.537579357,0.525,0.531215218,0.4516,,,,,,,,,
0.07,84,0.002645503,0.5624,0.572022161,0.4956,0.531075868,0.3708,,,,,,,,,
0.08,68,0.029100529,0.5748,0.592163627,0.4806,0.530580702,0.331,,,,,,,,,
0.07,57,0.026455026,0.5631,0.573355034,0.4932,0.530265563,0.367,,,,,,,,,
0.04,94,0.015873016,0.5691,0.582794153,0.4864,0.530251826,0.3482,,,,,,,,,
0.46,7,0.007936508,0.6722,0.935728745,0.3698,0.530103211,0.0254,,,,,,,,,
0.04,66,0.044973545,0.5289,0.528779128,0.531,0.529887237,0.4732,,,,,,,,,
0.07,45,0.026455026,0.5336,0.534215886,0.5246,0.529364279,0.4574,,,,,,,,,
0.03,83,0.002645503,0.5403,0.54230527,0.5166,0.529140633,0.436,,,,,,,,,
0.1,52,0.007936508,0.5711,0.586601705,0.4816,0.528940143,0.3394,,,,,,,,,
0.06,58,0.023809524,0.5433,0.546112886,0.5128,0.528932439,0.4262,,,,,,,,,
0.21,17,0,0.6491,0.805157593,0.3934,0.528550316,0.0952,,,,,,,,,
0.05,65,0.034391534,0.5418,0.544298432,0.5136,0.528503807,0.43,,,,,,,,,
0.06,35,0.026455026,0.5334,0.534207292,0.5216,0.527828375,0.4548,,,,,,,,,
0.07,68,0.021164021,0.5612,0.571461934,0.4894,0.527257057,0.367,,,,,,,,,
0.08,58,0.044973545,0.5696,0.584795322,0.48,0.527240773,0.3408,,,,,,,,,
0.13,22,0.042328042,0.5791,0.60138426,0.4692,0.527131783,0.311,,,,,,,,,
0.18,28,0.007936508,0.6144,0.681702668,0.4292,0.526755032,0.2004,,,,,,,,,
0.05,31,0.026455026,0.4871,0.488915621,0.569,0.525926611,0.5948,,,,,,,,,
0.07,63,0.010582011,0.5287,0.529042704,0.5228,0.525902827,0.4654,,,,,,,,,
0.07,69,0.013227513,0.5913,0.626209566,0.453,0.525705002,0.2704,,,,,,,,,
0.06,39,0.03968254,0.5007,0.500633255,0.5534,0.52569583,0.552,,,,,,,,,
0.04,71,0.031746032,0.5193,0.518829268,0.5318,0.525234568,0.4932,,,,,,,,,
0.16,27,0.010582011,0.6185,0.695222405,0.422,0.52520224,0.185,,,,,,,,,
0.04,41,0.03968254,0.4775,0.481253124,0.5776,0.525043178,0.6226,,,,,,,,,
0.09,57,0.044973545,0.569,0.584724951,0.4762,0.524911817,0.3382,,,,,,,,,
0.01,80,0.023809524,0.5124,0.511791556,0.5382,0.524663677,0.5134,,,,,,,,,
0.08,66,0.002645503,0.5539,0.561515636,0.492,0.524464343,0.3842,,,,,,,,,
0.07,41,0.026455026,0.5309,0.532020725,0.5134,0.522544529,0.4516,,,,,,,,,
0.11,23,0.037037037,0.5811,0.607645341,0.4578,0.522185468,0.2956,,,,,,,,,
0.08,41,0.015873016,0.5327,0.534226502,0.5104,0.522041526,0.445,,,,,,,,,
0.06,59,0.063492063,0.547,0.552502234,0.4946,0.52195019,0.4006,,,,,,,,,
0.05,68,0.042328042,0.5159,0.515542522,0.5274,0.521403856,0.4956,,,,,,,,,
0.1,26,0.044973545,0.5261,0.526638089,0.516,0.521264774,0.4638,,,,,,,,,
0.02,76,0.026455026,0.5349,0.537025249,0.5062,0.521157212,0.4364,,,,,,,,,
0.15,20,0.029100529,0.5823,0.610588551,0.4544,0.521041165,0.2898,,,,,,,,,
0.08,19,0.071428571,0.4795,0.482487613,0.5648,0.520409103,0.6058,,,,,,,,,
0.07,61,0.013227513,0.5578,0.568515884,0.4796,0.520286396,0.364,,,,,,,,,
0.07,70,0.092592593,0.5265,0.52721298,0.5134,0.520214814,0.4604,,,,,,,,,
0.01,73,0.071428571,0.4786,0.481740614,0.5646,0.519889503,0.6074,,,,,,,,,
0.21,14,0.034391534,0.6311,0.744316064,0.3994,0.519849017,0.1372,,,,,,,,,
0.11,21,0.029100529,0.5235,0.52386756,0.5158,0.519802479,0.4688,,,,,,,,,
0.06,32,0.031746032,0.4889,0.490164806,0.5532,0.519778258,0.5754,,,,,,,,,
0.07,49,0.013227513,0.5138,0.5134713,0.526,0.519660146,0.4984,,,,,,,,,
0.07,76,0.023809524,0.5304,0.531865828,0.5074,0.519344933,0.4466,,,,,,,,,
0.02,54,0.047619048,0.4655,0.471809119,0.5774,0.519291303,0.6464,,,,,,,,,
0.06,45,0.03968254,0.4961,0.496442255,0.5442,0.519225265,0.552,,,,,,,,,
0.05,66,0.031746032,0.5394,0.5430131,0.4974,0.519206681,0.4186,,,,,,,,,
0.01,87,0.037037037,0.5128,0.512490242,0.5252,0.518767286,0.4996,,,,,,,,,
0.16,29,0.023809524,0.6306,0.744203441,0.398,0.51863435,0.1368,,,,,,,,,
0.18,16,0,0.6279,0.734506784,0.4006,0.518441827,0.1448,,,,,,,,,
0.02,83,0.005291005,0.5263,0.527197518,0.5098,0.518352822,0.4572,,,,,,,,,
0.13,70,0,0.6446,0.804037006,0.3824,0.518297642,0.0932,,,,,,,,,
0.05,96,0.029100529,0.6057,0.667088207,0.422,0.516966801,0.2106,,,,,,,,,
0.03,58,0.026455026,0.5038,0.503605313,0.5308,0.51684518,0.5232,,,,,,,,,
0.1,44,0,0.5858,0.620100784,0.443,0.51679888,0.2714,,,,,,,,,
0.08,62,0.023809524,0.5754,0.599946978,0.4526,0.515959872,0.3018,,,,,,,,,
0.07,37,0.002645503,0.5158,0.515793683,0.516,0.515896821,0.4844,,,,,,,,,
0.07,54,0.026455026,0.5484,0.555940823,0.481,0.515762385,0.3842,,,,,,,,,
0.18,23,0.015873016,0.6262,0.732669617,0.3974,0.51530083,0.145,,,,,,,,,
0.07,47,0.005291005,0.5324,0.534868704,0.497,0.515239478,0.4322,,,,,,,,,
0.08,67,0,0.5438,0.549659864,0.4848,0.515196599,0.3972,,,,,,,,,
0.34,12,0,0.667,0.947002141,0.3538,0.515142691,0.0198,,,,,,,,,
0.06,65,0.047619048,0.5047,0.504506232,0.5262,0.515124816,0.5168,,,,,,,,,
0.1,45,0.010582011,0.5483,0.555967555,0.4798,0.515083199,0.3832,,,,,,,,,
0.03,49,0.071428571,0.47,0.474679271,0.5624,0.514829733,0.6224,,,,,,,,,
0.01,84,0.084656085,0.5028,0.502675841,0.526,0.514073495,0.5204,,,,,,,,,
0.1,30,0.029100529,0.5582,0.571183953,0.467,0.513864437,0.3506,,,,,,,,,
0.08,42,0.031746032,0.5076,0.507436399,0.5186,0.512957468,0.5034,,,,,,,,,
0.06,55,0.010582011,0.5283,0.530228584,0.4964,0.512756947,0.4398,,,,,,,,,
0.1,24,0.05026455,0.5174,0.51774062,0.5078,0.512722132,0.473,,,,,,,,,
0.1,65,0.005291005,0.594,0.641225962,0.4268,0.512487992,0.2388,,,,,,,,,
0.49,2,0,0.6353,0.772892295,0.3832,0.512367964,0.1126,,,,,,,,,
0.08,61,0.042328042,0.5634,0.580253165,0.4584,0.512178771,0.3316,,,,,,,,,
0.11,39,0.044973545,0.5488,0.557438795,0.4736,0.512110727,0.376,,,,,,,,,
0.11,26,0.031746032,0.5371,0.541360089,0.4856,0.511966263,0.4114,,,,,,,,,
0.36,6,0.029100529,0.6555,0.878714077,0.3608,0.511555367,0.0498,,,,,,,,,
0.15,16,0.013227513,0.5566,0.569464899,0.464,0.511351113,0.3508,,,,,,,,,
0.17,16,0,0.5892,0.631099353,0.4294,0.511068793,0.251,,,,,,,,,
0.08,33,0.013227513,0.4986,0.498666667,0.5236,0.510829268,0.5264,,,,,,,,,
0.28,14,0.013227513,0.646,0.82647585,0.3696,0.510779436,0.0776,,,,,,,,,
0.11,42,0.013227513,0.556,0.568728522,0.4634,0.510689883,0.3514,,,,,,,,,
0.33,10,0,0.6388,0.791596639,0.3768,0.510569106,0.0992,,,,,,,,,
0.1,32,0.029100529,0.545,0.552447552,0.474,0.51022605,0.384,,,,,,,,,
0.05,50,0.03968254,0.5174,0.51793075,0.5026,0.510150223,0.4678,,,,,,,,,
0.34,11,0,0.6574,0.897073663,0.3556,0.509309653,0.0408,,,,,,,,,
0.07,65,0.023809524,0.5331,0.536655592,0.4846,0.509301104,0.4184,,,,,,,,,
0.16,25,0.013227513,0.583,0.618775043,0.4324,0.509065223,0.2664,,,,,,,,,
0.1,43,0.002645503,0.5305,0.53343565,0.4866,0.508942579,0.4256,,,,,,,,,
0.17,24,0.005291005,0.6125,0.694569353,0.4016,0.508934229,0.1766,,,,,,,,,
0.02,75,0.026455026,0.5011,0.501068169,0.516,0.508424475,0.5138,,,,,,,,,
0.13,29,0.029100529,0.5493,0.559183673,0.4658,0.508237861,0.3672,,,,,,,,,
0.07,30,0.029100529,0.5355,0.539932508,0.48,0.5082054,0.409,,,,,,,,,
0.36,9,0.060846561,0.6506,0.858230257,0.3608,0.508025908,0.0596,,,,,,,,,
0.14,26,0.015873016,0.5506,0.56125908,0.4636,0.507776561,0.3624,,,,,,,,,
0.07,39,0.021164021,0.4701,0.474022589,0.5456,0.507298931,0.6054,,,,,,,,,
0.07,31,0.002645503,0.5363,0.541184479,0.477,0.507069204,0.4044,,,,,,,,,
0.06,52,0.002645503,0.5438,0.551480959,0.4692,0.50702399,0.3816,,,,,,,,,
0.12,56,0,0.6197,0.720604497,0.391,0.506936341,0.1516,,,,,,,,,
0.03,92,0.058201058,0.5239,0.525682355,0.4892,0.506785455,0.4414,,,,,,,,,
0.01,81,0.034391534,0.4781,0.480365788,0.5358,0.506570861,0.5796,,,,,,,,,
0.01,95,0.052910053,0.4961,0.496257916,0.5172,0.506512584,0.525,,,,,,,,,
0.15,52,0.005291005,0.6193,0.719867306,0.3906,0.506417736,0.152,,,,,,,,,
0.12,20,0.018518519,0.5703,0.594871795,0.4408,0.506375646,0.3002,,,,,,,,,
0.09,51,0.03968254,0.4764,0.478943612,0.5368,0.506224066,0.584,,,,,,,,,
0.06,68,0.015873016,0.5072,0.507234727,0.5048,0.506014435,0.4904,,,,,,,,,
0.14,33,0,0.6081,0.684282305,0.4014,0.505987647,0.1852,,,,,,,,,
0.34,8,0.002645503,0.6591,0.919346336,0.3488,0.505727128,0.0306,,,,,,,,,
0.11,51,0.010582011,0.6009,0.664278737,0.408,0.505513567,0.2062,,,,,,,,,
0.42,10,0.005291005,0.6507,0.865599224,0.3568,0.505310862,0.0554,,,,,,,,,
0.03,95,0.002645503,0.5387,0.544760583,0.471,0.505202188,0.3936,,,,,,,,,
0.05,69,0.007936508,0.5242,0.526213172,0.4858,0.505199667,0.4374,,,,,,,,,
0.33,8,0.005291005,0.653,0.880597015,0.354,0.504992867,0.048,,,,,,,,,
0.06,43,0.018518519,0.4621,0.467556925,0.5462,0.50382806,0.622,,,,,,,,,
0.07,33,0.034391534,0.5219,0.523655217,0.4848,0.503479074,0.441,,,,,,,,,
0.06,51,0.042328042,0.4851,0.486118875,0.5218,0.503327867,0.5516,,,,,,,,,
0.08,44,0.066137566,0.4812,0.482726939,0.5254,0.503160314,0.563,,,,,,,,,
0.05,61,0.005291005,0.5356,0.541032734,0.4694,0.502677233,0.3982,,,,,,,,,
0.11,44,0,0.5419,0.549821641,0.4624,0.502335687,0.3786,,,,,,,,,
0.06,61,0.044973545,0.5145,0.515247108,0.49,0.502306509,0.461,,,,,,,,,
0.19,28,0.018518519,0.6351,0.78978979,0.3682,0.502250716,0.098,,,,,,,,,
0.11,49,0,0.5662,0.58912224,0.4376,0.502180399,0.3052,,,,,,,,,
0.17,21,0,0.6091,0.691470691,0.394,0.501974774,0.1758,,,,,,,,,
0.1,57,0.021164021,0.6003,0.666334992,0.4018,0.501310044,0.2012,,,,,,,,,
0.01,78,0.018518519,0.4935,0.493695441,0.509,0.501230921,0.522,,,,,,,,,
0.07,56,0.026455026,0.5166,0.517704778,0.4854,0.501032205,0.4522,,,,,,,,,
0.02,92,0.018518519,0.5284,0.531910112,0.4734,0.500952381,0.4166,,,,,,,,,
