self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,,
0.47,14,0.5558264,0.6102,0.929127726,0.2386,0.379694462,0.0182,,,,,,,,,
0.19,35,0.553759737,0.5775,0.713970182,0.2586,0.37967993,0.1036,,,,,,,,,
0.09,82,0.545652059,0.5215,0.539624032,0.2928,0.379618825,0.2498,,,,,,,,,
0.18,37,0.564146044,0.5813,0.732418525,0.2562,0.379611794,0.0936,,,,,,,,,
0.18,41,0.558846908,0.5963,0.819508958,0.247,0.379591209,0.0544,,,,,,,,,
0.1,80,0.542419586,0.5789,0.720761052,0.2576,0.379549138,0.0998,,,,,,,,,
0.19,38,0.552117005,0.5939,0.803883495,0.2484,0.379526356,0.0606,,,,,,,,,
0.19,18,0.564622966,0.5778,0.715631929,0.2582,0.379482657,0.1026,,,,,,,,,
0.19,36,0.556091357,0.572,0.689873418,0.2616,0.379350348,0.1176,,,,,,,,,
0.69,1,0.549467437,0.6133,0.960943857,0.2362,0.379194092,0.0096,,,,,,,,,
0.18,60,0.533358063,0.6069,0.901577761,0.24,0.379087032,0.0262,,,,,,,,,
0.2,20,0.54453924,0.5911,0.787381703,0.2496,0.37904328,0.0674,,,,,,,,,
0.17,60,0.556038366,0.595,0.812089356,0.2472,0.379024839,0.0572,,,,,,,,,
0.35,19,0.556409305,0.6073,0.905517763,0.2396,0.37893405,0.025,,,,,,,,,
0.1,49,0.605426316,0.4743,0.462893445,0.3206,0.378825476,0.372,,,,,,,,,
0.14,63,0.589528907,0.5402,0.583680266,0.2804,0.378816536,0.2,,,,,,,,,
0.16,65,0.5834349,0.5615,0.649344342,0.2674,0.378807196,0.1444,,,,,,,,,
0.28,59,0.551269143,0.611,0.93977813,0.2372,0.378792718,0.0152,,,,,,,,,
0.26,37,0.549679402,0.6005,0.85115304,0.2436,0.378790235,0.0426,,,,,,,,,
0.07,88,0.564569975,0.5391,0.58081852,0.281,0.378757245,0.2028,,,,,,,,,
0.25,50,0.537332415,0.6086,0.917692308,0.2386,0.378730159,0.0214,,,,,,,,,
0.27,18,0.55116316,0.6065,0.899474869,0.2398,0.378651508,0.0268,,,,,,,,,
0.1,92,0.523501669,0.5618,0.650584795,0.267,0.378615995,0.1434,,,,,,,,,
0.18,52,0.571882783,0.5466,0.601480836,0.2762,0.378563596,0.183,,,,,,,,,
0.2,44,0.560542632,0.5822,0.738675958,0.2544,0.378458792,0.09,,,,,,,,,
0.29,69,0.551587091,0.611,0.941878981,0.2366,0.378196931,0.0146,,,,,,,,,
0.19,66,0.56785544,0.5665,0.668696093,0.2636,0.378138,0.1306,,,,,,,,,
0.15,71,0.565629802,0.5773,0.71508069,0.257,0.378107989,0.1024,,,,,,,,,
0.21,51,0.550951195,0.5911,0.789206349,0.2486,0.378098859,0.0664,,,,,,,,,
0.18,28,0.57564517,0.5549,0.627260083,0.2706,0.378091379,0.1608,,,,,,,,,
0.18,63,0.577022945,0.567,0.670744139,0.2632,0.378052284,0.1292,,,,,,,,,
0.2,54,0.543638387,0.6018,0.863052782,0.242,0.378006873,0.0384,,,,,,,,,
0.16,51,0.561019554,0.5773,0.715320334,0.2568,0.377924945,0.1022,,,,,,,,,
0.26,18,0.541465741,0.599,0.842323651,0.2436,0.377908781,0.0456,,,,,,,,,
0.23,64,0.557098193,0.5987,0.84057971,0.2436,0.377732982,0.0462,,,,,,,,,
0.46,12,0.550633247,0.6118,0.951534733,0.2356,0.377685155,0.012,,,,,,,,,
0.13,76,0.532404218,0.5952,0.816489362,0.2456,0.377613776,0.0552,,,,,,,,,
0.44,15,0.560224683,0.6014,0.861111111,0.2418,0.377576515,0.039,,,,,,,,,
0.05,100,0.571723809,0.5284,0.555124224,0.286,0.37750792,0.2292,,,,,,,,,
0.25,42,0.550209316,0.5969,0.828474576,0.2444,0.377451737,0.0506,,,,,,,,,
0.21,44,0.54374437,0.5936,0.806282723,0.2464,0.37745098,0.0592,,,,,,,,,
0.18,71,0.549520428,0.6038,0.880498534,0.2402,0.377435575,0.0326,,,,,,,,,
0.14,64,0.565205871,0.5216,0.54023845,0.29,0.3774076,0.2468,,,,,,,,,
0.15,44,0.592337449,0.5529,0.621274645,0.271,0.377384765,0.1652,,,,,,,,,
0.22,52,0.546340946,0.6008,0.857446809,0.2418,0.377223089,0.0402,,,,,,,,,
0.06,82,0.582375073,0.4862,0.478756158,0.311,0.377061106,0.3386,,,,,,,,,
0.21,49,0.55269991,0.5982,0.83862069,0.2432,0.377054264,0.0468,,,,,,,,,
0.24,31,0.552487944,0.5998,0.850421348,0.2422,0.377023661,0.0426,,,,,,,,,
0.26,30,0.546287955,0.6096,0.9328594,0.2362,0.376954995,0.017,,,,,,,,,
0.16,66,0.564781941,0.586,0.761557178,0.2504,0.376881397,0.0784,,,,,,,,,
0.56,14,0.542048646,0.6101,0.938645418,0.2356,0.376658673,0.0154,,,,,,,,,
0.22,48,0.543426421,0.6064,0.904870624,0.2378,0.376623377,0.025,,,,,,,,,
0.21,64,0.550209316,0.596,0.824324324,0.244,0.37654321,0.052,,,,,,,,,
0.15,39,0.57294261,0.5201,0.537263626,0.2898,0.376510329,0.2496,,,,,,,,,
0.21,34,0.566265699,0.5846,0.754512635,0.2508,0.376463524,0.0816,,,,,,,,,
0.3,23,0.554925547,0.6018,0.867243867,0.2404,0.376448481,0.0368,,,,,,,,,
0.19,37,0.562556303,0.5794,0.727637615,0.2538,0.37633452,0.095,,,,,,,,,
0.22,46,0.56165545,0.5951,0.818913481,0.2442,0.376213218,0.054,,,,,,,,,
0.41,4,0.557522124,0.5994,0.849507736,0.2416,0.376206789,0.0428,,,,,,,,,
0.06,97,0.63012029,0.4608,0.446183416,0.325,0.376070354,0.4034,,,,,,,,,
0.05,93,0.570505008,0.4724,0.460069444,0.318,0.376064333,0.3732,,,,,,,,,
0.11,92,0.531132425,0.5835,0.749253731,0.251,0.376029963,0.084,,,,,,,,,
0.06,78,0.59472206,0.4927,0.488334931,0.3056,0.375938,0.3202,,,,,,,,,
0.23,55,0.548460601,0.6049,0.894064613,0.238,0.375927973,0.0282,,,,,,,,,
0.08,53,0.62853055,0.4425,0.426900585,0.3358,0.375909549,0.4508,,,,,,,,,
0.09,77,0.551110169,0.5504,0.614337568,0.2708,0.375902277,0.17,,,,,,,,,
0.21,38,0.527158073,0.6048,0.893393393,0.238,0.375868604,0.0284,,,,,,,,,
0.1,77,0.552805893,0.562,0.653769841,0.2636,0.375712657,0.1396,,,,,,,,,
0.31,28,0.525621324,0.6065,0.908672295,0.2368,0.375694114,0.0238,,,,,,,,,
0.15,64,0.568014414,0.5603,0.647577093,0.2646,0.375692177,0.144,,,,,,,,,
0.21,42,0.542048646,0.6017,0.868745468,0.2396,0.375607462,0.0362,,,,,,,,,
0.16,50,0.579354565,0.5346,0.570554649,0.2798,0.375469673,0.2106,,,,,,,,,
0.18,45,0.562927243,0.5828,0.746428571,0.2508,0.375449102,0.0852,,,,,,,,,
0.21,30,0.535795665,0.5921,0.800783801,0.2452,0.375440208,0.061,,,,,,,,,
0.25,15,0.564781941,0.5805,0.734693878,0.252,0.375279226,0.091,,,,,,,,,
0.36,10,0.54220762,0.6091,0.933969769,0.2348,0.375259709,0.0166,,,,,,,,,
0.23,58,0.5355837,0.6057,0.903127384,0.2368,0.375217874,0.0254,,,,,,,,,
0.42,3,0.550474273,0.5997,0.854299929,0.2404,0.375214609,0.041,,,,,,,,,
0.17,58,0.537650363,0.601,0.864357864,0.2396,0.375195741,0.0376,,,,,,,,,
0.22,65,0.546552912,0.6039,0.887976102,0.2378,0.375138034,0.03,,,,,,,,,
0.2,53,0.551799057,0.5873,0.772301934,0.2476,0.374981069,0.073,,,,,,,,,
0.26,19,0.551428117,0.5903,0.790353698,0.2458,0.374980931,0.0652,,,,,,,,,
0.11,78,0.517142706,0.5776,0.72095672,0.2532,0.374777975,0.098,,,,,,,,,
0.49,4,0.540670871,0.6089,0.933864542,0.2344,0.374740208,0.0166,,,,,,,,,
0.1,69,0.603412644,0.5124,0.522158685,0.2922,0.374711464,0.2674,,,,,,,,,
0.15,50,0.586614382,0.5297,0.558905196,0.2818,0.374684218,0.2224,,,,,,,,,
0.24,50,0.543426421,0.595,0.821815718,0.2426,0.374613959,0.0526,,,,,,,,,
0.19,45,0.561284511,0.5693,0.683819629,0.2578,0.374437182,0.1192,,,,,,,,,
0.24,20,0.532669175,0.5882,0.778761062,0.2464,0.3743543,0.07,,,,,,,,,
0.56,6,0.540882836,0.6141,0.988860326,0.2308,0.374250041,0.0026,,,,,,,,,
0.27,41,0.553600763,0.6006,0.863965268,0.2388,0.374177374,0.0376,,,,,,,,,
0.29,22,0.55503153,0.5978,0.842917251,0.2404,0.374105198,0.0448,,,,,,,,,
0.29,27,0.521646972,0.5988,0.85035461,0.2398,0.374102964,0.0422,,,,,,,,,
0.23,48,0.5312914,0.6061,0.910286156,0.2354,0.374066423,0.0232,,,,,,,,,
0.27,26,0.545864024,0.5963,0.832298137,0.2412,0.374011475,0.0486,,,,,,,,,
0.18,48,0.566000742,0.5752,0.710526316,0.2538,0.374005305,0.1034,,,,,,,,,
0.17,57,0.552222988,0.5474,0.606278027,0.2704,0.373997234,0.1756,,,,,,,,,
0.25,62,0.549149489,0.5985,0.848549186,0.2398,0.373927959,0.0428,,,,,,,,,
0.18,70,0.549467437,0.5867,0.77076827,0.2468,0.373882745,0.0734,,,,,,,,,
0.21,40,0.554342642,0.5783,0.725648415,0.2518,0.373867854,0.0952,,,,,,,,,
0.28,29,0.524031583,0.5966,0.834951456,0.2408,0.373796957,0.0476,,,,,,,,,
0.21,39,0.569498172,0.5711,0.69226609,0.256,0.373777194,0.1138,,,,,,,,,
0.23,51,0.535371734,0.6029,0.883668904,0.237,0.373758082,0.0312,,,,,,,,,
0.23,57,0.539611043,0.6051,0.902681992,0.2356,0.373671689,0.0254,,,,,,,,,
0.26,39,0.545016162,0.6074,0.923501577,0.2342,0.373643906,0.0194,,,,,,,,,
0.27,69,0.535000795,0.6087,0.93584603,0.2334,0.373619337,0.016,,,,,,,,,
0.16,42,0.571034921,0.5496,0.613242009,0.2686,0.373574409,0.1694,,,,,,,,,
0.2,39,0.561708442,0.5831,0.751057402,0.2486,0.373553719,0.0824,,,,,,,,,
0.65,1,0.514652112,0.6116,0.965,0.2316,0.373548387,0.0084,,,,,,,,,
0.28,19,0.549520428,0.5977,0.843771992,0.2398,0.373462078,0.0444,,,,,,,,,
0.41,6,0.533729002,0.6027,0.882923192,0.2368,0.373442675,0.0314,,,,,,,,,
0.21,55,0.545334111,0.5995,0.857656362,0.2386,0.373337506,0.0396,,,,,,,,,
0.18,30,0.573790472,0.5555,0.632584806,0.2648,0.373325814,0.1538,,,,,,,,,
0.18,55,0.541359758,0.5877,0.77770741,0.2456,0.373309014,0.0702,,,,,,,,,
0.16,44,0.588628054,0.5346,0.5713108,0.2772,0.37328306,0.208,,,,,,,,,
0.29,26,0.54024694,0.6071,0.921985816,0.234,0.373265274,0.0198,,,,,,,,,
0.23,70,0.557469133,0.5949,0.824333561,0.2412,0.3732013,0.0514,,,,,,,,,
0.28,18,0.528641831,0.5807,0.738898757,0.2496,0.373149948,0.0882,,,,,,,,,
0.24,51,0.540458905,0.6018,0.87647929,0.237,0.373110831,0.0334,,,,,,,,,
0.22,33,0.539928992,0.603,0.886636637,0.2362,0.3730259,0.0302,,,,,,,,,
0.23,37,0.525621324,0.5986,0.851640514,0.2388,0.373008435,0.0416,,,,,,,,,
0.18,65,0.550156325,0.592,0.805444887,0.2426,0.372886566,0.0586,,,,,,,,,
0.23,31,0.556568279,0.5894,0.789133247,0.244,0.372746716,0.0652,,,,,,,,,
0.25,48,0.550209316,0.5971,0.841180604,0.2394,0.372723027,0.0452,,,,,,,,,
0.2,36,0.541624715,0.5861,0.76956794,0.2458,0.372593603,0.0736,,,,,,,,,
0.2,46,0.552064014,0.5898,0.791937581,0.2436,0.372591006,0.064,,,,,,,,,
0.37,13,0.54141275,0.6109,0.961698585,0.231,0.372520561,0.0092,,,,,,,,,
0.26,40,0.540882836,0.598,0.848506401,0.2386,0.372463316,0.0426,,,,,,,,,
0.15,37,0.596788723,0.5178,0.533159463,0.2862,0.372462259,0.2506,,,,,,,,,
0.17,36,0.558846908,0.5672,0.67721519,0.2568,0.372389791,0.1224,,,,,,,,,
0.1,76,0.540723862,0.5736,0.705128205,0.253,0.372387401,0.1058,,,,,,,,,
0.14,78,0.538021303,0.5867,0.773501577,0.2452,0.372361427,0.0718,,,,,,,,,
0.62,4,0.51809655,0.6076,0.9304,0.2326,0.37216,0.0174,,,,,,,,,
0.13,71,0.58963489,0.5417,0.59077057,0.2714,0.371933671,0.188,,,,,,,,,
0.14,40,0.581633194,0.5231,0.544543,0.2824,0.371921507,0.2362,,,,,,,,,
0.25,59,0.539505061,0.6089,0.944489796,0.2314,0.371726908,0.0136,,,,,,,,,
0.11,87,0.544380266,0.5372,0.578613694,0.2738,0.371707847,0.1994,,,,,,,,,
0.19,55,0.558793917,0.5875,0.779552716,0.244,0.371667936,0.069,,,,,,,,,
0.23,53,0.551746065,0.5912,0.802788845,0.2418,0.371656932,0.0594,,,,,,,,,
0.19,67,0.556144348,0.5773,0.724057971,0.2498,0.371449814,0.0952,,,,,,,,,
0.31,14,0.518361507,0.6029,0.890660592,0.2346,0.371378819,0.0288,,,,,,,,,
0.17,44,0.558369986,0.5704,0.691930207,0.2538,0.371378402,0.113,,,,,,,,,
0.19,71,0.578135764,0.568,0.681623932,0.2552,0.371362049,0.1192,,,,,,,,,
0.43,12,0.538551216,0.6044,0.904024768,0.2336,0.371265099,0.0248,,,,,,,,,
0.14,52,0.577764824,0.5346,0.572023314,0.2748,0.371251013,0.2056,,,,,,,,,
0.39,13,0.539452069,0.6114,0.972033898,0.2294,0.371197411,0.0066,,,,,,,,,
0.25,30,0.543797361,0.5988,0.857971014,0.2368,0.371159875,0.0392,,,,,,,,,
0.22,45,0.534841821,0.5981,0.852624012,0.2372,0.371146925,0.041,,,,,,,,,
0.21,37,0.542154629,0.592,0.809139785,0.2408,0.371146732,0.0568,,,,,,,,,
0.27,28,0.534788829,0.6102,0.959933222,0.23,0.371087448,0.0096,,,,,,,,,
0.08,91,0.546499921,0.547,0.606721163,0.2672,0.371008053,0.1732,,,,,,,,,
0.19,51,0.556303323,0.5853,0.767733836,0.2446,0.370999545,0.074,,,,,,,,,
0.27,17,0.533781994,0.5934,0.818989071,0.2398,0.370977723,0.053,,,,,,,,,
0.17,37,0.574797308,0.5468,0.606170599,0.2672,0.370905053,0.1736,,,,,,,,,
0.15,57,0.565470828,0.5485,0.611494253,0.266,0.370731707,0.169,,,,,,,,,
0.12,95,0.525038419,0.5953,0.832983927,0.2384,0.370704401,0.0478,,,,,,,,,
0.16,36,0.556886228,0.5586,0.645481629,0.26,0.370687197,0.1428,,,,,,,,,
0.08,94,0.536696518,0.53,0.560777958,0.2768,0.370648099,0.2168,,,,,,,,,
0.22,54,0.54840761,0.5962,0.840169731,0.2376,0.370439663,0.0452,,,,,,,,,
0.23,50,0.555508452,0.5877,0.783085862,0.2426,0.370438235,0.0672,,,,,,,,,
0.22,47,0.536484553,0.5921,0.811359026,0.24,0.370427535,0.0558,,,,,,,,,
0.27,39,0.535901648,0.607,0.930756844,0.2312,0.370394104,0.0172,,,,,,,,,
0.1,75,0.552381962,0.557,0.639980354,0.2606,0.370380898,0.1466,,,,,,,,,
0.12,37,0.623814318,0.4696,0.455607477,0.312,0.37037037,0.3728,,,,,,,,,
0.25,63,0.537226432,0.6008,0.876119403,0.2348,0.370347003,0.0332,,,,,,,,,
0.26,54,0.547082825,0.597,0.846428571,0.237,0.3703125,0.043,,,,,,,,,
0.21,41,0.542472577,0.5951,0.832750175,0.238,0.370197542,0.0478,,,,,,,,,
0.13,68,0.585713529,0.5102,0.518371758,0.2878,0.370113169,0.2674,,,,,,,,,
0.12,64,0.591542579,0.5167,0.5312617,0.2838,0.369964803,0.2504,,,,,,,,,
0.33,42,0.529913624,0.6083,0.94494659,0.23,0.369953354,0.0134,,,,,,,,,
0.51,8,0.527105082,0.6017,0.884935655,0.2338,0.369878184,0.0304,,,,,,,,,
0.19,59,0.557151184,0.5768,0.723776224,0.2484,0.369863014,0.0948,,,,,,,,,
0.38,14,0.548990515,0.5984,0.858600583,0.2356,0.369742624,0.0388,,,,,,,,,
0.19,34,0.546393938,0.5731,0.706147772,0.2504,0.369703233,0.1042,,,,,,,,,
0.25,56,0.548672566,0.5955,0.836979534,0.2372,0.369643135,0.0462,,,,,,,,,
0.1,90,0.52938371,0.5818,0.750305998,0.2452,0.369611094,0.0816,,,,,,,,,
0.14,79,0.522494833,0.5633,0.66424494,0.256,0.369568356,0.1294,,,,,,,,,
0.27,65,0.531662339,0.6102,0.966159052,0.2284,0.369459722,0.008,,,,,,,,,
0.05,87,0.581315246,0.4559,0.43923946,0.3188,0.369451848,0.407,,,,,,,,,
0.19,62,0.536325579,0.5682,0.68452381,0.253,0.369450935,0.1166,,,,,,,,,
0.27,36,0.534152933,0.6067,0.931285368,0.2304,0.369408369,0.017,,,,,,,,,
0.26,26,0.532616184,0.6008,0.878947368,0.2338,0.369352291,0.0322,,,,,,,,,
0.1,85,0.55619734,0.5837,0.761399126,0.2438,0.369337979,0.0764,,,,,,,,,
0.12,89,0.529966615,0.5826,0.755253399,0.2444,0.36929586,0.0792,,,,,,,,,
0.22,68,0.543479413,0.5942,0.828451883,0.2376,0.369288157,0.0492,,,,,,,,,
0.18,62,0.566530656,0.5685,0.686040196,0.2526,0.369244263,0.1156,,,,,,,,,
0.11,97,0.538816173,0.5825,0.754786905,0.2444,0.369240066,0.0794,,,,,,,,,
0.09,99,0.54141275,0.5712,0.697997775,0.251,0.369226243,0.1086,,,,,,,,,
0.17,39,0.577075937,0.5565,0.639094042,0.2596,0.369222017,0.1466,,,,,,,,,
0.22,49,0.54570505,0.5902,0.801470588,0.2398,0.369150246,0.0594,,,,,,,,,
0.23,42,0.545016162,0.5902,0.801470588,0.2398,0.369150246,0.0594,,,,,,,,,
0.3,17,0.52742303,0.6103,0.968564146,0.228,0.369111219,0.0074,,,,,,,,,
0.13,70,0.585130624,0.5368,0.578565329,0.271,0.369109235,0.1974,,,,,,,,,
0.24,56,0.533517037,0.6034,0.902021773,0.232,0.369074133,0.0252,,,,,,,,,
0.27,29,0.540882836,0.5947,0.832747716,0.237,0.368986455,0.0476,,,,,,,,,
0.36,12,0.527846961,0.6087,0.95253955,0.2288,0.368972746,0.0114,,,,,,,,,
0.15,55,0.55852896,0.5621,0.66013409,0.256,0.368929241,0.1318,,,,,,,,,
0.5,2,0.525250384,0.6103,0.969361702,0.2278,0.368906883,0.0072,,,,,,,,,
0.06,96,0.579884479,0.5189,0.536027449,0.2812,0.368883642,0.2434,,,,,,,,,
0.27,23,0.528906788,0.6012,0.883915023,0.233,0.368787591,0.0306,,,,,,,,,
0.13,72,0.564675958,0.558,0.644855145,0.2582,0.368751785,0.1422,,,,,,,,,
0.24,68,0.532722166,0.6061,0.928167877,0.23,0.368648822,0.0178,,,,,,,,,
0.15,51,0.574850299,0.5381,0.582289417,0.2696,0.368557758,0.1934,,,,,,,,,
0.31,25,0.516400827,0.6049,0.917263325,0.2306,0.368547227,0.0208,,,,,,,,,
0.31,8,0.536325579,0.5977,0.856309263,0.2348,0.368544969,0.0394,,,,,,,,,
0.6,11,0.538021303,0.6076,0.943163097,0.229,0.368522691,0.0138,,,,,,,,,
0.21,47,0.532298235,0.5956,0.84045584,0.236,0.368519675,0.0448,,,,,,,,,
0.51,14,0.532987123,0.6089,0.956412406,0.2282,0.368480543,0.0104,,,,,,,,,
0.19,61,0.541677707,0.5876,0.78627451,0.2406,0.368453292,0.0654,,,,,,,,,
0.55,3,0.533940968,0.6063,0.931062449,0.2296,0.368361944,0.017,,,,,,,,,
0.24,36,0.538445233,0.5989,0.867112101,0.2336,0.368047897,0.0358,,,,,,,,,
0.11,91,0.523183721,0.5964,0.847763348,0.235,0.367992484,0.0422,,,,,,,,,
0.19,58,0.546287955,0.5902,0.803908356,0.2386,0.367982727,0.0582,,,,,,,,,
0.64,1,0.527846961,0.606,0.929497569,0.2294,0.367982034,0.0174,,,,,,,,,
0.18,68,0.561178528,0.5723,0.704584041,0.249,0.367962169,0.1044,,,,,,,,,
0.22,34,0.560065709,0.5767,0.725987036,0.2464,0.367925937,0.093,,,,,,,,,
0.08,83,0.55852896,0.5233,0.545848091,0.2774,0.367855722,0.2308,,,,,,,,,
0.1,81,0.536431562,0.5623,0.661986479,0.2546,0.367759642,0.13,,,,,,,,,
0.11,86,0.528800805,0.5612,0.657731959,0.2552,0.367723343,0.1328,,,,,,,,,
0.08,81,0.54957342,0.5085,0.515326361,0.2858,0.367683005,0.2688,,,,,,,,,
0.26,45,0.53092046,0.6065,0.935404742,0.2288,0.367668327,0.0158,,,,,,,,,
0.21,61,0.527158073,0.5996,0.873873874,0.2328,0.367656349,0.0336,,,,,,,,,
0.29,14,0.535848657,0.5903,0.805273834,0.2382,0.367649329,0.0576,,,,,,,,,
0.17,62,0.561920407,0.571,0.698991031,0.2494,0.367629717,0.1074,,,,,,,,,
0.27,52,0.529595676,0.6057,0.927935223,0.2292,0.367602245,0.0178,,,,,,,,,
0.27,19,0.536166605,0.5902,0.80472973,0.2382,0.367592593,0.0578,,,,,,,,,
0.13,54,0.602140851,0.5026,0.504539106,0.289,0.367497457,0.2838,,,,,,,,,
0.16,32,0.58730327,0.5124,0.522895126,0.2832,0.367410483,0.2584,,,,,,,,,
0.19,32,0.550050342,0.575,0.718277066,0.2468,0.367371241,0.0968,,,,,,,,,
0.25,43,0.524773462,0.5997,0.875659382,0.2324,0.367314683,0.033,,,,,,,,,
0.08,76,0.545758041,0.524,0.547581285,0.2762,0.367189577,0.2282,,,,,,,,,
0.25,58,0.504424779,0.6112,0.986013986,0.2256,0.3671875,0.0032,,,,,,,,,
0.23,28,0.533517037,0.5949,0.838686652,0.235,0.367130136,0.0452,,,,,,,,,
0.22,37,0.546923851,0.5897,0.802427512,0.238,0.36711399,0.0586,,,,,,,,,
0.16,59,0.591118648,0.54,0.588183422,0.2668,0.367088608,0.1868,,,,,,,,,
0.15,36,0.592072492,0.5163,0.530859523,0.2804,0.366967674,0.2478,,,,,,,,,
0.14,32,0.600710084,0.4621,0.445810695,0.3118,0.366953042,0.3876,,,,,,,,,
0.05,96,0.571246887,0.4846,0.475477707,0.2986,0.366830467,0.3294,,,,,,,,,
0.29,49,0.531503365,0.6084,0.95777027,0.2268,0.366752911,0.01,,,,,,,,,
0.34,11,0.533464045,0.5963,0.850181818,0.2338,0.366745098,0.0412,,,,,,,,,
0.26,36,0.542472577,0.5969,0.854945055,0.2334,0.366692852,0.0396,,,,,,,,,
0.14,72,0.54883154,0.5642,0.670744681,0.2522,0.366569767,0.1238,,,,,,,,,
0.27,57,0.532669175,0.6038,0.913875598,0.2292,0.366485449,0.0216,,,,,,,,,
0.2,52,0.5312914,0.5993,0.874716981,0.2318,0.366482213,0.0332,,,,,,,,,
0.09,78,0.568597319,0.4952,0.491913747,0.292,0.366465863,0.3016,,,,,,,,,
0.32,34,0.531344391,0.6048,0.923263328,0.2286,0.36646361,0.019,,,,,,,,,
0.09,98,0.548619575,0.5474,0.610541045,0.2618,0.366461366,0.167,,,,,,,,,
0.06,86,0.576016109,0.487,0.479005168,0.2966,0.366353755,0.3226,,,,,,,,,
0.15,47,0.56202639,0.542,0.594254937,0.2648,0.366353071,0.1808,,,,,,,,,
0.12,75,0.532510201,0.5876,0.790450928,0.2384,0.366318377,0.0632,,,,,,,,,
0.11,99,0.521329023,0.5986,0.869565217,0.232,0.366277234,0.0348,,,,,,,,,
0.23,16,0.560648614,0.5596,0.652977413,0.2544,0.366148532,0.1352,,,,,,,,,
0.19,42,0.546499921,0.5724,0.707331042,0.247,0.366142899,0.1022,,,,,,,,,
0.27,21,0.547824705,0.581,0.751552795,0.242,0.366111952,0.08,,,,,,,,,
0.24,62,0.522494833,0.6051,0.927583401,0.228,0.36602986,0.0178,,,,,,,,,
0.05,92,0.599014361,0.464,0.447886508,0.3094,0.365980601,0.3814,,,,,,,,,
0.24,71,0.524561496,0.608,0.956852792,0.2262,0.365901003,0.0102,,,,,,,,,
0.43,6,0.525356367,0.6076,0.952861953,0.2264,0.365869425,0.0112,,,,,,,,,
0.14,62,0.579248582,0.5391,0.586237318,0.2658,0.365763038,0.1876,,,,,,,,,
0.46,7,0.524773462,0.6088,0.965753425,0.2256,0.365758755,0.008,,,,,,,,,
0.14,51,0.582534047,0.5255,0.551390568,0.2736,0.365726507,0.2226,,,,,,,,,
0.24,67,0.5312914,0.6004,0.886153846,0.2304,0.365714286,0.0296,,,,,,,,,
0.07,87,0.5717768,0.4869,0.478795727,0.2958,0.36568179,0.322,,,,,,,,,
0.16,79,0.52938371,0.5874,0.790558511,0.2378,0.365621156,0.063,,,,,,,,,
0.15,35,0.537279423,0.5693,0.693683622,0.2482,0.365591398,0.1096,,,,,,,,,
0.18,64,0.531344391,0.5949,0.842599278,0.2334,0.365544244,0.0436,,,,,,,,,
0.11,88,0.550898204,0.5482,0.61389414,0.2598,0.365092749,0.1634,,,,,,,,,
0.22,27,0.512214509,0.5836,0.768292683,0.2394,0.36505032,0.0722,,,,,,,,,
0.23,19,0.532351227,0.5862,0.784300792,0.2378,0.364947821,0.0654,,,,,,,,,
0.17,32,0.561496476,0.5507,0.622168675,0.2582,0.364946996,0.1568,,,,,,,,,
0.49,3,0.525356367,0.6112,0.995543672,0.2234,0.364913427,0.001,,,,,,,,,
0.39,17,0.520852101,0.6108,0.991134752,0.2236,0.364882507,0.002,,,,,,,,,
0.16,60,0.595940862,0.5281,0.557842734,0.271,0.364786647,0.2148,,,,,,,,,
0.57,3,0.532404218,0.6061,0.941715237,0.2262,0.364779874,0.014,,,,,,,,,
0.25,31,0.525038419,0.6081,0.962360992,0.225,0.36472686,0.0088,,,,,,,,,
0.33,47,0.526363203,0.6067,0.947942905,0.2258,0.364722985,0.0124,,,,,,,,,
0.11,98,0.494144454,0.5885,0.799593771,0.2362,0.364675004,0.0592,,,,,,,,,
0.18,50,0.553335806,0.5707,0.701195219,0.2464,0.364658872,0.105,,,,,,,,,
0.21,56,0.536908484,0.5954,0.848684211,0.2322,0.364635678,0.0414,,,,,,,,,
0.08,92,0.563033226,0.5211,0.541584549,0.2748,0.3646013,0.2326,,,,,,,,,
0.22,30,0.549043506,0.5848,0.776401565,0.2382,0.364554637,0.0686,,,,,,,,,
0.29,24,0.511790578,0.6032,0.914790997,0.2276,0.36450993,0.0212,,,,,,,,,
0.1,88,0.559959727,0.5474,0.611687088,0.2596,0.364504353,0.1648,,,,,,,,,
0.28,28,0.522388851,0.6028,0.9112,0.2278,0.36448,0.0222,,,,,,,,,
0.29,16,0.526416194,0.5943,0.840925524,0.2326,0.364405452,0.044,,,,,,,,,
0.21,43,0.55036829,0.5681,0.689693593,0.2476,0.364385578,0.1114,,,,,,,,,
0.23,32,0.540776853,0.5883,0.798916723,0.236,0.364366219,0.0594,,,,,,,,,
0.27,47,0.523183721,0.598,0.870090634,0.2304,0.364326376,0.0344,,,,,,,,,
0.24,49,0.541465741,0.5804,0.75125,0.2404,0.364242424,0.0796,,,,,,,,,
0.73,1,0.521223041,0.6054,0.936981758,0.226,0.364163713,0.0152,,,,,,,,,
0.21,69,0.531344391,0.5956,0.851470588,0.2316,0.364150943,0.0404,,,,,,,,,
0.35,10,0.523978591,0.6081,0.964746346,0.2244,0.364108389,0.0082,,,,,,,,,
0.23,65,0.532139261,0.5975,0.866817156,0.2304,0.364038553,0.0354,,,,,,,,,
0.18,74,0.505749563,0.585,0.778871391,0.2374,0.363887186,0.0674,,,,,,,,,
