self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,,
0.21,79,0.128,0.5003,0.565217391,0.0026,0.00517619,0.002,,,,,,,,,,
0.36,19,0.13,0.5003,0.565217391,0.0026,0.00517619,0.002,,,,,,,,,,
0.39,70,0.132,0.5003,0.565217391,0.0026,0.00517619,0.002,,,,,,,,,,
0.51,23,0.13,0.5003,0.565217391,0.0026,0.00517619,0.002,,,,,,,,,,
0.3,56,0.128,0.5002,0.541666667,0.0026,0.005175159,0.0022,,,,,,,,,,
0.24,85,0.006,0.5001,0.52,0.0026,0.005174129,0.0024,,,,,,,,,,
0.28,67,0.05,0.5001,0.52,0.0026,0.005174129,0.0024,,,,,,,,,,
0.25,58,0,0.5,0.5,0.0026,0.0051731,0.0026,,,,,,,,,,
0.23,90,0.13,0.4999,0.481481481,0.0026,0.005172071,0.0028,,,,,,,,,,
0.33,96,0.132,0.4999,0.481481481,0.0026,0.005172071,0.0028,,,,,,,,,,
0.28,90,0.132,0.4998,0.464285714,0.0026,0.005171042,0.003,,,,,,,,,,
0.43,35,0,0.4998,0.464285714,0.0026,0.005171042,0.003,,,,,,,,,,
0.32,93,0.13,0.4997,0.448275862,0.0026,0.005170014,0.0032,,,,,,,,,,
0.42,26,0.124,0.4997,0.448275862,0.0026,0.005170014,0.0032,,,,,,,,,,
0.44,29,0,0.4997,0.448275862,0.0026,0.005170014,0.0032,,,,,,,,,,
0.29,84,0.124,0.4996,0.433333333,0.0026,0.005168986,0.0034,,,,,,,,,,
0.42,18,0.122,0.4996,0.433333333,0.0026,0.005168986,0.0034,,,,,,,,,,
0.23,87,0.002,0.4994,0.40625,0.0026,0.005166932,0.0038,,,,,,,,,,
0.32,94,0.004,0.4993,0.393939394,0.0026,0.005165905,0.004,,,,,,,,,,
0.39,25,0.008,0.4991,0.371428571,0.0026,0.005163853,0.0044,,,,,,,,,,
0.29,75,0.124,0.4986,0.325,0.0026,0.00515873,0.0054,,,,,,,,,,
0.42,7,0.122,0.4986,0.325,0.0026,0.00515873,0.0054,,,,,,,,,,
0.38,17,0.12,0.4981,0.288888889,0.0026,0.005153617,0.0064,,,,,,,,,,
0.34,57,0.002,0.4976,0.26,0.0026,0.005148515,0.0074,,,,,,,,,,
0.31,59,0.122,0.4947,0.164556962,0.0026,0.005119118,0.0132,,,,,,,,,,
0.29,41,0,0.4945,0.160493827,0.0026,0.005117103,0.0136,,,,,,,,,,
0.48,7,0.12,0.4919,0.121495327,0.0026,0.005091051,0.0188,,,,,,,,,,
0.2,65,0.132,0.4663,0.035812672,0.0026,0.004848033,0.07,,,,,,,,,,
0.32,57,0.126,0.5008,0.75,0.0024,0.004784689,0.0008,,,,,,,,,,
0.34,60,0.132,0.5007,0.705882353,0.0024,0.004783735,0.001,,,,,,,,,,
0.3,67,0.122,0.5006,0.666666667,0.0024,0.004782782,0.0012,,,,,,,,,,
0.41,15,0.128,0.5006,0.666666667,0.0024,0.004782782,0.0012,,,,,,,,,,
0.43,54,0.13,0.5005,0.631578947,0.0024,0.004781829,0.0014,,,,,,,,,,
0.46,11,0.124,0.5005,0.631578947,0.0024,0.004781829,0.0014,,,,,,,,,,
0.53,26,0.128,0.5004,0.6,0.0024,0.004780876,0.0016,,,,,,,,,,
0.24,92,0.01,0.5003,0.571428571,0.0024,0.004779924,0.0018,,,,,,,,,,
0.47,36,0.132,0.5003,0.571428571,0.0024,0.004779924,0.0018,,,,,,,,,,
0.41,70,0.126,0.4999,0.48,0.0024,0.004776119,0.0026,,,,,,,,,,
0.42,30,0.124,0.4999,0.48,0.0024,0.004776119,0.0026,,,,,,,,,,
0.49,11,0.128,0.4997,0.444444444,0.0024,0.004774219,0.003,,,,,,,,,,
0.36,92,0,0.4996,0.428571429,0.0024,0.00477327,0.0032,,,,,,,,,,
0.32,22,0.01,0.4995,0.413793103,0.0024,0.004772321,0.0034,,,,,,,,,,
0.33,40,0,0.4994,0.4,0.0024,0.004771372,0.0036,,,,,,,,,,
0.18,85,0.128,0.4993,0.387096774,0.0024,0.004770423,0.0038,,,,,,,,,,
0.29,92,0.12,0.4993,0.387096774,0.0024,0.004770423,0.0038,,,,,,,,,,
0.32,20,0.126,0.4575,0.028824834,0.0026,0.004769767,0.0876,,,,,,,,,,
0.38,53,0.126,0.4992,0.375,0.0024,0.004769475,0.004,,,,,,,,,,
0.37,38,0.13,0.4991,0.363636364,0.0024,0.004768528,0.0042,,,,,,,,,,
0.24,57,0,0.4984,0.3,0.0024,0.004761905,0.0056,,,,,,,,,,
0.36,6,0.132,0.4977,0.255319149,0.0024,0.0047553,0.007,,,,,,,,,,
0.63,18,0.13,0.4975,0.244897959,0.0024,0.004753417,0.0074,,,,,,,,,,
0.28,89,0.122,0.4974,0.24,0.0024,0.004752475,0.0076,,,,,,,,,,
0.16,98,0.13,0.4972,0.230769231,0.0024,0.004750594,0.008,,,,,,,,,,
0.27,54,0.13,0.4966,0.206896552,0.0024,0.004744958,0.0092,,,,,,,,,,
0.45,27,0.12,0.496,0.1875,0.0024,0.004739336,0.0104,,,,,,,,,,
0.63,1,0.008,0.4948,0.157894737,0.0024,0.004728132,0.0128,,,,,,,,,,
0.34,27,0.14,0.4932,0.130434783,0.0024,0.004713276,0.016,,,,,,,,,,
0.39,17,0.112,0.4906,0.101694915,0.0024,0.004689332,0.0212,,,,,,,,,,
0.34,77,0.002,0.4885,0.086330935,0.0024,0.004670169,0.0254,,,,,,,,,,
0.31,81,0.122,0.4671,0.033994334,0.0024,0.004483467,0.0682,,,,,,,,,,
0.35,68,0.132,0.4664,0.033333333,0.0024,0.004477612,0.0696,,,,,,,,,,
0.35,18,0.078,0.4645,0.031662269,0.0024,0.004461796,0.0734,,,,,,,,,,
0.51,3,0,0.4608,0.028846154,0.0024,0.004431315,0.0808,,,,,,,,,,
0.47,32,0.128,0.5006,0.6875,0.0022,0.004385965,0.001,,,,,,,,,,
0.3,51,0.136,0.5005,0.647058824,0.0022,0.004385091,0.0012,,,,,,,,,,
0.36,100,0.008,0.5004,0.611111111,0.0022,0.004384217,0.0014,,,,,,,,,,
0.5,80,0.13,0.5004,0.611111111,0.0022,0.004384217,0.0014,,,,,,,,,,
0.41,44,0,0.5003,0.578947368,0.0022,0.004383343,0.0016,,,,,,,,,,
0.43,39,0.128,0.5003,0.578947368,0.0022,0.004383343,0.0016,,,,,,,,,,
0.36,72,0.128,0.5,0.5,0.0022,0.004380725,0.0022,,,,,,,,,,
0.33,59,0.124,0.4998,0.458333333,0.0022,0.004378981,0.0026,,,,,,,,,,
0.33,82,0.13,0.4998,0.458333333,0.0022,0.004378981,0.0026,,,,,,,,,,
0.25,88,0.008,0.4997,0.44,0.0022,0.004378109,0.0028,,,,,,,,,,
0.34,49,0.124,0.4997,0.44,0.0022,0.004378109,0.0028,,,,,,,,,,
0.63,2,0.13,0.4997,0.44,0.0022,0.004378109,0.0028,,,,,,,,,,
0.27,78,0.122,0.4996,0.423076923,0.0022,0.004377238,0.003,,,,,,,,,,
0.38,26,0.008,0.4994,0.392857143,0.0022,0.004375497,0.0034,,,,,,,,,,
0.29,43,0.008,0.4992,0.366666667,0.0022,0.004373757,0.0038,,,,,,,,,,
0.33,74,0.122,0.4988,0.323529412,0.0022,0.004370282,0.0046,,,,,,,,,,
0.38,51,0.13,0.4987,0.314285714,0.0022,0.004369414,0.0048,,,,,,,,,,
0.34,22,0.128,0.4982,0.275,0.0022,0.004365079,0.0058,,,,,,,,,,
0.29,36,0.126,0.498,0.261904762,0.0022,0.004363348,0.0062,,,,,,,,,,
0.3,93,0,0.4978,0.25,0.0022,0.004361618,0.0066,,,,,,,,,,
0.44,22,0.132,0.4973,0.224489796,0.0022,0.004357298,0.0076,,,,,,,,,,
0.14,56,0.128,0.4971,0.215686275,0.0022,0.004355573,0.008,,,,,,,,,,
0.24,53,0.01,0.4968,0.203703704,0.0022,0.004352988,0.0086,,,,,,,,,,
0.26,54,0,0.4967,0.2,0.0022,0.004352127,0.0088,,,,,,,,,,
0.27,94,0,0.4966,0.196428571,0.0022,0.004351266,0.009,,,,,,,,,,
0.31,43,0.122,0.4963,0.186440678,0.0022,0.004348686,0.0096,,,,,,,,,,
0.27,63,0,0.4946,0.144736842,0.0022,0.004334121,0.013,,,,,,,,,,
0.43,9,0,0.4944,0.141025641,0.0022,0.004332414,0.0134,,,,,,,,,,
0.27,70,0.122,0.4939,0.13253012,0.0022,0.004328153,0.0144,,,,,,,,,,
0.24,70,0.124,0.4937,0.129411765,0.0022,0.00432645,0.0148,,,,,,,,,,
0.21,63,0.13,0.491,0.098214286,0.0022,0.004303599,0.0202,,,,,,,,,,
0.38,32,0.12,0.4898,0.088709677,0.0022,0.004293521,0.0226,,,,,,,,,,
0.56,5,0.122,0.4846,0.0625,0.0022,0.004250386,0.033,,,,,,,,,,
0.37,42,0.13,0.5008,0.833333333,0.002,0.003990423,0.0004,,,,,,,,,,
0.4,41,0.128,0.5006,0.714285714,0.002,0.003988831,0.0008,,,,,,,,,,
0.41,54,0.124,0.5005,0.666666667,0.002,0.003988036,0.001,,,,,,,,,,
0.24,67,0.13,0.5004,0.625,0.002,0.003987241,0.0012,,,,,,,,,,
0.35,75,0.13,0.5003,0.588235294,0.002,0.003986446,0.0014,,,,,,,,,,
0.4,22,0.124,0.5003,0.588235294,0.002,0.003986446,0.0014,,,,,,,,,,
0.4,46,0,0.5002,0.555555556,0.002,0.003985652,0.0016,,,,,,,,,,
0.39,62,0.12,0.5001,0.526315789,0.002,0.003984858,0.0018,,,,,,,,,,
0.43,40,0.01,0.5001,0.526315789,0.002,0.003984858,0.0018,,,,,,,,,,
0.37,72,0.006,0.5,0.5,0.002,0.003984064,0.002,,,,,,,,,,
0.4,50,0.128,0.5,0.5,0.002,0.003984064,0.002,,,,,,,,,,
0.54,7,0,0.5,0.5,0.002,0.003984064,0.002,,,,,,,,,,
0.37,54,0,0.4999,0.476190476,0.002,0.00398327,0.0022,,,,,,,,,,
0.37,85,0.008,0.4998,0.454545455,0.002,0.003982477,0.0024,,,,,,,,,,
0.31,76,0.01,0.4997,0.434782609,0.002,0.003981684,0.0026,,,,,,,,,,
0.36,95,0.124,0.4996,0.416666667,0.002,0.003980892,0.0028,,,,,,,,,,
0.27,99,0,0.4995,0.4,0.002,0.0039801,0.003,,,,,,,,,,
0.28,74,0.01,0.4995,0.4,0.002,0.0039801,0.003,,,,,,,,,,
0.34,90,0.12,0.4994,0.384615385,0.002,0.003979308,0.0032,,,,,,,,,,
0.36,48,0,0.4994,0.384615385,0.002,0.003979308,0.0032,,,,,,,,,,
0.23,93,0.008,0.4993,0.37037037,0.002,0.003978516,0.0034,,,,,,,,,,
0.34,14,0.006,0.4993,0.37037037,0.002,0.003978516,0.0034,,,,,,,,,,
0.32,66,0.01,0.4992,0.357142857,0.002,0.003977725,0.0036,,,,,,,,,,
0.33,70,0.004,0.4991,0.344827586,0.002,0.003976934,0.0038,,,,,,,,,,
0.25,85,0,0.4989,0.322580645,0.002,0.003975353,0.0042,,,,,,,,,,
0.22,59,0,0.4985,0.285714286,0.002,0.003972195,0.005,,,,,,,,,,
0.51,8,0,0.4983,0.27027027,0.002,0.003970617,0.0054,,,,,,,,,,
0.46,7,0.126,0.4981,0.256410256,0.002,0.003969041,0.0058,,,,,,,,,,
0.39,36,0.124,0.4976,0.227272727,0.002,0.003965107,0.0068,,,,,,,,,,
0.25,48,0,0.4973,0.212765957,0.002,0.00396275,0.0074,,,,,,,,,,
0.49,12,0.006,0.4969,0.196078431,0.002,0.003959612,0.0082,,,,,,,,,,
0.29,67,0.026,0.4966,0.185185185,0.002,0.003957262,0.0088,,,,,,,,,,
0.3,35,0.13,0.4961,0.169491525,0.002,0.00395335,0.0098,,,,,,,,,,
0.27,100,0.01,0.4954,0.151515152,0.002,0.003947888,0.0112,,,,,,,,,,
0.46,29,0.006,0.4915,0.095238095,0.002,0.003917728,0.019,,,,,,,,,,
0.3,40,0,0.4656,0.027472527,0.002,0.003728561,0.0708,,,,,,,,,,
0.41,25,0.008,0.465,0.027027027,0.002,0.003724395,0.072,,,,,,,,,,
0.39,34,0.13,0.5006,0.75,0.0018,0.003591381,0.0006,,,,,,,,,,
0.34,74,0.13,0.5005,0.692307692,0.0018,0.003590664,0.0008,,,,,,,,,,
0.4,76,0.13,0.5005,0.692307692,0.0018,0.003590664,0.0008,,,,,,,,,,
0.41,59,0.128,0.5005,0.692307692,0.0018,0.003590664,0.0008,,,,,,,,,,
0.44,44,0.124,0.5005,0.692307692,0.0018,0.003590664,0.0008,,,,,,,,,,
0.32,82,0.136,0.5004,0.642857143,0.0018,0.003589948,0.001,,,,,,,,,,
0.34,62,0.13,0.5004,0.642857143,0.0018,0.003589948,0.001,,,,,,,,,,
0.39,35,0.13,0.5004,0.642857143,0.0018,0.003589948,0.001,,,,,,,,,,
0.27,51,0,0.5003,0.6,0.0018,0.003589232,0.0012,,,,,,,,,,
0.28,72,0.13,0.5003,0.6,0.0018,0.003589232,0.0012,,,,,,,,,,
0.35,52,0.128,0.5003,0.6,0.0018,0.003589232,0.0012,,,,,,,,,,
0.38,93,0.124,0.5003,0.6,0.0018,0.003589232,0.0012,,,,,,,,,,
0.42,85,0.124,0.5003,0.6,0.0018,0.003589232,0.0012,,,,,,,,,,
0.33,69,0,0.5002,0.5625,0.0018,0.003588517,0.0014,,,,,,,,,,
0.59,32,0.13,0.5002,0.5625,0.0018,0.003588517,0.0014,,,,,,,,,,
0.27,90,0.008,0.5001,0.529411765,0.0018,0.003587801,0.0016,,,,,,,,,,
0.3,89,0.12,0.5001,0.529411765,0.0018,0.003587801,0.0016,,,,,,,,,,
0.35,83,0.13,0.5001,0.529411765,0.0018,0.003587801,0.0016,,,,,,,,,,
0.37,41,0.128,0.5001,0.529411765,0.0018,0.003587801,0.0016,,,,,,,,,,
0.25,50,0.124,0.5,0.5,0.0018,0.003587086,0.0018,,,,,,,,,,
0.43,30,0.122,0.4999,0.473684211,0.0018,0.003586372,0.002,,,,,,,,,,
0.33,50,0.066,0.4998,0.45,0.0018,0.003585657,0.0022,,,,,,,,,,
0.26,52,0.128,0.4997,0.428571429,0.0018,0.003584943,0.0024,,,,,,,,,,
0.29,57,0.13,0.4997,0.428571429,0.0018,0.003584943,0.0024,,,,,,,,,,
0.26,88,0.136,0.4996,0.409090909,0.0018,0.003584229,0.0026,,,,,,,,,,
0.29,53,0.134,0.4995,0.391304348,0.0018,0.003583516,0.0028,,,,,,,,,,
0.39,32,0,0.4993,0.36,0.0018,0.00358209,0.0032,,,,,,,,,,
0.62,6,0.122,0.4992,0.346153846,0.0018,0.003581377,0.0034,,,,,,,,,,
0.62,3,0.004,0.4991,0.333333333,0.0018,0.003580664,0.0036,,,,,,,,,,
0.47,8,0.124,0.4988,0.3,0.0018,0.003578529,0.0042,,,,,,,,,,
0.29,91,0,0.4984,0.264705882,0.0018,0.003575685,0.005,,,,,,,,,,
0.45,31,0.008,0.4981,0.243243243,0.0018,0.003573556,0.0056,,,,,,,,,,
0.45,17,0,0.498,0.236842105,0.0018,0.003572846,0.0058,,,,,,,,,,
0.24,95,0.12,0.4979,0.230769231,0.0018,0.003572137,0.006,,,,,,,,,,
0.43,26,0,0.4978,0.225,0.0018,0.003571429,0.0062,,,,,,,,,,
0.43,32,0.008,0.4973,0.2,0.0018,0.003567889,0.0072,,,,,,,,,,
0.28,63,0,0.497,0.1875,0.0018,0.003565769,0.0078,,,,,,,,,,
0.29,96,0,0.4968,0.18,0.0018,0.003564356,0.0082,,,,,,,,,,
0.49,6,0.126,0.4963,0.163636364,0.0018,0.003560831,0.0092,,,,,,,,,,
0.45,24,0.098,0.4954,0.140625,0.0018,0.003554502,0.011,,,,,,,,,,
0.32,40,0.124,0.4945,0.123287671,0.0018,0.003548196,0.0128,,,,,,,,,,
0.24,62,0.002,0.4941,0.116883117,0.0018,0.003545401,0.0136,,,,,,,,,,
0.53,6,0.13,0.4935,0.108433735,0.0018,0.003541216,0.0148,,,,,,,,,,
0.6,17,0,0.4934,0.107142857,0.0018,0.003540519,0.015,,,,,,,,,,
0.68,2,0,0.492,0.091836735,0.0018,0.003530796,0.0178,,,,,,,,,,
0.43,11,0.132,0.4908,0.081818182,0.0018,0.003522505,0.0202,,,,,,,,,,
0.53,22,0.004,0.4893,0.072,0.0018,0.003512195,0.0232,,,,,,,,,,
0.38,28,0.124,0.4671,0.025936599,0.0018,0.003366374,0.0676,,,,,,,,,,
0.26,47,0.006,0.4663,0.025352113,0.0018,0.003361345,0.0692,,,,,,,,,,
0.53,43,0.096,0.5008,1,0.0016,0.003194888,0,,,,,,,,,,
0.56,35,0.13,0.5008,1,0.0016,0.003194888,0,,,,,,,,,,
0.47,59,0.122,0.5006,0.8,0.0016,0.003193613,0.0004,,,,,,,,,,
0.61,100,0.128,0.5006,0.8,0.0016,0.003193613,0.0004,,,,,,,,,,
0.46,10,0.13,0.5005,0.727272727,0.0016,0.003192975,0.0006,,,,,,,,,,
0.46,24,0.132,0.5005,0.727272727,0.0016,0.003192975,0.0006,,,,,,,,,,
0.51,12,0.13,0.5004,0.666666667,0.0016,0.003192338,0.0008,,,,,,,,,,
0.32,70,0.004,0.5002,0.571428571,0.0016,0.003191065,0.0012,,,,,,,,,,
0.35,79,0.122,0.5002,0.571428571,0.0016,0.003191065,0.0012,,,,,,,,,,
0.24,87,0.12,0.5,0.5,0.0016,0.003189793,0.0016,,,,,,,,,,
0.26,84,0.12,0.5,0.5,0.0016,0.003189793,0.0016,,,,,,,,,,
0.31,41,0,0.5,0.5,0.0016,0.003189793,0.0016,,,,,,,,,,
0.31,47,0,0.5,0.5,0.0016,0.003189793,0.0016,,,,,,,,,,
0.31,77,0.122,0.5,0.5,0.0016,0.003189793,0.0016,,,,,,,,,,
0.51,74,0.122,0.5,0.5,0.0016,0.003189793,0.0016,,,,,,,,,,
0.23,92,0.004,0.4999,0.470588235,0.0016,0.003189157,0.0018,,,,,,,,,,
0.34,54,0.062,0.4999,0.470588235,0.0016,0.003189157,0.0018,,,,,,,,,,
0.24,99,0.002,0.4998,0.444444444,0.0016,0.003188521,0.002,,,,,,,,,,
0.29,39,0.004,0.4998,0.444444444,0.0016,0.003188521,0.002,,,,,,,,,,
0.45,23,0.124,0.4998,0.444444444,0.0016,0.003188521,0.002,,,,,,,,,,
0.32,74,0,0.4997,0.421052632,0.0016,0.003187886,0.0022,,,,,,,,,,
0.32,75,0.004,0.4996,0.4,0.0016,0.003187251,0.0024,,,,,,,,,,
0.27,61,0,0.4995,0.380952381,0.0016,0.003186616,0.0026,,,,,,,,,,
0.31,93,0.004,0.4995,0.380952381,0.0016,0.003186616,0.0026,,,,,,,,,,
0.44,36,0,0.4995,0.380952381,0.0016,0.003186616,0.0026,,,,,,,,,,
0.29,80,0.008,0.4994,0.363636364,0.0016,0.003185982,0.0028,,,,,,,,,,
0.29,45,0.002,0.4993,0.347826087,0.0016,0.003185347,0.003,,,,,,,,,,
0.49,25,0.122,0.4993,0.347826087,0.0016,0.003185347,0.003,,,,,,,,,,
0.26,58,0,0.4991,0.32,0.0016,0.00318408,0.0034,,,,,,,,,,
0.26,60,0.012,0.4991,0.32,0.0016,0.00318408,0.0034,,,,,,,,,,
0.29,93,0.128,0.4991,0.32,0.0016,0.00318408,0.0034,,,,,,,,,,
0.27,35,0,0.499,0.307692308,0.0016,0.003183446,0.0036,,,,,,,,,,
0.28,86,0,0.499,0.307692308,0.0016,0.003183446,0.0036,,,,,,,,,,
0.41,31,0.002,0.499,0.307692308,0.0016,0.003183446,0.0036,,,,,,,,,,
0.28,70,0,0.4989,0.296296296,0.0016,0.003182813,0.0038,,,,,,,,,,
0.62,4,0,0.4989,0.296296296,0.0016,0.003182813,0.0038,,,,,,,,,,
0.26,83,0.008,0.4986,0.266666667,0.0016,0.003180915,0.0044,,,,,,,,,,
0.45,26,0.13,0.4981,0.228571429,0.0016,0.003177756,0.0054,,,,,,,,,,
0.3,76,0.002,0.498,0.222222222,0.0016,0.003177125,0.0056,,,,,,,,,,
0.35,31,0,0.498,0.222222222,0.0016,0.003177125,0.0056,,,,,,,,,,
0.34,18,0.008,0.4977,0.205128205,0.0016,0.003175233,0.0062,,,,,,,,,,
0.27,64,0,0.4976,0.2,0.0016,0.003174603,0.0064,,,,,,,,,,
0.55,2,0.002,0.4976,0.2,0.0016,0.003174603,0.0064,,,,,,,,,,
0.37,29,0.122,0.4972,0.181818182,0.0016,0.003172086,0.0072,,,,,,,,,,
0.35,19,0.122,0.4964,0.153846154,0.0016,0.003167063,0.0088,,,,,,,,,,
0.27,60,0.008,0.4955,0.131147541,0.0016,0.003161431,0.0106,,,,,,,,,,
0.24,56,0,0.4929,0.091954023,0.0016,0.003145272,0.0158,,,,,,,,,,
0.36,25,0.002,0.4886,0.061538462,0.0016,0.003118908,0.0244,,,,,,,,,,
0.52,4,0.002,0.4885,0.061068702,0.0016,0.003118301,0.0246,,,,,,,,,,
0.36,32,0,0.4637,0.021108179,0.0016,0.002974531,0.0742,,,,,,,,,,
0.29,76,0,0.5007,1,0.0014,0.002796085,0,,,,,,,,,,
0.36,98,0.002,0.5007,1,0.0014,0.002796085,0,,,,,,,,,,
0.46,21,0,0.5007,1,0.0014,0.002796085,0,,,,,,,,,,
0.39,71,0.13,0.5006,0.875,0.0014,0.002795527,0.0002,,,,,,,,,,
0.42,88,0.122,0.5005,0.777777778,0.0014,0.002794969,0.0004,,,,,,,,,,
0.45,22,0.13,0.5005,0.777777778,0.0014,0.002794969,0.0004,,,,,,,,,,
0.54,19,0.01,0.5005,0.777777778,0.0014,0.002794969,0.0004,,,,,,,,,,
0.46,13,0.122,0.5004,0.7,0.0014,0.002794411,0.0006,,,,,,,,,,
0.58,18,0.13,0.5004,0.7,0.0014,0.002794411,0.0006,,,,,,,,,,
0.25,94,0,0.5003,0.636363636,0.0014,0.002793854,0.0008,,,,,,,,,,
0.4,18,0.008,0.5003,0.636363636,0.0014,0.002793854,0.0008,,,,,,,,,,
0.42,41,0,0.5003,0.636363636,0.0014,0.002793854,0.0008,,,,,,,,,,
0.5,43,0.128,0.5003,0.636363636,0.0014,0.002793854,0.0008,,,,,,,,,,
0.31,45,0.124,0.5002,0.583333333,0.0014,0.002793296,0.001,,,,,,,,,,
0.51,1,0.13,0.5002,0.583333333,0.0014,0.002793296,0.001,,,,,,,,,,
0.22,80,0.01,0.5001,0.538461538,0.0014,0.002792739,0.0012,,,,,,,,,,
0.26,93,0.098,0.5001,0.538461538,0.0014,0.002792739,0.0012,,,,,,,,,,
0.35,74,0.008,0.5001,0.538461538,0.0014,0.002792739,0.0012,,,,,,,,,,
0.4,30,0.122,0.5,0.5,0.0014,0.002792182,0.0014,,,,,,,,,,
0.57,17,0,0.5,0.5,0.0014,0.002792182,0.0014,,,,,,,,,,
0.29,59,0.124,0.4999,0.466666667,0.0014,0.002791625,0.0016,,,,,,,,,,
0.3,96,0,0.4999,0.466666667,0.0014,0.002791625,0.0016,,,,,,,,,,
0.36,86,0,0.4999,0.466666667,0.0014,0.002791625,0.0016,,,,,,,,,,
0.28,97,0.124,0.4998,0.4375,0.0014,0.002791069,0.0018,,,,,,,,,,
0.33,43,0.002,0.4998,0.4375,0.0014,0.002791069,0.0018,,,,,,,,,,
0.35,42,0,0.4997,0.411764706,0.0014,0.002790512,0.002,,,,,,,,,,
0.42,23,0.004,0.4996,0.388888889,0.0014,0.002789956,0.0022,,,,,,,,,,
0.29,66,0.01,0.4995,0.368421053,0.0014,0.0027894,0.0024,,,,,,,,,,
0.35,23,0.12,0.4995,0.368421053,0.0014,0.0027894,0.0024,,,,,,,,,,
0.51,59,0.122,0.4995,0.368421053,0.0014,0.0027894,0.0024,,,,,,,,,,
0.67,2,0,0.4995,0.368421053,0.0014,0.0027894,0.0024,,,,,,,,,,
0.33,71,0,0.4994,0.35,0.0014,0.002788845,0.0026,,,,,,,,,,
0.25,63,0,0.4993,0.333333333,0.0014,0.002788289,0.0028,,,,,,,,,,
0.23,48,0.124,0.4992,0.318181818,0.0014,0.002787734,0.003,,,,,,,,,,
0.28,49,0.002,0.499,0.291666667,0.0014,0.002786624,0.0034,,,,,,,,,,
0.62,2,0,0.4989,0.28,0.0014,0.00278607,0.0036,,,,,,,,,,
0.27,50,0.008,0.4988,0.269230769,0.0014,0.002785515,0.0038,,,,,,,,,,
0.28,82,0.12,0.4987,0.259259259,0.0014,0.002784961,0.004,,,,,,,,,,
0.27,62,0,0.4984,0.233333333,0.0014,0.0027833,0.0046,,,,,,,,,,
0.52,6,0,0.4984,0.233333333,0.0014,0.0027833,0.0046,,,,,,,,,,
0.27,47,0,0.498,0.205882353,0.0014,0.002781089,0.0054,,,,,,,,,,
0.24,66,0.122,0.4977,0.189189189,0.0014,0.002779432,0.006,,,,,,,,,,
0.53,3,0,0.497,0.159090909,0.0014,0.002775575,0.0074,,,,,,,,,,
0.44,6,0.122,0.4966,0.145833333,0.0014,0.002773376,0.0082,,,,,,,,,,
0.28,78,0.128,0.4961,0.132075472,0.0014,0.002770631,0.0092,,,,,,,,,,
0.35,67,0.004,0.4942,0.097222222,0.0014,0.002760252,0.013,,,,,,,,,,
0.35,95,0.134,0.4678,0.020833333,0.0014,0.002623688,0.0658,,,,,,,,,,
0.5,22,0.002,0.4674,0.020588235,0.0014,0.002621723,0.0666,,,,,,,,,,
0.36,55,0.002,0.467,0.020348837,0.0014,0.00261976,0.0674,,,,,,,,,,
0.31,39,0.01,0.5006,1,0.0012,0.002397123,0,,,,,,,,,,
0.37,94,0.128,0.5005,0.857142857,0.0012,0.002396645,0.0002,,,,,,,,,,
0.27,91,0,0.5004,0.75,0.0012,0.002396166,0.0004,,,,,,,,,,
0.39,38,0,0.5004,0.75,0.0012,0.002396166,0.0004,,,,,,,,,,
0.56,20,0,0.5004,0.75,0.0012,0.002396166,0.0004,,,,,,,,,,
0.32,97,0.122,0.5003,0.666666667,0.0012,0.002395688,0.0006,,,,,,,,,,
0.33,46,0.01,0.5003,0.666666667,0.0012,0.002395688,0.0006,,,,,,,,,,
0.35,24,0.01,0.5003,0.666666667,0.0012,0.002395688,0.0006,,,,,,,,,,
0.37,17,0.046,0.5003,0.666666667,0.0012,0.002395688,0.0006,,,,,,,,,,
0.42,44,0.128,0.5003,0.666666667,0.0012,0.002395688,0.0006,,,,,,,,,,
0.46,14,0,0.5003,0.666666667,0.0012,0.002395688,0.0006,,,,,,,,,,
0.31,49,0,0.5002,0.6,0.0012,0.00239521,0.0008,,,,,,,,,,
0.32,88,0,0.5002,0.6,0.0012,0.00239521,0.0008,,,,,,,,,,
0.33,57,0.012,0.5002,0.6,0.0012,0.00239521,0.0008,,,,,,,,,,
0.37,46,0.128,0.5002,0.6,0.0012,0.00239521,0.0008,,,,,,,,,,
0.37,84,0.122,0.5002,0.6,0.0012,0.00239521,0.0008,,,,,,,,,,
0.28,61,0,0.5001,0.545454545,0.0012,0.002394732,0.001,,,,,,,,,,
0.32,78,0.12,0.5001,0.545454545,0.0012,0.002394732,0.001,,,,,,,,,,
0.37,95,0.036,0.5001,0.545454545,0.0012,0.002394732,0.001,,,,,,,,,,
0.53,8,0.128,0.5001,0.545454545,0.0012,0.002394732,0.001,,,,,,,,,,
0.27,69,0.006,0.5,0.5,0.0012,0.002394254,0.0012,,,,,,,,,,
0.3,49,0,0.5,0.5,0.0012,0.002394254,0.0012,,,,,,,,,,
0.33,100,0,0.4999,0.461538462,0.0012,0.002393776,0.0014,,,,,,,,,,
0.44,58,0.002,0.4999,0.461538462,0.0012,0.002393776,0.0014,,,,,,,,,,
0.22,88,0.002,0.4998,0.428571429,0.0012,0.002393299,0.0016,,,,,,,,,,
