self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,,
0.29,48,0.0001,0.4921,0.198473282,0.0052,0.010134477,0.021,,,,,,,,,,
0.21,71,0.0008,0.4874,0.146067416,0.0052,0.010042487,0.0304,,,,,,,,,,
0.32,34,0,0.4665,0.06940874,0.0054,0.010020412,0.0724,,,,,,,,,,
0.39,48,0,0.5008,0.595238095,0.005,0.0099167,0.0034,,,,,,,,,,
0.53,14,0,0.5002,0.520833333,0.005,0.009904913,0.0046,,,,,,,,,,
0.22,95,0,0.5001,0.510204082,0.005,0.009902951,0.0048,,,,,,,,,,
0.27,69,0,0.5001,0.510204082,0.005,0.009902951,0.0048,,,,,,,,,,
0.46,32,0,0.5001,0.510204082,0.005,0.009902951,0.0048,,,,,,,,,,
0.38,61,0,0.5,0.5,0.005,0.00990099,0.005,,,,,,,,,,
0.37,13,0.0153,0.4994,0.446428571,0.005,0.009889241,0.0062,,,,,,,,,,
0.2,84,0,0.4989,0.409836066,0.005,0.00987947,0.0072,,,,,,,,,,
0.21,100,0.0039,0.4985,0.384615385,0.005,0.009871668,0.008,,,,,,,,,,
0.31,35,0,0.4985,0.384615385,0.005,0.009871668,0.008,,,,,,,,,,
0.27,80,0.0045,0.4981,0.362318841,0.005,0.009863878,0.0088,,,,,,,,,,
0.34,21,0.0001,0.4979,0.352112676,0.005,0.009859988,0.0092,,,,,,,,,,
0.3,87,0,0.4957,0.268817204,0.005,0.009817396,0.0136,,,,,,,,,,
0.35,16,0.0014,0.4951,0.252525253,0.005,0.009805844,0.0148,,,,,,,,,,
0.61,3,0,0.4947,0.242718447,0.005,0.009798158,0.0156,,,,,,,,,,
0.26,88,0,0.4944,0.235849057,0.005,0.009792401,0.0162,,,,,,,,,,
0.41,29,0,0.466,0.066326531,0.0052,0.009643917,0.0732,,,,,,,,,,
0.27,55,0.0002,0.4826,0.111607143,0.005,0.00957121,0.0398,,,,,,,,,,
0.16,68,0.0015,0.4593,0.05664488,0.0052,0.009525554,0.0866,,,,,,,,,,
0.35,40,0,0.5007,0.585365854,0.0048,0.00952192,0.0034,,,,,,,,,,
0.36,61,0,0.5006,0.571428571,0.0048,0.009520032,0.0036,,,,,,,,,,
0.43,43,0,0.5,0.5,0.0048,0.009508716,0.0048,,,,,,,,,,
0.22,90,0,0.4999,0.489795918,0.0048,0.009506833,0.005,,,,,,,,,,
0.22,88,0,0.4997,0.470588235,0.0048,0.009503069,0.0054,,,,,,,,,,
0.48,24,0,0.4996,0.461538462,0.0048,0.009501188,0.0056,,,,,,,,,,
0.25,37,0.0002,0.4995,0.452830189,0.0048,0.009499307,0.0058,,,,,,,,,,
0.32,40,0,0.4995,0.452830189,0.0048,0.009499307,0.0058,,,,,,,,,,
0.44,22,0,0.4991,0.421052632,0.0048,0.009491794,0.0066,,,,,,,,,,
0.36,10,0,0.4988,0.4,0.0048,0.009486166,0.0072,,,,,,,,,,
0.33,33,0.0095,0.4982,0.363636364,0.0048,0.009474931,0.0084,,,,,,,,,,
0.22,78,0,0.498,0.352941176,0.0048,0.009471192,0.0088,,,,,,,,,,
0.2,55,0,0.4964,0.285714286,0.0048,0.009441385,0.012,,,,,,,,,,
0.27,51,0.0046,0.4904,0.166666667,0.0048,0.00933126,0.024,,,,,,,,,,
0.4,12,0,0.4881,0.143712575,0.0048,0.009289723,0.0286,,,,,,,,,,
0.39,17,0.0102,0.486,0.127659574,0.0048,0.00925212,0.0328,,,,,,,,,,
0.45,38,0.0001,0.4604,0.056053812,0.005,0.00918105,0.0842,,,,,,,,,,
0.26,45,0,0.5005,0.56097561,0.0046,0.009125174,0.0036,,,,,,,,,,
0.22,86,0,0.5004,0.547619048,0.0046,0.009123364,0.0038,,,,,,,,,,
0.27,54,0,0.4998,0.479166667,0.0046,0.00911252,0.005,,,,,,,,,,
0.34,90,0,0.4998,0.479166667,0.0046,0.00911252,0.005,,,,,,,,,,
0.26,73,0.0014,0.4997,0.469387755,0.0046,0.009110715,0.0052,,,,,,,,,,
0.23,93,0,0.4995,0.450980392,0.0046,0.009107108,0.0056,,,,,,,,,,
0.43,6,0.0002,0.4993,0.433962264,0.0046,0.009103503,0.006,,,,,,,,,,
0.23,64,0.0003,0.4985,0.37704918,0.0046,0.009089113,0.0076,,,,,,,,,,
0.23,80,0,0.4982,0.359375,0.0046,0.009083728,0.0082,,,,,,,,,,
0.19,48,0.0001,0.4944,0.225490196,0.0046,0.009016072,0.0158,,,,,,,,,,
0.2,58,0.0017,0.4943,0.223300971,0.0046,0.009014305,0.016,,,,,,,,,,
0.33,10,0.0089,0.4941,0.219047619,0.0046,0.009010774,0.0164,,,,,,,,,,
0.25,38,0,0.4715,0.072072072,0.0048,0.009000563,0.0618,,,,,,,,,,
0.23,73,0.0014,0.4935,0.207207207,0.0046,0.009000196,0.0176,,,,,,,,,,
0.65,1,0.0096,0.4706,0.070175439,0.0048,0.008985399,0.0636,,,,,,,,,,
0.36,46,0,0.4674,0.064171123,0.0048,0.008931894,0.07,,,,,,,,,,
0.23,61,0,0.4891,0.148387097,0.0046,0.008923375,0.0264,,,,,,,,,,
0.18,61,0.0048,0.4889,0.146496815,0.0046,0.008919915,0.0268,,,,,,,,,,
0.33,7,0.001,0.4657,0.061381074,0.0048,0.008903728,0.0734,,,,,,,,,,
0.36,33,0.0002,0.4872,0.132183908,0.0046,0.008890607,0.0302,,,,,,,,,,
0.3,38,0.0034,0.4169,0.029445074,0.0052,0.008839028,0.1714,,,,,,,,,,
0.24,56,0.0015,0.4617,0.055684455,0.0048,0.008838151,0.0814,,,,,,,,,,
0.3,9,0.0005,0.4582,0.051502146,0.0048,0.008781559,0.0884,,,,,,,,,,
0.34,89,0,0.5006,0.578947368,0.0044,0.008733624,0.0032,,,,,,,,,,
0.61,7,0,0.5006,0.578947368,0.0044,0.008733624,0.0032,,,,,,,,,,
0.33,100,0,0.5005,0.564102564,0.0044,0.008731891,0.0034,,,,,,,,,,
0.24,68,0.0014,0.5004,0.55,0.0044,0.008730159,0.0036,,,,,,,,,,
0.29,76,0,0.5004,0.55,0.0044,0.008730159,0.0036,,,,,,,,,,
0.3,56,0,0.5003,0.536585366,0.0044,0.008728427,0.0038,,,,,,,,,,
0.4,53,0,0.5002,0.523809524,0.0044,0.008726696,0.004,,,,,,,,,,
0.35,17,0,0.4998,0.47826087,0.0044,0.008719778,0.0048,,,,,,,,,,
0.62,5,0,0.4997,0.468085106,0.0044,0.00871805,0.005,,,,,,,,,,
0.22,100,0,0.4991,0.41509434,0.0044,0.008707698,0.0062,,,,,,,,,,
0.26,75,0.0045,0.4989,0.4,0.0044,0.008704253,0.0066,,,,,,,,,,
0.39,6,0,0.4985,0.372881356,0.0044,0.008697371,0.0074,,,,,,,,,,
0.25,67,0,0.4976,0.323529412,0.0044,0.008681926,0.0092,,,,,,,,,,
0.27,43,0.0002,0.4966,0.282051282,0.0044,0.008664829,0.0112,,,,,,,,,,
0.16,55,0.0081,0.4965,0.278481013,0.0044,0.008663123,0.0114,,,,,,,,,,
0.3,17,0.0044,0.4946,0.224489796,0.0044,0.008630836,0.0152,,,,,,,,,,
0.17,78,0.0001,0.4933,0.198198198,0.0044,0.008608883,0.0178,,,,,,,,,,
0.43,26,0.0004,0.493,0.192982456,0.0044,0.008603833,0.0184,,,,,,,,,,
0.47,30,0.0001,0.4681,0.063013699,0.0046,0.008574091,0.0684,,,,,,,,,,
0.34,18,0,0.4901,0.153846154,0.0044,0.008555318,0.0242,,,,,,,,,,
0.22,74,0.0004,0.4651,0.058227848,0.0046,0.008526413,0.0744,,,,,,,,,,
0.35,12,0.0087,0.4871,0.12716763,0.0044,0.008505703,0.0302,,,,,,,,,,
0.48,31,0,0.5004,0.552631579,0.0042,0.008336642,0.0034,,,,,,,,,,
0.25,98,0,0.5002,0.525,0.0042,0.008333333,0.0038,,,,,,,,,,
0.22,55,0.0045,0.5001,0.512195122,0.0042,0.00833168,0.004,,,,,,,,,,
0.2,100,0.0015,0.4996,0.456521739,0.0042,0.008323424,0.005,,,,,,,,,,
0.24,44,0.0001,0.4992,0.42,0.0042,0.008316832,0.0058,,,,,,,,,,
0.28,36,0.0015,0.4992,0.42,0.0042,0.008316832,0.0058,,,,,,,,,,
0.37,26,0,0.4989,0.396226415,0.0042,0.008311894,0.0064,,,,,,,,,,
0.29,59,0,0.4976,0.318181818,0.0042,0.008290565,0.009,,,,,,,,,,
0.19,84,0.0026,0.4966,0.276315789,0.0042,0.008274232,0.011,,,,,,,,,,
0.18,89,0.0011,0.4953,0.235955056,0.0042,0.008253095,0.0136,,,,,,,,,,
0.3,74,0,0.4948,0.223404255,0.0042,0.008244994,0.0146,,,,,,,,,,
0.28,83,0,0.4675,0.059620596,0.0044,0.008195195,0.0694,,,,,,,,,,
0.42,11,0,0.4917,0.168,0.0042,0.008195122,0.0208,,,,,,,,,,
0.29,27,0,0.4669,0.058666667,0.0044,0.008186047,0.0706,,,,,,,,,,
0.46,18,0,0.501,0.666666667,0.004,0.007952286,0.002,,,,,,,,,,
0.59,10,0,0.5005,0.571428571,0.004,0.007944389,0.003,,,,,,,,,,
0.31,39,0,0.5004,0.555555556,0.004,0.007942812,0.0032,,,,,,,,,,
0.37,37,0,0.5004,0.555555556,0.004,0.007942812,0.0032,,,,,,,,,,
0.28,39,0,0.5001,0.512820513,0.004,0.007938083,0.0038,,,,,,,,,,
0.26,51,0,0.5,0.5,0.004,0.007936508,0.004,,,,,,,,,,
0.48,32,0,0.5,0.5,0.004,0.007936508,0.004,,,,,,,,,,
0.31,91,0,0.4999,0.487804878,0.004,0.007934934,0.0042,,,,,,,,,,
0.43,95,0,0.4999,0.487804878,0.004,0.007934934,0.0042,,,,,,,,,,
0.23,60,0,0.4996,0.454545455,0.004,0.007930214,0.0048,,,,,,,,,,
0.27,50,0,0.4994,0.434782609,0.004,0.007927071,0.0052,,,,,,,,,,
0.28,95,0,0.499,0.4,0.004,0.007920792,0.006,,,,,,,,,,
0.34,16,0.014,0.499,0.4,0.004,0.007920792,0.006,,,,,,,,,,
0.59,2,0,0.4989,0.392156863,0.004,0.007919224,0.0062,,,,,,,,,,
0.39,21,0,0.4976,0.3125,0.004,0.007898894,0.0088,,,,,,,,,,
0.37,33,0.0001,0.4975,0.307692308,0.004,0.007897335,0.009,,,,,,,,,,
0.22,84,0,0.497,0.285714286,0.004,0.007889546,0.01,,,,,,,,,,
0.23,78,0.0001,0.4969,0.281690141,0.004,0.007887991,0.0102,,,,,,,,,,
0.4,28,0.0014,0.4963,0.25974026,0.004,0.007878669,0.0114,,,,,,,,,,
0.14,99,0.0001,0.4952,0.227272727,0.004,0.007861635,0.0136,,,,,,,,,,
0.23,77,0,0.4938,0.196078431,0.004,0.007840063,0.0164,,,,,,,,,,
0.5,7,0,0.4926,0.175438596,0.004,0.007821666,0.0188,,,,,,,,,,
0.26,58,0.0001,0.4924,0.172413793,0.004,0.007818608,0.0192,,,,,,,,,,
0.54,2,0.0155,0.487,0.117647059,0.004,0.007736944,0.03,,,,,,,,,,
0.44,38,0,0.5005,0.575757576,0.0038,0.007550169,0.0028,,,,,,,,,,
0.45,28,0,0.5001,0.513513514,0.0038,0.007544173,0.0036,,,,,,,,,,
0.23,82,0.0047,0.5,0.5,0.0038,0.007542676,0.0038,,,,,,,,,,
0.24,87,0,0.5,0.5,0.0038,0.007542676,0.0038,,,,,,,,,,
0.28,91,0,0.4997,0.463414634,0.0038,0.007538187,0.0044,,,,,,,,,,
0.35,13,0,0.4996,0.452380952,0.0038,0.007536692,0.0046,,,,,,,,,,
0.41,49,0,0.4995,0.441860465,0.0038,0.007535197,0.0048,,,,,,,,,,
0.28,59,0,0.4991,0.404255319,0.0038,0.007529225,0.0056,,,,,,,,,,
0.25,74,0.0013,0.4987,0.37254902,0.0038,0.007523263,0.0064,,,,,,,,,,
0.26,90,0.0122,0.4987,0.37254902,0.0038,0.007523263,0.0064,,,,,,,,,,
0.34,54,0.004,0.4987,0.37254902,0.0038,0.007523263,0.0064,,,,,,,,,,
0.36,65,0,0.4987,0.37254902,0.0038,0.007523263,0.0064,,,,,,,,,,
0.28,90,0.0001,0.4986,0.365384615,0.0038,0.007521774,0.0066,,,,,,,,,,
0.3,84,0.0083,0.4963,0.253333333,0.0038,0.007487685,0.0112,,,,,,,,,,
0.17,56,0.0015,0.4945,0.204301075,0.0038,0.007461221,0.0148,,,,,,,,,,
0.32,22,0.0007,0.4945,0.204301075,0.0038,0.007461221,0.0148,,,,,,,,,,
0.38,19,0,0.4945,0.204301075,0.0038,0.007461221,0.0148,,,,,,,,,,
0.2,72,0.0014,0.494,0.193877551,0.0038,0.007453903,0.0158,,,,,,,,,,
0.2,80,0.0002,0.4673,0.054495913,0.004,0.007452953,0.0694,,,,,,,,,,
0.38,10,0,0.4929,0.174311927,0.0038,0.007437855,0.018,,,,,,,,,,
0.22,65,0.0001,0.4649,0.051150895,0.004,0.007419774,0.0742,,,,,,,,,,
0.29,49,0.0001,0.4648,0.051020408,0.004,0.007418398,0.0744,,,,,,,,,,
0.25,77,0.0001,0.4915,0.154471545,0.0038,0.007417529,0.0208,,,,,,,,,,
0.3,90,0.0014,0.5009,0.666666667,0.0036,0.007161329,0.0018,,,,,,,,,,
0.27,99,0,0.5006,0.6,0.0036,0.007157058,0.0024,,,,,,,,,,
0.4,68,0,0.5005,0.580645161,0.0036,0.007155635,0.0026,,,,,,,,,,
0.39,33,0,0.5003,0.545454545,0.0036,0.007152792,0.003,,,,,,,,,,
0.57,25,0,0.5002,0.529411765,0.0036,0.007151371,0.0032,,,,,,,,,,
0.38,27,0.0005,0.4995,0.43902439,0.0036,0.00714144,0.0046,,,,,,,,,,
0.35,78,0,0.4994,0.428571429,0.0036,0.007140024,0.0048,,,,,,,,,,
0.44,31,0,0.4994,0.428571429,0.0036,0.007140024,0.0048,,,,,,,,,,
0.33,69,0,0.4993,0.418604651,0.0036,0.007138608,0.005,,,,,,,,,,
0.39,39,0,0.4991,0.4,0.0036,0.007135778,0.0054,,,,,,,,,,
0.27,78,0,0.4988,0.375,0.0036,0.007131537,0.006,,,,,,,,,,
0.26,95,0.0014,0.4986,0.36,0.0036,0.007128713,0.0064,,,,,,,,,,
0.43,41,0,0.4986,0.36,0.0036,0.007128713,0.0064,,,,,,,,,,
0.16,85,0,0.4972,0.28125,0.0036,0.007109005,0.0092,,,,,,,,,,
0.23,67,0,0.4967,0.260869565,0.0036,0.007101993,0.0102,,,,,,,,,,
0.34,11,0.0046,0.4966,0.257142857,0.0036,0.007100592,0.0104,,,,,,,,,,
0.25,75,0.0015,0.4963,0.246575342,0.0036,0.007096393,0.011,,,,,,,,,,
0.42,32,0.0002,0.4962,0.243243243,0.0036,0.007094994,0.0112,,,,,,,,,,
0.48,5,0.0005,0.496,0.236842105,0.0036,0.007092199,0.0116,,,,,,,,,,
0.3,58,0.0012,0.4959,0.233766234,0.0036,0.007090802,0.0118,,,,,,,,,,
0.38,41,0,0.4939,0.18556701,0.0036,0.007062978,0.0158,,,,,,,,,,
0.22,83,0.001,0.4826,0.085714286,0.0036,0.006909789,0.0384,,,,,,,,,,
0.48,1,0.0002,0.4741,0.061016949,0.0036,0.006798867,0.0554,,,,,,,,,,
0.49,90,0,0.501,0.708333333,0.0034,0.006767516,0.0014,,,,,,,,,,
0.3,61,0,0.5006,0.607142857,0.0034,0.006762132,0.0022,,,,,,,,,,
0.4,26,0,0.5006,0.607142857,0.0034,0.006762132,0.0022,,,,,,,,,,
0.54,32,0,0.5005,0.586206897,0.0034,0.006760787,0.0024,,,,,,,,,,
0.31,83,0,0.5002,0.53125,0.0034,0.006756757,0.003,,,,,,,,,,
0.32,55,0,0.5002,0.53125,0.0034,0.006756757,0.003,,,,,,,,,,
0.55,33,0,0.5,0.5,0.0034,0.006754072,0.0034,,,,,,,,,,
0.28,69,0,0.4998,0.472222222,0.0034,0.00675139,0.0038,,,,,,,,,,
0.24,90,0,0.4991,0.395348837,0.0034,0.006742019,0.0052,,,,,,,,,,
0.26,49,0,0.4977,0.298245614,0.0034,0.006723354,0.008,,,,,,,,,,
0.28,84,0,0.4977,0.298245614,0.0034,0.006723354,0.008,,,,,,,,,,
0.22,82,0,0.468,0.050561798,0.0036,0.006721434,0.0676,,,,,,,,,,
0.29,89,0,0.4965,0.246376812,0.0034,0.006707437,0.0104,,,,,,,,,,
0.39,25,0.0002,0.4665,0.04851752,0.0036,0.006702662,0.0706,,,,,,,,,,
0.31,18,0.0002,0.4958,0.223684211,0.0034,0.006698188,0.0118,,,,,,,,,,
0.23,46,0,0.4654,0.047120419,0.0036,0.006688963,0.0728,,,,,,,,,,
0.38,36,0,0.4951,0.204819277,0.0034,0.006688963,0.0132,,,,,,,,,,
0.27,87,0,0.4947,0.195402299,0.0034,0.006683704,0.014,,,,,,,,,,
0.24,45,0.0037,0.4938,0.177083333,0.0034,0.0066719,0.0158,,,,,,,,,,
0.41,9,0.0002,0.4934,0.17,0.0034,0.006666667,0.0166,,,,,,,,,,
0.27,37,0.0052,0.493,0.163461538,0.0034,0.006661442,0.0174,,,,,,,,,,
0.18,76,0,0.4913,0.140495868,0.0034,0.006639328,0.0208,,,,,,,,,,
0.25,45,0.0003,0.4891,0.118881119,0.0034,0.006610927,0.0252,,,,,,,,,,
0.26,55,0,0.4874,0.10625,0.0034,0.006589147,0.0286,,,,,,,,,,
0.43,28,0,0.501,0.727272727,0.0032,0.006371963,0.0012,,,,,,,,,,
0.33,51,0,0.5006,0.615384615,0.0032,0.006366892,0.002,,,,,,,,,,
0.34,87,0,0.5004,0.571428571,0.0032,0.00636436,0.0024,,,,,,,,,,
0.35,39,0,0.5004,0.571428571,0.0032,0.00636436,0.0024,,,,,,,,,,
0.41,7,0,0.5004,0.571428571,0.0032,0.00636436,0.0024,,,,,,,,,,
0.45,33,0,0.5004,0.571428571,0.0032,0.00636436,0.0024,,,,,,,,,,
0.47,20,0,0.5002,0.533333333,0.0032,0.006361829,0.0028,,,,,,,,,,
0.34,61,0,0.4999,0.484848485,0.0032,0.006358037,0.0034,,,,,,,,,,
0.42,65,0,0.4999,0.484848485,0.0032,0.006358037,0.0034,,,,,,,,,,
0.49,26,0,0.4998,0.470588235,0.0032,0.006356774,0.0036,,,,,,,,,,
0.28,65,0.0014,0.4995,0.432432432,0.0032,0.006352988,0.0042,,,,,,,,,,
0.45,15,0,0.4994,0.421052632,0.0032,0.006351727,0.0044,,,,,,,,,,
0.31,60,0.0014,0.4981,0.31372549,0.0032,0.006335379,0.007,,,,,,,,,,
0.34,24,0,0.4979,0.301886792,0.0032,0.006332872,0.0074,,,,,,,,,,
0.37,11,0,0.4964,0.235294118,0.0032,0.006314128,0.0104,,,,,,,,,,
0.33,34,0.0015,0.4958,0.216216216,0.0032,0.006306661,0.0116,,,,,,,,,,
0.16,90,0.0005,0.4946,0.186046512,0.0032,0.006291781,0.014,,,,,,,,,,
0.23,62,0,0.4945,0.183908046,0.0032,0.006290545,0.0142,,,,,,,,,,
0.5,25,0,0.493,0.156862745,0.0032,0.00627205,0.0172,,,,,,,,,,
0.36,38,0,0.4912,0.133333333,0.0032,0.00625,0.0208,,,,,,,,,,
0.28,64,0,0.4907,0.128,0.0032,0.006243902,0.0218,,,,,,,,,,
0.26,63,0.0001,0.4878,0.103896104,0.0032,0.00620877,0.0276,,,,,,,,,,
0.42,27,0.0014,0.4738,0.054421769,0.0032,0.006044579,0.0556,,,,,,,,,,
0.27,86,0,0.5006,0.625,0.003,0.005971338,0.0018,,,,,,,,,,
0.29,45,0,0.5005,0.6,0.003,0.005970149,0.002,,,,,,,,,,
0.42,48,0,0.5005,0.6,0.003,0.005970149,0.002,,,,,,,,,,
0.57,21,0,0.5004,0.576923077,0.003,0.005968961,0.0022,,,,,,,,,,
0.36,94,0,0.5003,0.555555556,0.003,0.005967774,0.0024,,,,,,,,,,
0.26,54,0,0.5,0.5,0.003,0.005964215,0.003,,,,,,,,,,
0.41,42,0,0.5,0.5,0.003,0.005964215,0.003,,,,,,,,,,
0.25,95,0,0.4999,0.483870968,0.003,0.005963029,0.0032,,,,,,,,,,
0.56,13,0,0.4999,0.483870968,0.003,0.005963029,0.0032,,,,,,,,,,
0.32,96,0,0.4998,0.46875,0.003,0.005961844,0.0034,,,,,,,,,,
0.34,40,0,0.4998,0.46875,0.003,0.005961844,0.0034,,,,,,,,,,
0.32,65,0,0.4997,0.454545455,0.003,0.00596066,0.0036,,,,,,,,,,
0.38,60,0,0.499,0.375,0.003,0.005952381,0.005,,,,,,,,,,
0.29,83,0.0001,0.4983,0.319148936,0.003,0.005944125,0.0064,,,,,,,,,,
0.21,95,0.0014,0.4976,0.277777778,0.003,0.005935892,0.0078,,,,,,,,,,
0.24,100,0,0.4975,0.272727273,0.003,0.005934718,0.008,,,,,,,,,,
0.28,62,0,0.4968,0.241935484,0.003,0.005926511,0.0094,,,,,,,,,,
0.31,53,0.0003,0.4968,0.241935484,0.003,0.005926511,0.0094,,,,,,,,,,
0.39,31,0,0.4962,0.220588235,0.003,0.005919495,0.0106,,,,,,,,,,
0.25,100,0,0.4957,0.205479452,0.003,0.005913661,0.0116,,,,,,,,,,
0.3,79,0.0006,0.4957,0.205479452,0.003,0.005913661,0.0116,,,,,,,,,,
0.58,4,0.0003,0.4956,0.202702703,0.003,0.005912495,0.0118,,,,,,,,,,
0.35,30,0.0007,0.4949,0.185185185,0.003,0.00590435,0.0132,,,,,,,,,,
0.38,8,0.0015,0.4941,0.168539326,0.003,0.005895068,0.0148,,,,,,,,,,
0.25,59,0.0003,0.494,0.166666667,0.003,0.00589391,0.015,,,,,,,,,,
0.25,54,0.0001,0.4933,0.154639175,0.003,0.005885815,0.0164,,,,,,,,,,
0.52,3,0.0088,0.4926,0.144230769,0.003,0.005877743,0.0178,,,,,,,,,,
0.32,28,0.0001,0.4873,0.095541401,0.003,0.005817336,0.0284,,,,,,,,,,
0.33,73,0,0.5009,0.736842105,0.0028,0.005578801,0.001,,,,,,,,,,
0.35,63,0,0.5007,0.666666667,0.0028,0.005576578,0.0014,,,,,,,,,,
0.56,16,0,0.5006,0.636363636,0.0028,0.005575468,0.0016,,,,,,,,,,
0.43,81,0,0.5005,0.608695652,0.0028,0.005574358,0.0018,,,,,,,,,,
0.31,86,0,0.5001,0.518518519,0.0028,0.005569922,0.0026,,,,,,,,,,
0.33,26,0,0.5001,0.518518519,0.0028,0.005569922,0.0026,,,,,,,,,,
0.39,88,0,0.5001,0.518518519,0.0028,0.005569922,0.0026,,,,,,,,,,
0.25,92,0,0.4999,0.482758621,0.0028,0.005567707,0.003,,,,,,,,,,
0.3,51,0,0.4998,0.466666667,0.0028,0.0055666,0.0032,,,,,,,,,,
0.29,79,0,0.4997,0.451612903,0.0028,0.005565494,0.0034,,,,,,,,,,
0.37,40,0,0.4997,0.451612903,0.0028,0.005565494,0.0034,,,,,,,,,,
0.3,37,0,0.4996,0.4375,0.0028,0.005564388,0.0036,,,,,,,,,,
0.33,38,0,0.4996,0.4375,0.0028,0.005564388,0.0036,,,,,,,,,,
0.2,90,0,0.4995,0.424242424,0.0028,0.005563282,0.0038,,,,,,,,,,
0.42,20,0.0014,0.4993,0.4,0.0028,0.005561072,0.0042,,,,,,,,,,
0.26,74,0.0001,0.4992,0.388888889,0.0028,0.005559968,0.0044,,,,,,,,,,
0.24,98,0.001,0.4991,0.378378378,0.0028,0.005558864,0.0046,,,,,,,,,,
0.32,90,0.005,0.4989,0.358974359,0.0028,0.005556658,0.005,,,,,,,,,,
0.31,89,0,0.4988,0.35,0.0028,0.005555556,0.0052,,,,,,,,,,
0.32,73,0,0.4986,0.333333333,0.0028,0.005553352,0.0056,,,,,,,,,,
0.36,31,0.0018,0.498,0.291666667,0.0028,0.005546751,0.0068,,,,,,,,,,
0.24,63,0,0.4979,0.285714286,0.0028,0.005545653,0.007,,,,,,,,,,
0.2,86,0.0016,0.4978,0.28,0.0028,0.005544554,0.0072,,,,,,,,,,
0.21,94,0.0091,0.4978,0.28,0.0028,0.005544554,0.0072,,,,,,,,,,
0.43,18,0,0.4976,0.269230769,0.0028,0.005542359,0.0076,,,,,,,,,,
0.35,28,0.0001,0.496,0.205882353,0.0028,0.005524862,0.0108,,,,,,,,,,
0.57,1,0.0115,0.4923,0.133333333,0.0028,0.005484819,0.0182,,,,,,,,,,
0.35,21,0,0.492,0.12962963,0.0028,0.005481597,0.0188,,,,,,,,,,
0.48,27,0,0.4917,0.126126126,0.0028,0.00547838,0.0194,,,,,,,,,,
0.39,30,0.0003,0.4914,0.122807018,0.0028,0.005475166,0.02,,,,,,,,,,
0.46,16,0,0.4785,0.057613169,0.0028,0.005340454,0.0458,,,,,,,,,,
0.34,55,0,0.5007,0.684210526,0.0026,0.005180315,0.0012,,,,,,,,,,
0.29,66,0,0.5006,0.65,0.0026,0.005179283,0.0014,,,,,,,,,,
0.41,72,0,0.5006,0.65,0.0026,0.005179283,0.0014,,,,,,,,,,
0.27,65,0,0.5005,0.619047619,0.0026,0.005178251,0.0016,,,,,,,,,,
0.41,24,0,0.5005,0.619047619,0.0026,0.005178251,0.0016,,,,,,,,,,
0.3,57,0,0.5004,0.590909091,0.0026,0.00517722,0.0018,,,,,,,,,,
0.48,34,0,0.5003,0.565217391,0.0026,0.00517619,0.002,,,,,,,,,,
0.29,77,0.0002,0.5001,0.52,0.0026,0.005174129,0.0024,,,,,,,,,,
0.42,31,0,0.5001,0.52,0.0026,0.005174129,0.0024,,,,,,,,,,
0.41,11,0.0045,0.5,0.5,0.0026,0.0051731,0.0026,,,,,,,,,,
0.44,37,0,0.4998,0.464285714,0.0026,0.005171042,0.003,,,,,,,,,,
0.45,13,0,0.4997,0.448275862,0.0026,0.005170014,0.0032,,,,,,,,,,
0.29,80,0,0.4995,0.419354839,0.0026,0.005167959,0.0036,,,,,,,,,,
0.31,74,0,0.4995,0.419354839,0.0026,0.005167959,0.0036,,,,,,,,,,
0.36,40,0,0.4995,0.419354839,0.0026,0.005167959,0.0036,,,,,,,,,,
0.39,45,0,0.4995,0.419354839,0.0026,0.005167959,0.0036,,,,,,,,,,
0.36,8,0,0.4994,0.40625,0.0026,0.005166932,0.0038,,,,,,,,,,
0.3,59,0,0.4992,0.382352941,0.0026,0.005164879,0.0042,,,,,,,,,,
0.25,86,0,0.499,0.361111111,0.0026,0.005162828,0.0046,,,,,,,,,,
0.44,20,0.0047,0.499,0.361111111,0.0026,0.005162828,0.0046,,,,,,,,,,
0.31,71,0,0.4988,0.342105263,0.0026,0.005160778,0.005,,,,,,,,,,
0.32,77,0,0.4988,0.342105263,0.0026,0.005160778,0.005,,,,,,,,,,
0.46,30,0,0.4978,0.270833333,0.0026,0.005150555,0.007,,,,,,,,,,
0.32,46,0,0.4977,0.265306122,0.0026,0.005149535,0.0072,,,,,,,,,,
0.43,30,0,0.4973,0.245283019,0.0026,0.005145458,0.008,,,,,,,,,,
0.24,78,0,0.4956,0.185714286,0.0026,0.005128205,0.0114,,,,,,,,,,
0.48,3,0,0.4947,0.164556962,0.0026,0.005119118,0.0132,,,,,,,,,,
0.22,98,0,0.4943,0.156626506,0.0026,0.00511509,0.014,,,,,,,,,,
0.25,61,0.0001,0.4915,0.117117117,0.0026,0.005087067,0.0196,,,,,,,,,,
0.38,30,0.0001,0.4906,0.108333333,0.0026,0.005078125,0.0214,,,,,,,,,,
0.43,13,0,0.4895,0.099236641,0.0026,0.005067238,0.0236,,,,,,,,,,
0.4,19,0,0.4676,0.037142857,0.0026,0.004859813,0.0674,,,,,,,,,,
0.37,32,0,0.4659,0.035422343,0.0026,0.00484442,0.0708,,,,,,,,,,
0.31,27,0,0.4213,0.017177914,0.0028,0.004815133,0.1602,,,,,,,,,,
