threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.57,0.45767197,0.8105,0.916331456,0.6834,0.78290755,0.0624
3.58,0.45502645,0.8102,0.916487648,0.6826,0.782439248,0.0622
3.59,0.45502645,0.8098,0.91662184,0.6816,0.781830695,0.062
3.6,0.45502645,0.8097,0.916599408,0.6814,0.781690949,0.062
3.61,0.45502645,0.8093,0.916734034,0.6804,0.781081391,0.0618
3.62,0.45502645,0.809,0.916666667,0.6798,0.780661461,0.0618
3.63,0.45502645,0.8087,0.917049446,0.6788,0.780140214,0.0614
3.64,0.45502645,0.8085,0.917004596,0.6784,0.779859754,0.0614
3.65,0.45238096,0.808,0.917118093,0.6772,0.779107225,0.0612
3.66,0.44973546,0.8076,0.917254476,0.6762,0.778494128,0.061
3.67,0.44973546,0.8074,0.917890158,0.6752,0.778059461,0.0604
3.68,0.44444445,0.8072,0.918300654,0.6744,0.777675277,0.06
3.69,0.44444445,0.8061,0.918283684,0.672,0.77607114,0.0598
3.7,0.44444445,0.8051,0.918059742,0.67,0.77465603,0.0598
3.71,0.44179896,0.8043,0.917879703,0.6684,0.773521583,0.0598
3.72,0.43915343,0.8041,0.918064339,0.6678,0.773185134,0.0596
3.73,0.43915343,0.8031,0.917838434,0.6658,0.771763069,0.0596
3.74,0.43915343,0.8026,0.917725014,0.6648,0.7710508,0.0596
3.75,0.43915343,0.8022,0.917634052,0.664,0.77048039,0.0596
3.76,0.43915343,0.8011,0.917614424,0.6616,0.768855317,0.0594
3.77,0.43915343,0.8009,0.918497914,0.6604,0.768353694,0.0586
3.78,0.43915343,0.8006,0.918896321,0.6594,0.767815557,0.0582
3.79,0.43650794,0.8,0.919228619,0.6578,0.766845419,0.0578
3.8,0.43650794,0.7998,0.919652856,0.657,0.766448903,0.0574
3.81,0.42857143,0.7992,0.919753086,0.6556,0.765530126,0.0572
3.82,0.42328042,0.7979,0.919695689,0.6528,0.763598082,0.057
3.83,0.41798943,0.7975,0.919605078,0.652,0.76301931,0.057
3.84,0.41798943,0.7969,0.919943423,0.6504,0.762038664,0.0566
3.85,0.41798943,0.7961,0.920716113,0.648,0.760652659,0.0558
3.86,0.41798943,0.7952,0.920752566,0.646,0.759285378,0.0556
3.87,0.41798943,0.7949,0.921165381,0.645,0.758734267,0.0552
3.88,0.41269842,0.7943,0.921995985,0.643,0.757629315,0.0544
3.89,0.4074074,0.7936,0.922324511,0.6412,0.75648891,0.054
3.9,0.4047619,0.7929,0.92289922,0.6392,0.755287723,0.0534
3.91,0.4021164,0.7926,0.923812283,0.6378,0.754614292,0.0526
3.92,0.4021164,0.7921,0.924194017,0.6364,0.753760512,0.0522
3.93,0.39417988,0.7914,0.924039581,0.635,0.752726411,0.0522
3.94,0.3915344,0.7907,0.92462752,0.633,0.751513712,0.0516
3.95,0.3888889,0.7905,0.92557867,0.6318,0.750980625,0.0508
3.96,0.38359788,0.79,0.926219871,0.6302,0.75005951,0.0502
3.97,0.3809524,0.7889,0.926231927,0.6278,0.748360949,0.05
3.98,0.37830687,0.7883,0.926858158,0.626,0.747284231,0.0494
3.99,0.37830687,0.7876,0.926706231,0.6246,0.746236559,0.0494
4,0.37566137,0.7874,0.927678571,0.6234,0.74569378,0.0486
