threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
2.39,0.90909094,0.8269,0.882518137,0.7542,0.81332902,0.1004
0.01,1,0.7753,0.695664534,0.9788,0.813294558,0.4282
0.02,1,0.7754,0.695930563,0.9782,0.813269039,0.4274
2.42,0.8636364,0.8272,0.885122411,0.752,0.813148789,0.0976
2.44,0.8636364,0.8276,0.887784091,0.75,0.813096271,0.0948
2.41,0.8863636,0.827,0.884344147,0.7524,0.813053815,0.0984
2.49,0.8636364,0.8281,0.891247317,0.7474,0.813009899,0.0912
2.5,0.8636364,0.8282,0.892021022,0.7468,0.812976268,0.0904
2.4,0.8863636,0.8266,0.882973734,0.753,0.812823834,0.0998
2.47,0.8636364,0.8276,0.889443652,0.7482,0.812730828,0.093
2.51,0.8636364,0.8281,0.892558028,0.746,0.812724698,0.0898
2.46,0.8636364,0.8275,0.88904728,0.7484,0.812683245,0.0934
2.45,0.8636364,0.8273,0.887888125,0.7492,0.812669487,0.0946
2.48,0.8636364,0.8276,0.889814374,0.7478,0.812649424,0.0926
2.52,0.8636364,0.8281,0.893122454,0.7454,0.812602202,0.0892
0,1,0.7742,0.694523269,0.979,0.812583001,0.4306
2.53,0.8636364,0.8281,0.893877551,0.7446,0.812438625,0.0884
2.54,0.8636364,0.828,0.894610202,0.7436,0.812145042,0.0876
2.55,0.84090906,0.8279,0.895155459,0.7428,0.81189201,0.087
2.56,0.84090906,0.8277,0.895486363,0.742,0.81154982,0.0866
2.58,0.84090906,0.8277,0.896635197,0.7408,0.811302157,0.0854
2.57,0.84090906,0.8275,0.895818226,0.7412,0.81120718,0.0862
2.59,0.84090906,0.8274,0.897137312,0.7396,0.810787108,0.0848
2.6,0.84090906,0.8273,0.897498178,0.739,0.810573654,0.0844
2.61,0.84090906,0.8271,0.898416565,0.7376,0.810104338,0.0834
2.62,0.84090906,0.8269,0.898367049,0.7372,0.809842909,0.0834
2.63,0.84090906,0.8268,0.898731088,0.7366,0.80962849,0.083
2.64,0.84090906,0.8266,0.89946184,0.7354,0.809198944,0.0822
2.65,0.84090906,0.8265,0.900220642,0.7344,0.808899659,0.0814
2.66,0.84090906,0.8261,0.900122699,0.7336,0.808374656,0.0814
2.67,0.84090906,0.8257,0.900221185,0.7326,0.807806814,0.0812
2.68,0.84090906,0.8255,0.900369004,0.732,0.807501379,0.081
2.69,0.84090906,0.8252,0.900492611,0.7312,0.807064018,0.0808
2.7,0.84090906,0.825,0.900838678,0.7304,0.806715264,0.0804
2.71,0.84090906,0.8243,0.900865266,0.7288,0.805749033,0.0802
2.72,0.84090906,0.8242,0.901237624,0.7282,0.805530973,0.0798
2.73,0.84090906,0.824,0.901387512,0.7276,0.80522355,0.0796
2.74,0.8181818,0.8239,0.90176135,0.727,0.805004983,0.0792
2.75,0.8181818,0.8236,0.901688183,0.7264,0.804607887,0.0792
2.76,0.8181818,0.8235,0.901863354,0.726,0.804432133,0.079
2.77,0.8181818,0.8233,0.902014424,0.7254,0.804123711,0.0788
2.78,0.8181818,0.8233,0.902414737,0.725,0.804036819,0.0784
2.79,0.8181818,0.8229,0.902518075,0.724,0.803462435,0.0782
2.8,0.8181818,0.8226,0.903048476,0.7228,0.802932682,0.0776
2.81,0.8181818,0.8222,0.903153153,0.7218,0.802356603,0.0774
2.83,0.8181818,0.822,0.903913698,0.7206,0.801914089,0.0766
2.82,0.8181818,0.8219,0.903282385,0.721,0.801913024,0.0772
2.84,0.79545456,0.8218,0.904068307,0.72,0.801603206,0.0764
2.85,0.79545456,0.8216,0.904223228,0.7194,0.801292047,0.0762
2.86,0.79545456,0.8215,0.904199145,0.7192,0.801158516,0.0762
2.87,0.79545456,0.8213,0.904150943,0.7188,0.800891365,0.0762
2.88,0.79545456,0.8209,0.904257999,0.7178,0.800312186,0.076
2.89,0.79545456,0.8201,0.904677623,0.7156,0.799106644,0.0754
2.9,0.79545456,0.82,0.9048583,0.7152,0.798927614,0.0752
2.91,0.79545456,0.8199,0.90503925,0.7148,0.798748464,0.075
2.92,0.79545456,0.8199,0.905655592,0.7142,0.798613441,0.0744
2.93,0.79545456,0.8197,0.905607714,0.7138,0.798344704,0.0744
2.94,0.79545456,0.8192,0.905487805,0.7128,0.797672337,0.0744
2.95,0.79545456,0.8182,0.905453619,0.7106,0.796279695,0.0742
2.96,0.79545456,0.8179,0.906210069,0.7092,0.795691686,0.0734
2.97,0.79545456,0.8169,0.905969767,0.7072,0.794338987,0.0734
2.98,0.79545456,0.8171,0.907269458,0.7064,0.794332621,0.0722
2.99,0.79545456,0.8164,0.907521896,0.7046,0.7932898,0.0718
3,0.79545456,0.8161,0.907660562,0.7038,0.792835417,0.0716
3,0.79545456,0.8161,0.907660562,0.7038,0.792835417,0.0716
3.01,0.75,0.8157,0.907565195,0.703,0.792291221,0.0716
3.02,0.75,0.8155,0.907938971,0.7022,0.791925116,0.0712
3.03,0.72727275,0.8148,0.908195021,0.7004,0.790876242,0.0708
3.04,0.72727275,0.8141,0.908028059,0.699,0.789919765,0.0708
3.05,0.72727275,0.8134,0.908072917,0.6974,0.788914027,0.0706
3.06,0.72727275,0.8129,0.908165927,0.6962,0.788180686,0.0704
3.07,0.72727275,0.8126,0.908093995,0.6956,0.787768969,0.0704
3.08,0.72727275,0.8116,0.907853403,0.6936,0.786394558,0.0704
3.09,0.70454544,0.8113,0.907994758,0.6928,0.785933069,0.0702
3.1,0.70454544,0.8109,0.908112365,0.6918,0.785333182,0.07
3.11,0.6818182,0.8107,0.908708235,0.6908,0.784910806,0.0694
3.12,0.6818182,0.8106,0.908899421,0.6904,0.784723801,0.0692
3.13,0.6363636,0.8101,0.90877933,0.6894,0.784032753,0.0692
3.14,0.6363636,0.809,0.908514014,0.6872,0.782509679,0.0692
3.15,0.6363636,0.8085,0.908825868,0.6858,0.781716631,0.0688
3.16,0.6136364,0.8083,0.909864398,0.6844,0.781189362,0.0678
3.17,0.59090906,0.8076,0.909696324,0.683,0.780214759,0.0678
3.18,0.59090906,0.807,0.909551761,0.6818,0.779378144,0.0678
3.19,0.5681818,0.8068,0.909941208,0.681,0.778997941,0.0674
3.2,0.5681818,0.8062,0.910455764,0.6792,0.778006873,0.0668
3.21,0.5681818,0.8057,0.911218725,0.6774,0.777102214,0.066
3.22,0.5681818,0.8054,0.911147011,0.6768,0.776681203,0.066
3.23,0.54545456,0.8049,0.911027231,0.6758,0.775978872,0.066
3.24,0.52272725,0.8037,0.911406123,0.6728,0.774134162,0.0654
3.25,0.5,0.8033,0.912204403,0.6712,0.773360986,0.0646
3.26,0.45454547,0.8021,0.911917098,0.6688,0.771662628,0.0646
3.27,0.4318182,0.8013,0.911724515,0.6672,0.770527775,0.0646
3.28,0.4318182,0.8009,0.912304741,0.6658,0.769799977,0.064
3.29,0.4318182,0.8008,0.912959912,0.665,0.769497801,0.0634
3.3,0.4318182,0.8006,0.913366337,0.6642,0.769106068,0.063
3.31,0.4090909,0.8,0.913678985,0.6626,0.768142824,0.0626
3.32,0.4090909,0.8,0.914593698,0.6618,0.767927593,0.0618
3.33,0.4090909,0.7993,0.9146578,0.6602,0.766871878,0.0616
3.34,0.4090909,0.799,0.915047196,0.6592,0.766333411,0.0612
3.35,0.38636363,0.7981,0.91529674,0.657,0.76493189,0.0608
3.36,0.38636363,0.7977,0.915433994,0.656,0.764301526,0.0606
3.37,0.38636363,0.7972,0.915780638,0.6546,0.763470959,0.0602
3.38,0.38636363,0.7971,0.915989919,0.6542,0.763271497,0.06
3.39,0.38636363,0.7965,0.916081953,0.6528,0.762349644,0.0598
3.4,0.36363637,0.7961,0.915987637,0.652,0.761771235,0.0598
3.41,0.36363637,0.7956,0.916103604,0.6508,0.760991581,0.0596
3.42,0.36363637,0.7952,0.916478555,0.6496,0.760299625,0.0592
3.43,0.3409091,0.7949,0.916407794,0.649,0.759864185,0.0592
3.44,0.3409091,0.7947,0.916360554,0.6486,0.759573721,0.0592
3.45,0.3409091,0.7944,0.916525184,0.6478,0.759081322,0.059
3.46,0.3181818,0.7932,0.916477273,0.6452,0.757276995,0.0588
3.47,0.3181818,0.7927,0.917308241,0.6434,0.756318326,0.058
3.48,0.3181818,0.7917,0.917310443,0.6412,0.754796939,0.0578
3.49,0.3181818,0.7915,0.917981073,0.6402,0.754330152,0.0572
3.5,0.3181818,0.7905,0.917745183,0.6382,0.752860682,0.0572
3.51,0.3181818,0.7901,0.917891098,0.6372,0.752213434,0.057
3.52,0.3181818,0.7894,0.917725173,0.6358,0.751181474,0.057
3.53,0.3181818,0.7883,0.917705013,0.6334,0.749497101,0.0568
3.54,0.29545453,0.7875,0.917999418,0.6314,0.748192914,0.0564
3.55,0.29545453,0.7862,0.918176505,0.6284,0.746141059,0.056
3.56,0.29545453,0.7856,0.918032787,0.6272,0.745247148,0.056
3.57,0.29545453,0.7848,0.918085731,0.6254,0.743992386,0.0558
3.58,0.29545453,0.7848,0.918577307,0.625,0.743870507,0.0554
3.59,0.29545453,0.7844,0.919221698,0.6236,0.743088656,0.0548
3.6,0.29545453,0.7832,0.918934911,0.6212,0.741288783,0.0548
3.61,0.29545453,0.7821,0.918670229,0.619,0.739634365,0.0548
3.62,0.27272728,0.7816,0.919047619,0.6176,0.738755981,0.0544
3.63,0.27272728,0.7805,0.918781726,0.6154,0.737094263,0.0544
3.64,0.27272728,0.7801,0.918935088,0.6144,0.736425746,0.0542
3.65,0.25,0.779,0.918918919,0.612,0.734693878,0.054
3.66,0.25,0.778,0.918674699,0.61,0.733173077,0.054
3.67,0.25,0.7777,0.91910655,0.609,0.732587514,0.0536
3.68,0.25,0.7772,0.919745609,0.6074,0.731630932,0.053
3.69,0.25,0.7769,0.919927207,0.6066,0.731107629,0.0528
3.7,0.25,0.7757,0.919890344,0.604,0.729204395,0.0526
3.71,0.25,0.7747,0.92015907,0.6016,0.727536582,0.0522
