threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.03,0.9143279,0.7697,0.690978615,0.9758,0.809053976,0.4364
0.08,0.9143279,0.7699,0.691445595,0.9748,0.809029795,0.435
0.09,0.9143279,0.7699,0.691445595,0.9748,0.809029795,0.435
0.04,0.9143279,0.7697,0.691032724,0.9756,0.809022307,0.4362
0.01,0.9143279,0.7695,0.690728946,0.976,0.808951513,0.437
0.02,0.9143279,0.7695,0.690728946,0.976,0.808951513,0.437
2.54,0.8995569,0.8201,0.862514156,0.7616,0.808921933,0.1214
2.53,0.8995569,0.8199,0.861468927,0.7624,0.808912467,0.1226
0,0.9143279,0.7694,0.690631192,0.976,0.808884469,0.4372
2.55,0.8995569,0.8197,0.86337804,0.7596,0.808171082,0.1202
2.56,0.8995569,0.8194,0.864611872,0.7574,0.807462687,0.1186
2.57,0.8995569,0.8191,0.865688746,0.7554,0.806792695,0.1172
2.61,0.89807975,0.8192,0.868761553,0.752,0.806174957,0.1136
2.58,0.8995569,0.8187,0.866069377,0.754,0.806158452,0.1166
2.62,0.89512557,0.8194,0.870190079,0.7508,0.806098347,0.112
2.68,0.8921713,0.8204,0.876409774,0.746,0.805963699,0.1052
2.6,0.8995569,0.8188,0.867450438,0.7526,0.805954166,0.115
2.59,0.8995569,0.8186,0.866375345,0.7534,0.805947796,0.1162
2.7,0.8921713,0.8204,0.877296279,0.745,0.805753839,0.1042
2.66,0.8921713,0.8198,0.874122602,0.7472,0.805693336,0.1076
2.69,0.8921713,0.8202,0.876528692,0.7454,0.80566364,0.105
2.63,0.8921713,0.819,0.870413377,0.7496,0.805501827,0.1116
2.67,0.8921713,0.8198,0.875,0.7462,0.805483592,0.1066
2.65,0.8921713,0.8192,0.872201493,0.748,0.805340224,0.1096
2.74,0.88774,0.8204,0.88034188,0.7416,0.805036908,0.1008
2.73,0.88774,0.8203,0.87977235,0.742,0.805034176,0.1014
2.71,0.88921714,0.8199,0.877864399,0.7432,0.804938806,0.1034
2.64,0.8921713,0.8185,0.870607401,0.7482,0.804775734,0.1112
2.72,0.88774,0.8199,0.878579882,0.7424,0.804769648,0.1026
2.76,0.88774,0.8201,0.881343817,0.7398,0.804392737,0.0996
2.75,0.88774,0.82,0.880771061,0.7402,0.80439035,0.1002
2.77,0.88774,0.82,0.881497377,0.7394,0.804220144,0.0994
2.8,0.88478583,0.8201,0.883537024,0.7374,0.803880955,0.0972
2.79,0.88478583,0.8198,0.882535885,0.7378,0.803703704,0.0982
2.78,0.88478583,0.8196,0.881748686,0.7382,0.803614196,0.099
2.81,0.88478583,0.8199,0.884033613,0.7364,0.803491544,0.0966
2.82,0.8818316,0.8195,0.884847025,0.7346,0.802753797,0.0956
2.84,0.8818316,0.8193,0.886468168,0.7324,0.802102727,0.0938
2.83,0.8818316,0.8189,0.88542422,0.7326,0.8017949,0.0948
2.85,0.8818316,0.8187,0.886865744,0.7306,0.80118434,0.0932
2.86,0.8818316,0.8184,0.887347932,0.7294,0.800658617,0.0926
2.87,0.8803545,0.8183,0.888076079,0.7284,0.80035161,0.0918
2.88,0.8803545,0.8181,0.888400488,0.7276,0.8,0.0914
2.89,0.8774003,0.8178,0.88965179,0.7256,0.799294999,0.09
2.9,0.8774003,0.8175,0.889953328,0.7246,0.798809393,0.0896
2.91,0.8774003,0.817,0.890201871,0.7232,0.798057824,0.0892
2.92,0.8744461,0.8166,0.890671273,0.7218,0.797392841,0.0886
2.93,0.87149185,0.8162,0.890949555,0.7206,0.79677134,0.0882
2.94,0.86853766,0.816,0.891865079,0.7192,0.796279894,0.0872
2.95,0.8655835,0.8155,0.892120308,0.7178,0.795522553,0.0868
2.96,0.8655835,0.8154,0.892679283,0.717,0.795252884,0.0862
2.97,0.8655835,0.8151,0.892990771,0.716,0.794760795,0.0858
2.98,0.86410636,0.8149,0.893526618,0.715,0.794356183,0.0852
2.99,0.8611521,0.8143,0.893563737,0.7136,0.79350606,0.085
3,0.8581979,0.814,0.893878575,0.7126,0.793011351,0.0846
3,0.8581979,0.814,0.893878575,0.7126,0.793011351,0.0846
3.01,0.85524374,0.8138,0.894023104,0.712,0.792696504,0.0844
3.02,0.8522895,0.8135,0.894736842,0.7106,0.792107903,0.0836
3.03,0.8493353,0.813,0.89520202,0.709,0.791294643,0.083
3.04,0.8493353,0.8131,0.896429476,0.708,0.791149849,0.0818
3.05,0.8493353,0.813,0.897409853,0.7068,0.790780935,0.0808
3.06,0.8493353,0.8127,0.898343949,0.7052,0.790140056,0.0798
3.07,0.8493353,0.8125,0.899309992,0.7038,0.78963312,0.0788
3.08,0.84638107,0.8121,0.900025634,0.7022,0.788900124,0.078
3.09,0.84638107,0.8114,0.900257069,0.7004,0.787851519,0.0776
3.1,0.84638107,0.811,0.900773196,0.699,0.787162162,0.077
3.11,0.8389956,0.8093,0.900543901,0.6954,0.78478727,0.0768
3.12,0.8271787,0.8077,0.900964295,0.6914,0.782392215,0.076
3.13,0.82422453,0.8077,0.902222222,0.6902,0.782096317,0.0748
3.14,0.82422453,0.8068,0.902413431,0.688,0.780753518,0.0744
3.15,0.8212703,0.8064,0.902945818,0.6866,0.780049989,0.0738
3.17,0.8183161,0.8063,0.904837431,0.6846,0.779460321,0.072
3.16,0.8183161,0.8061,0.903719335,0.6852,0.779433512,0.073
3.18,0.8183161,0.8062,0.905240868,0.684,0.779220779,0.0716
3.19,0.8138848,0.8055,0.905279915,0.6824,0.778195917,0.0714
3.2,0.80797637,0.8051,0.905826018,0.681,0.777486014,0.0708
3.21,0.8050222,0.8046,0.906567005,0.6792,0.776583581,0.07
3.22,0.80206794,0.8046,0.907437132,0.6784,0.776379034,0.0692
3.23,0.7976366,0.8048,0.908798283,0.6776,0.776351971,0.068
3.24,0.788774,0.8038,0.908992999,0.6752,0.774845077,0.0676
3.25,0.788774,0.8035,0.909360669,0.6742,0.774319513,0.0672
3.26,0.7843427,0.803,0.909680909,0.6728,0.773511152,0.0668
3.27,0.78138846,0.8025,0.910225115,0.6712,0.772648786,0.0662
3.28,0.76957166,0.8021,0.912141883,0.6686,0.771609925,0.0644
3.29,0.76366323,0.802,0.912568306,0.668,0.771362587,0.064
3.31,0.7577548,0.8023,0.915361363,0.6662,0.771154069,0.0616
3.3,0.7577548,0.8019,0.913674979,0.6668,0.77095618,0.063
3.32,0.74593794,0.8014,0.916298343,0.6634,0.769605568,0.0606
3.33,0.74298376,0.8011,0.916689732,0.6624,0.76907001,0.0602
3.34,0.73412114,0.8005,0.91724521,0.6606,0.768050227,0.0596
3.35,0.7311669,0.8002,0.917640512,0.6596,0.767512218,0.0592
3.36,0.7223043,0.799,0.918298825,0.6564,0.765570329,0.0584
3.37,0.7193501,0.7983,0.919314029,0.654,0.764286549,0.0574
3.38,0.71344167,0.7967,0.918949449,0.6508,0.761971666,0.0574
3.39,0.71344167,0.7967,0.919898104,0.65,0.761748506,0.0566
3.4,0.71344167,0.7967,0.92108998,0.649,0.761468966,0.0556
3.41,0.7104874,0.7962,0.921457029,0.6476,0.760629551,0.0552
3.42,0.7104874,0.7955,0.921300257,0.6462,0.759609733,0.0552
3.43,0.6986706,0.7944,0.921293646,0.6438,0.757946786,0.055
3.44,0.6957164,0.7941,0.92195122,0.6426,0.757336476,0.0544
3.45,0.6942393,0.7935,0.92254535,0.6408,0.756284669,0.0538
3.46,0.6883309,0.792,0.92220937,0.6378,0.754078978,0.0538
3.47,0.68242246,0.7905,0.922361151,0.6344,0.751747837,0.0534
3.48,0.68094534,0.7903,0.922561863,0.6338,0.751393005,0.0532
3.49,0.6750369,0.7891,0.92278444,0.631,0.749495189,0.0528
3.5,0.67355984,0.7888,0.92370892,0.6296,0.748810657,0.052
3.51,0.67355984,0.7884,0.924117647,0.6284,0.748095238,0.0516
3.52,0.67355984,0.7878,0.924233491,0.627,0.747140133,0.0514
3.53,0.6646972,0.7862,0.92462908,0.6232,0.744563919,0.0508
3.54,0.661743,0.7859,0.924814264,0.6224,0.7440526,0.0506
3.55,0.6587888,0.7847,0.924798568,0.6198,0.742186564,0.0504
3.56,0.65140325,0.7836,0.924550898,0.6176,0.740527578,0.0504
3.57,0.65140325,0.7825,0.924556658,0.6152,0.738801489,0.0502
3.58,0.65140325,0.7822,0.924488568,0.6146,0.738346949,0.0502
3.59,0.64844906,0.7821,0.925490196,0.6136,0.737943476,0.0494
3.6,0.64254063,0.781,0.925757576,0.611,0.736144578,0.049
