self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.12,201,0.7225,0.68700622,0.8174,0.746552197,0.3724,0.863636364
0.09,601,0.7267,0.696005533,0.805,0.746545488,0.3516,0.863636364
0.12,191,0.7217,0.685398896,0.8196,0.746516076,0.3762,0.863636364
0.14,181,0.7248,0.691939891,0.8104,0.746499632,0.3608,0.818181818
0.11,661,0.7314,0.706828745,0.7908,0.746460261,0.328,0.795454545
0.11,671,0.7314,0.706828745,0.7908,0.746460261,0.328,0.795454545
0.08,641,0.7246,0.691572842,0.8108,0.746455533,0.3616,0.863636364
0.11,551,0.7304,0.704545455,0.7936,0.746425884,0.3328,0.818181818
0.11,561,0.7304,0.704545455,0.7936,0.746425884,0.3328,0.818181818
0.11,571,0.7304,0.704545455,0.7936,0.746425884,0.3328,0.818181818
0.11,581,0.7304,0.704545455,0.7936,0.746425884,0.3328,0.818181818
0.18,381,0.7429,0.736330025,0.7568,0.746424697,0.271,0.727272727
0.18,391,0.7429,0.736330025,0.7568,0.746424697,0.271,0.727272727
0.18,401,0.7429,0.736330025,0.7568,0.746424697,0.271,0.727272727
0.12,231,0.7236,0.689491525,0.8136,0.746422018,0.3664,0.863636364
0.12,241,0.7236,0.689491525,0.8136,0.746422018,0.3664,0.863636364
0.1,631,0.7289,0.701177711,0.7978,0.746374778,0.34,0.818181818
0.13,331,0.7307,0.705358732,0.7924,0.746350193,0.331,0.818181818
0.13,361,0.7309,0.705829916,0.7918,0.746347441,0.33,0.818181818
0.13,371,0.7309,0.705829916,0.7918,0.746347441,0.33,0.818181818
0.13,381,0.7309,0.705829916,0.7918,0.746347441,0.33,0.818181818
