self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.08,811,0.7382,0.705699482,0.8172,0.757367933,0.3408,0.876008804
0.08,821,0.7382,0.705699482,0.8172,0.757367933,0.3408,0.876008804
0.09,1290,0.7437,0.719036491,0.8,0.757360598,0.3126,0.854976767
0.09,1300,0.7437,0.719036491,0.8,0.757360598,0.3126,0.854976767
0.09,1310,0.7437,0.719036491,0.8,0.757360598,0.3126,0.854976767
0.14,401,0.7477,0.72947934,0.7874,0.757333846,0.292,0.84250428
0.14,381,0.7476,0.729344202,0.7874,0.757261012,0.2922,0.842748838
0.14,391,0.7476,0.729344202,0.7874,0.757261012,0.2922,0.842748838
0.08,791,0.7379,0.705263158,0.8174,0.757202409,0.3416,0.876987038
0.08,801,0.7379,0.705263158,0.8174,0.757202409,0.3416,0.876987038
0.08,1270,0.7412,0.713149523,0.807,0.757177707,0.3246,0.863291758
0.08,1280,0.7412,0.713149523,0.807,0.757177707,0.3246,0.863291758
0.08,1290,0.7412,0.713149523,0.807,0.757177707,0.3246,0.8630472
0.08,1300,0.7412,0.713149523,0.807,0.757177707,0.3246,0.8630472
0.08,1310,0.7412,0.713149523,0.807,0.757177707,0.3246,0.8630472
0.08,1320,0.7412,0.713149523,0.807,0.757177707,0.3246,0.8630472
0.08,1330,0.7412,0.713149523,0.807,0.757177707,0.3246,0.8630472
0.08,1200,0.7411,0.712948242,0.8072,0.757152237,0.325,0.863536317
0.08,1210,0.7411,0.712948242,0.8072,0.757152237,0.325,0.863536317
0.08,1220,0.7411,0.712948242,0.8072,0.757152237,0.325,0.863536317
0.08,781,0.7378,0.705141477,0.8174,0.757132271,0.3418,0.876987038
0.08,1230,0.7411,0.713023502,0.807,0.75710667,0.3248,0.863291758
0.08,1240,0.7411,0.713023502,0.807,0.75710667,0.3248,0.863291758
0.08,1250,0.7411,0.713023502,0.807,0.75710667,0.3248,0.863291758
0.08,1260,0.7411,0.713023502,0.807,0.75710667,0.3248,0.863291758
0.11,651,0.7443,0.721005971,0.797,0.757100788,0.3084,0.850085596
0.09,641,0.7394,0.708973464,0.8122,0.757084265,0.3334,0.867204696
0.08,771,0.7377,0.705019838,0.8174,0.757062147,0.342,0.876987038
0.1,761,0.742,0.715302491,0.804,0.757062147,0.32,0.85791147
0.09,621,0.7393,0.708849712,0.8122,0.757013701,0.3336,0.867204696
0.09,631,0.7393,0.708849712,0.8122,0.757013701,0.3336,0.867204696
0.08,1170,0.7409,0.712696451,0.8072,0.757010222,0.3254,0.863536317
0.08,1180,0.7409,0.712696451,0.8072,0.757010222,0.3254,0.863536317
0.08,1190,0.7409,0.712696451,0.8072,0.757010222,0.3254,0.863536317
0.1,451,0.7394,0.709119497,0.8118,0.756993659,0.333,0.864514551
0.1,741,0.7419,0.715175236,0.804,0.756990867,0.3202,0.85791147
0.1,751,0.7419,0.715175236,0.804,0.756990867,0.3202,0.85791147
0.11,611,0.7439,0.72024562,0.7976,0.756951694,0.3098,0.850085596
0.11,571,0.7437,0.71974752,0.7982,0.75694642,0.3108,0.850330154
0.11,581,0.7437,0.71974752,0.7982,0.75694642,0.3108,0.850330154
0.09,611,0.7391,0.708529566,0.8124,0.756917917,0.3342,0.867204696
0.11,531,0.7434,0.719042477,0.799,0.756915498,0.3122,0.85106383
0.11,541,0.7434,0.719042477,0.799,0.756915498,0.3122,0.85106383
