self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.1,741,0.7343,0.704843504,0.8062,0.752122399,0.3376,0.932053176
0.1,751,0.7343,0.704843504,0.8062,0.752122399,0.3376,0.932053176
0.1,761,0.7343,0.704843504,0.8062,0.752122399,0.3376,0.932053176
0.12,491,0.7358,0.708377519,0.8016,0.75211109,0.33,0.927621861
0.12,501,0.7358,0.708377519,0.8016,0.75211109,0.33,0.927621861
0.12,511,0.7358,0.708377519,0.8016,0.75211109,0.33,0.927621861
0.13,401,0.7357,0.708178767,0.8018,0.752087046,0.3304,0.927621861
0.13,411,0.7357,0.708178767,0.8018,0.752087046,0.3304,0.926144756
0.13,421,0.7357,0.708178767,0.8018,0.752087046,0.3304,0.926144756
0.11,401,0.7326,0.70100242,0.8112,0.752086037,0.346,0.933530281
0.13,361,0.7355,0.707708591,0.8024,0.752085481,0.3314,0.927621861
0.14,361,0.7368,0.710826211,0.7984,0.752072344,0.3248,0.926144756
0.14,371,0.7368,0.710826211,0.7984,0.752072344,0.3248,0.926144756
0.14,381,0.7368,0.710826211,0.7984,0.752072344,0.3248,0.926144756
0.14,391,0.7368,0.710826211,0.7984,0.752072344,0.3248,0.926144756
0.11,701,0.7352,0.707042254,0.8032,0.752059925,0.3328,0.929098966
0.11,711,0.7352,0.707042254,0.8032,0.752059925,0.3328,0.929098966
0.11,721,0.7352,0.707042254,0.8032,0.752059925,0.3328,0.929098966
0.11,731,0.7352,0.707042254,0.8032,0.752059925,0.3328,0.929098966
0.1,691,0.7342,0.70472028,0.8062,0.752052239,0.3378,0.932053176
0.12,461,0.7357,0.708252341,0.8016,0.752040529,0.3302,0.927621861
0.12,471,0.7357,0.708252341,0.8016,0.752040529,0.3302,0.927621861
0.12,481,0.7357,0.708252341,0.8016,0.752040529,0.3302,0.927621861
0.13,431,0.7357,0.708252341,0.8016,0.752040529,0.3302,0.926144756
0.13,441,0.7357,0.708252341,0.8016,0.752040529,0.3302,0.926144756
0.11,361,0.7325,0.700881286,0.8112,0.752016316,0.3462,0.935007386
0.11,371,0.7325,0.700881286,0.8112,0.752016316,0.3462,0.935007386
0.11,381,0.7325,0.700881286,0.8112,0.752016316,0.3462,0.935007386
0.11,391,0.7325,0.700881286,0.8112,0.752016316,0.3462,0.933530281
0.12,521,0.7357,0.708325968,0.8014,0.751993995,0.33,0.927621861
0.13,371,0.7354,0.707657022,0.8022,0.751968504,0.3314,0.927621861
0.13,381,0.7354,0.707657022,0.8022,0.751968504,0.3314,0.927621861
0.13,391,0.7354,0.707657022,0.8022,0.751968504,0.3314,0.927621861
0.12,991,0.7373,0.712216062,0.7964,0.751959211,0.3218,0.926144756
0.12,1001,0.7373,0.712216062,0.7964,0.751959211,0.3218,0.926144756
0.12,1000,0.7373,0.712216062,0.7964,0.751959211,0.3218,0.926144756
0.11,741,0.7351,0.706990667,0.803,0.751943066,0.3328,0.929098966
0.11,751,0.7351,0.706990667,0.803,0.751943066,0.3328,0.929098966
0.11,761,0.7351,0.706990667,0.803,0.751943066,0.3328,0.929098966
0.14,431,0.7368,0.711051693,0.7978,0.751932139,0.3242,0.926144756
0.14,441,0.7368,0.711051693,0.7978,0.751932139,0.3242,0.926144756
0.12,841,0.7369,0.711404605,0.7972,0.75186268,0.3234,0.926144756
0.12,851,0.7369,0.711404605,0.7972,0.75186268,0.3234,0.926144756
0.12,861,0.7369,0.711404605,0.7972,0.75186268,0.3234,0.926144756
0.12,871,0.7369,0.711404605,0.7972,0.75186268,0.3234,0.926144756
