self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.12,1060,0.744,0.724347186,0.7878,0.754742288,0.2998,0.98134704
0.12,1070,0.744,0.724347186,0.7878,0.754742288,0.2998,0.98134704
0.12,1080,0.744,0.724347186,0.7878,0.754742288,0.2998,0.98134704
0.12,1090,0.744,0.724347186,0.7878,0.754742288,0.2998,0.98134704
0.12,1100,0.744,0.724347186,0.7878,0.754742288,0.2998,0.98134704
0.08,991,0.7343,0.700840048,0.8176,0.754730915,0.349,0.989295745
0.08,1001,0.7343,0.700840048,0.8176,0.754730915,0.349,0.989295745
0.08,1000,0.7343,0.700840048,0.8176,0.754730915,0.349,0.989295745
0.09,1070,0.7378,0.708963093,0.8068,0.754724041,0.3312,0.988447883
0.09,1080,0.7378,0.708963093,0.8068,0.754724041,0.3312,0.988447883
0.08,971,0.7339,0.700017103,0.8186,0.754678713,0.3508,0.989454719
0.08,981,0.7339,0.700017103,0.8186,0.754678713,0.3508,0.989454719
0.09,1060,0.7377,0.708838517,0.8068,0.754653447,0.3314,0.988447883
0.18,151,0.7404,0.715489423,0.7982,0.754584988,0.3174,0.985957289
0.08,1160,0.7361,0.705197288,0.8114,0.754580117,0.3392,0.988977797
0.09,811,0.7365,0.706190061,0.81,0.75454122,0.337,0.988924805
0.09,971,0.7368,0.706920657,0.809,0.75452341,0.3354,0.98871284
0.09,981,0.7368,0.706920657,0.809,0.75452341,0.3354,0.98871284
0.15,431,0.7433,0.722924684,0.789,0.754518504,0.3024,0.983996609
0.15,441,0.7433,0.722924684,0.789,0.754518504,0.3024,0.983996609
0.09,991,0.7371,0.70765458,0.808,0.754505556,0.3338,0.988606857
0.09,1001,0.7371,0.70765458,0.808,0.754505556,0.3338,0.988606857
0.09,1000,0.7371,0.70765458,0.808,0.754505556,0.3338,0.988606857
0.08,1110,0.7356,0.704159445,0.8126,0.75450325,0.3414,0.989030788
0.08,1120,0.7356,0.704159445,0.8126,0.75450325,0.3414,0.989030788
0.08,1130,0.7356,0.704159445,0.8126,0.75450325,0.3414,0.989030788
0.18,141,0.7402,0.715155858,0.7984,0.754488754,0.318,0.985957289
0.07,1140,0.7328,0.697891874,0.821,0.754456901,0.3554,0.989560702
0.07,1150,0.7328,0.697891874,0.821,0.754456901,0.3554,0.989560702
0.09,821,0.7364,0.706138821,0.8098,0.754425191,0.337,0.988871814
0.09,831,0.7364,0.706138821,0.8098,0.754425191,0.337,0.988765831
0.08,891,0.7335,0.69953854,0.8186,0.754400516,0.3516,0.989454719
0.08,901,0.7335,0.69953854,0.8186,0.754400516,0.3516,0.989454719
0.08,911,0.7335,0.69953854,0.8186,0.754400516,0.3516,0.989454719
0.08,921,0.7335,0.69953854,0.8186,0.754400516,0.3516,0.989454719
0.08,931,0.7335,0.69953854,0.8186,0.754400516,0.3516,0.989454719
0.08,941,0.7335,0.69953854,0.8186,0.754400516,0.3516,0.989454719
0.08,951,0.7335,0.69953854,0.8186,0.754400516,0.3516,0.989454719
0.08,961,0.7335,0.69953854,0.8186,0.754400516,0.3516,0.989454719
0.09,891,0.7366,0.706673655,0.809,0.754382693,0.3358,0.98871284
0.09,901,0.7366,0.706673655,0.809,0.754382693,0.3358,0.98871284
0.09,911,0.7366,0.706673655,0.809,0.754382693,0.3358,0.98871284
0.09,921,0.7366,0.706673655,0.809,0.754382693,0.3358,0.98871284
0.09,931,0.7366,0.706673655,0.809,0.754382693,0.3358,0.98871284
0.09,941,0.7366,0.706673655,0.809,0.754382693,0.3358,0.98871284
0.09,951,0.7366,0.706673655,0.809,0.754382693,0.3358,0.98871284
0.09,961,0.7366,0.706673655,0.809,0.754382693,0.3358,0.98871284
0.09,841,0.7364,0.706210747,0.8096,0.754379426,0.3368,0.98871284
0.09,851,0.7364,0.706210747,0.8096,0.754379426,0.3368,0.98871284
0.09,861,0.7364,0.706210747,0.8096,0.754379426,0.3368,0.98871284
0.09,871,0.7364,0.706210747,0.8096,0.754379426,0.3368,0.98871284
0.09,881,0.7364,0.706210747,0.8096,0.754379426,0.3368,0.98871284
0.09,621,0.7351,0.7032682,0.8134,0.754335528,0.3432,0.989348736
0.09,631,0.7351,0.7032682,0.8134,0.754335528,0.3432,0.989348736
0.11,1170,0.7432,0.723037417,0.7884,0.754305396,0.302,0.984950453
0.11,1180,0.7432,0.723037417,0.7884,0.754305396,0.302,0.984950453
0.11,1190,0.7432,0.723037417,0.7884,0.754305396,0.302,0.984473531
0.18,231,0.7445,0.72651473,0.7842,0.754256035,0.2952,0.984473531
0.16,361,0.7442,0.725776627,0.785,0.754227517,0.2966,0.98288379
0.08,881,0.7331,0.698924731,0.819,0.754213095,0.3528,0.989454719
0.09,791,0.736,0.705574913,0.81,0.754189944,0.338,0.988924805
0.09,801,0.736,0.705574913,0.81,0.754189944,0.338,0.988924805
0.11,1200,0.7431,0.722986608,0.7882,0.754186202,0.302,0.984473531
0.08,841,0.733,0.698805461,0.819,0.754143646,0.353,0.989454719
0.08,851,0.733,0.698805461,0.819,0.754143646,0.353,0.989454719
0.08,861,0.733,0.698805461,0.819,0.754143646,0.353,0.989454719
0.08,871,0.733,0.698805461,0.819,0.754143646,0.353,0.989454719
0.18,161,0.7401,0.715490935,0.7972,0.754138681,0.317,0.985745324
0.16,421,0.7442,0.725943745,0.7846,0.754133026,0.2962,0.982724816
0.07,1120,0.7323,0.697299134,0.821,0.754110407,0.3564,0.989560702
0.07,1130,0.7323,0.697299134,0.821,0.754110407,0.3564,0.989560702
0.16,371,0.7441,0.725725911,0.7848,0.754107812,0.2966,0.98288379
0.11,411,0.7358,0.70525766,0.8102,0.754095309,0.3386,0.988606857
0.11,421,0.7358,0.70525766,0.8102,0.754095309,0.3386,0.988606857
0.12,1160,0.744,0.725508318,0.785,0.754082613,0.297,0.981188066
0.07,1160,0.7327,0.698245016,0.8196,0.754071212,0.3542,0.98950771
0.09,691,0.7357,0.705063511,0.8104,0.754070904,0.339,0.988924805
0.09,701,0.7357,0.705063511,0.8104,0.754070904,0.339,0.988924805
0.09,711,0.7357,0.705063511,0.8104,0.754070904,0.339,0.988924805
0.09,721,0.7357,0.705063511,0.8104,0.754070904,0.339,0.988924805
0.11,1210,0.743,0.72293578,0.788,0.754066986,0.302,0.984420539
0.11,1220,0.743,0.72293578,0.788,0.754066986,0.302,0.984420539
0.09,661,0.7353,0.704147146,0.8116,0.754064852,0.341,0.989030788
0.09,671,0.7353,0.704147146,0.8116,0.754064852,0.341,0.989030788
0.16,381,0.7441,0.725809436,0.7846,0.754060548,0.2964,0.982724816
0.16,391,0.7441,0.725809436,0.7846,0.754060548,0.2964,0.982724816
0.16,401,0.7441,0.725809436,0.7846,0.754060548,0.2964,0.982724816
0.16,411,0.7441,0.725809436,0.7846,0.754060548,0.2964,0.982724816
0.07,1110,0.7322,0.697180707,0.821,0.754041146,0.3566,0.989560702
0.18,241,0.7443,0.726413346,0.7838,0.754016354,0.2952,0.98367866
0.08,811,0.7328,0.698567042,0.819,0.754004787,0.3534,0.989454719
0.08,821,0.7328,0.698567042,0.819,0.754004787,0.3534,0.989454719
